Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-3q16,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ShowProgressBar,Spreadsheet: VERB,Spreadsheet: _,Spreadsheet: NUM,Spreadsheet: NOUN,Spreadsheet: _01,Spreadsheet: _02,Spreadsheet: _BLOT,Spreadsheet: AlienCountA,Spreadsheet: AlienCountB,Spreadsheet: TextResponseA,Spreadsheet: AlienTestCount03,Spreadsheet: Test01Option01,Spreadsheet: Test01Option02,Spreadsheet: Train02Picture01,Spreadsheet: Train02Picture02,Spreadsheet: TextTraining02,Spreadsheet: Test02Picture01,Spreadsheet: Test02Option01,Spreadsheet: Test02Option02,Spreadsheet: ,Spreadsheet: TestCorrectAnswer,Spreadsheet: Age,Spreadsheet: Gender,Spreadsheet: Handedness,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
17,1685030062908,25/05/2023 15:54:22,1685033662908,1,25/05/2023 17:54:22,128616,14,task-m73r,,29725390,5b44a4d396bc8a0001a9c4db,8844133,,complete,,646f92288ddb7db4d0707a74,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x569,,Noun-Number Training,27,Singular-Plural,Noun Number Training,5,Training01,Training01,34efq7,1,response,SNURTU,2999.2949999999983,9048.478000000017,9050.914000000004,2999.2949999999983,9048.478000000017,9050.914000000004,1,2999.2949999999983,6051.619000000006,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,SNUR,_01.png,_02.png,,SNUR_TU_01.png,SNUR_TU_02.png,SNURTU,,,,,,,,,,,,,,,,,,
18,1685030067013,25/05/2023 15:54:27,1685033667013,1,25/05/2023 17:54:27,128616,14,task-m73r,,29725390,5b44a4d396bc8a0001a9c4db,8844133,,complete,,646f92288ddb7db4d0707a74,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x569,,Noun-Number Training,27,Singular-Plural,Noun Number Training,6,Training01,Training01,34efq7,1,response,CHORTU,2316.2769999999728,4099.378999999986,4108.036000008928,2316.2769999999728,4099.378999999986,4108.036000008928,1,2316.2769999999728,1791.759000008955,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,CHOR,_01.png,_02.png,,CHOR_TU_01.png,CHOR_TU_02.png,CHORTU,,,,,,,,,,,,,,,,,,
19,1685030071005,25/05/2023 15:54:31,1685033671005,1,25/05/2023 17:54:31,128616,14,task-m73r,,29725390,5b44a4d396bc8a0001a9c4db,8844133,,complete,,646f92288ddb7db4d0707a74,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x569,,Noun-Number Training,27,Singular-Plural,Noun Number Training,7,Training01,Training01,34efq7,1,response,BLARTU,2200.021999999997,3982.978000000003,3999.537000000011,2200.021999999997,3982.978000000003,3999.537000000011,1,2200.021999999997,1799.515000000014,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,BLAR,_01.png,_02.png,,BLAR_TU_01.png,BLAR_TU_02.png,BLARTU,,,,,,,,,,,,,,,,,,
20,1685030074841,25/05/2023 15:54:34,1685033674841,1,25/05/2023 17:54:34,128616,14,task-m73r,,29725390,5b44a4d396bc8a0001a9c4db,8844133,,complete,,646f92288ddb7db4d0707a74,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x569,,Noun-Number Training,27,Singular-Plural,Noun Number Training,8,Training01,Training01,34efq7,1,response,DREETA,1983.0529999999853,3832.709999999992,3849.1059999999998,1983.0529999999853,3832.709999999992,3849.1059999999998,1,1983.0529999999853,1866.0530000000144,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,DREE,_01.png,_02.png,,DREE_TA_01.png,DREE_TA_02.png,DREETA,,,,,,,,,,,,,,,,,,
21,1685030080450,25/05/2023 15:54:40,1685033680450,1,25/05/2023 17:54:40,128616,14,task-m73r,,29725390,5b44a4d396bc8a0001a9c4db,8844133,,complete,,646f92288ddb7db4d0707a74,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x569,,Noun-Number Training,27,Singular-Plural,Noun Number Training,9,Training01,Training01,34efq7,1,response,STOOTI,2600.0690000000177,5615.951000000001,5629.2690000059665,2600.0690000000177,5615.951000000001,5629.2690000059665,1,2600.0690000000177,3029.200000005949,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,STOO,_01.png,_02.png,,STOO_TI_01.png,STOO_TI_02.png,STOOTI,,,,,,,,,,,,,,,,,,
22,1685030084223,25/05/2023 15:54:44,1685033684223,1,25/05/2023 17:54:44,128616,14,task-m73r,,29725390,5b44a4d396bc8a0001a9c4db,8844133,,complete,,646f92288ddb7db4d0707a74,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x569,,Noun-Number Training,27,Singular-Plural,Noun Number Training,10,Training01,Training01,34efq7,1,response,CHORTI,1699.936000000016,3783.5659999999916,3786.8180000059656,1699.936000000016,3783.5659999999916,3786.8180000059656,1,1699.936000000016,2086.8820000059495,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,CHOR,_01.png,_02.png,,CHOR_TI_01.png,CHOR_TI_02.png,CHORTI,,,,,,,,,,,,,,,,,,
23,1685030088052,25/05/2023 15:54:48,1685033688052,1,25/05/2023 17:54:48,128616,14,task-m73r,,29725390,5b44a4d396bc8a0001a9c4db,8844133,,complete,,646f92288ddb7db4d0707a74,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x569,,Noun-Number Training,27,Singular-Plural,Noun Number Training,11,Training01,Training01,34efq7,1,response,PHAITU,1482.7250000000058,3815.4380000000237,3831.9830000000366,1482.7250000000058,3815.4380000000237,3831.9830000000366,1,1482.7250000000058,2349.2580000000307,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,PHAI,_01.png,_02.png,,PHAI_TU_01.png,PHAI_TU_02.png,PHAITU,,,,,,,,,,,,,,,,,,
24,1685030092422,25/05/2023 15:54:52,1685033692422,1,25/05/2023 17:54:52,128616,14,task-m73r,,29725390,5b44a4d396bc8a0001a9c4db,8844133,,complete,,646f92288ddb7db4d0707a74,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x569,,Noun-Number Training,27,Singular-Plural,Noun Number Training,12,Training01,Training01,34efq7,1,response,SNURTA,1883.417999999976,4366.084999999992,4382.598999999987,1883.417999999976,4366.084999999992,4382.598999999987,1,1883.417999999976,2499.1810000000114,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,SNUR,_01.png,_02.png,,SNUR_TA_01.png,SNUR_TA_02.png,SNURTA,,,,,,,,,,,,,,,,,,
25,1685030096154,25/05/2023 15:54:56,1685033696154,1,25/05/2023 17:54:56,128616,14,task-m73r,,29725390,5b44a4d396bc8a0001a9c4db,8844133,,complete,,646f92288ddb7db4d0707a74,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x569,,Noun-Number Training,27,Singular-Plural,Noun Number Training,13,Training01,Training01,34efq7,1,response,CHORTA,1466.6540000000095,3749.646999999997,3753.129000011919,1466.6540000000095,3749.646999999997,3753.129000011919,1,1466.6540000000095,2286.4750000119093,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,CHOR,_01.png,_02.png,,CHOR_TA_01.png,CHOR_TA_02.png,CHORTA,,,,,,,,,,,,,,,,,,
26,1685030104307,25/05/2023 15:55:04,1685033704307,1,25/05/2023 17:55:04,128616,14,task-m73r,,29725390,5b44a4d396bc8a0001a9c4db,8844133,,complete,,646f92288ddb7db4d0707a74,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x569,,Noun-Number Training,27,Singular-Plural,Noun Number Training,14,Training01,Training01,34efq7,1,response,SNURTI,1549.8729999999923,8149.17300000001,8156.482000011922,1549.8729999999923,8149.17300000001,8156.482000011922,1,1549.8729999999923,6606.609000011929,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,SNUR,_01.png,_02.png,,SNUR_TI_01.png,SNUR_TI_02.png,SNURTI,,,,,,,,,,,,,,,,,,
27,1685030108477,25/05/2023 15:55:08,1685033708477,1,25/05/2023 17:55:08,128616,14,task-m73r,,29725390,5b44a4d396bc8a0001a9c4db,8844133,,complete,,646f92288ddb7db4d0707a74,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x569,,Noun-Number Training,27,Singular-Plural,Noun Number Training,15,Training01,Training01,34efq7,1,response,DREETU,2116.0809999999765,4165.915999999997,4177.309000011912,2116.0809999999765,4165.915999999997,4177.309000011912,1,2116.0809999999765,2061.2280000119354,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,DREE,_01.png,_02.png,,DREE_TU_01.png,DREE_TU_02.png,DREETU,,,,,,,,,,,,,,,,,,
28,1685030112882,25/05/2023 15:55:12,1685033712882,1,25/05/2023 17:55:12,128616,14,task-m73r,,29725390,5b44a4d396bc8a0001a9c4db,8844133,,complete,,646f92288ddb7db4d0707a74,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x569,,Noun-Number Training,27,Singular-Plural,Noun Number Training,16,Training01,Training01,34efq7,1,response,STOOTU,2266.470000000001,4399.479999999981,4416.1389999999665,2266.470000000001,4399.479999999981,4416.1389999999665,1,2266.470000000001,2149.6689999999653,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,STOO,_01.png,_02.png,,STOO_TU_01.png,STOO_TU_02.png,STOOTU,,,,,,,,,,,,,,,,,,
29,1685030117174,25/05/2023 15:55:17,1685033717174,1,25/05/2023 17:55:17,128616,14,task-m73r,,29725390,5b44a4d396bc8a0001a9c4db,8844133,,complete,,646f92288ddb7db4d0707a74,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x569,,Noun-Number Training,27,Singular-Plural,Noun Number Training,17,Training01,Training01,34efq7,1,response,BLARTI,1933.7090000000026,4299.393000000011,4309.213000008953,1933.7090000000026,4299.393000000011,4309.213000008953,1,1933.7090000000026,2375.5040000089502,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,BLAR,_01.png,_02.png,,BLAR_TI_01.png,BLAR_TI_02.png,BLARTI,,,,,,,,,,,,,,,,,,
30,1685030121470,25/05/2023 15:55:21,1685033721470,1,25/05/2023 17:55:21,128616,14,task-m73r,,29725390,5b44a4d396bc8a0001a9c4db,8844133,,complete,,646f92288ddb7db4d0707a74,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x569,,Noun-Number Training,27,Singular-Plural,Noun Number Training,18,Training01,Training01,34efq7,1,response,PHAITA,1166.616000000009,4300.007000000012,4305.320000008942,1166.616000000009,4300.007000000012,4305.320000008942,1,1166.616000000009,3138.704000008933,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,PHAI,_01.png,_02.png,,PHAI_TA_01.png,PHAI_TA_02.png,PHAITA,,,,,,,,,,,,,,,,,,
31,1685030121474,25/05/2023 15:55:21,1685033721474,1,25/05/2023 17:55:21,128616,14,task-m73r,,29725390,5b44a4d396bc8a0001a9c4db,8844133,,complete,,646f92288ddb7db4d0707a74,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x569,,Noun-Number Training,27,Singular-Plural,Noun Number Training,,,,,,,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1685029760452,25/05/2023 15:49:20,1685033360452,1,25/05/2023 17:49:20,128616,14,task-m73r,,29725346,5f0f2ff0762218000970c967,8844122,,complete,,646f908637079ec9f8d5461c,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x709,,Noun-Number Training,27,Singular-Dual,Noun Number Training,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1685029841542,25/05/2023 15:50:41,1685033441542,1,25/05/2023 17:50:41,128616,14,task-m73r,,29725346,5f0f2ff0762218000970c967,8844122,,complete,,646f908637079ec9f8d5461c,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x709,,Noun-Number Training,27,Singular-Dual,Noun Number Training,1,Instructions01,Instructions1,l6tegj,1,continue,,83336,83326,83336,83336,83326,83336,1,83336,0,0,,Click To Continue,Continue Button,2,object-8,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1685029843508,25/05/2023 15:50:43,1685033443508,1,25/05/2023 17:50:43,128616,14,task-m73r,,29725346,5f0f2ff0762218000970c967,8844122,,complete,,646f908637079ec9f8d5461c,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x709,,Noun-Number Training,27,Singular-Dual,Noun Number Training,1,Instructions01,Instructions2,m22b5k,2,continue,,1976,1972,1976,1976,1972,1976,1,1976,0,0,,Click To Continue,Continue Button,2,object-26,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1685029844990,25/05/2023 15:50:44,1685033444990,1,25/05/2023 17:50:44,128616,14,task-m73r,,29725346,5f0f2ff0762218000970c967,8844122,,complete,,646f908637079ec9f8d5461c,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x709,,Noun-Number Training,27,Singular-Dual,Noun Number Training,1,Instructions01,Instructions3,1nixcc,3,continue,,1487,1472,1487,1487,1472,1487,1,1487,0,0,,Click To Continue,Continue Button,2,object-126,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1685029846578,25/05/2023 15:50:46,1685033446578,1,25/05/2023 17:50:46,128616,14,task-m73r,,29725346,5f0f2ff0762218000970c967,8844122,,complete,,646f908637079ec9f8d5461c,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x709,,Noun-Number Training,27,Singular-Dual,Noun Number Training,1,Instructions01,Instructions4,8v99zt,4,continue,,1602,1589,1602,1602,1589,1602,1,1602,0,0,,Click To Continue,Continue Button,2,object-122,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1685029848573,25/05/2023 15:50:48,1685033448573,1,25/05/2023 17:50:48,128616,14,task-m73r,,29725346,5f0f2ff0762218000970c967,8844122,,complete,,646f908637079ec9f8d5461c,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x709,,Noun-Number Training,27,Singular-Dual,Noun Number Training,1,Instructions01,Instructions5,ipt5mm,5,continue,,2008,2005,2008,2008,2005,2008,1,2008,0,0,,Click To Continue,Continue Button,2,object-32,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1685029853282,25/05/2023 15:50:53,1685033453282,1,25/05/2023 17:50:53,128616,14,task-m73r,,29725346,5f0f2ff0762218000970c967,8844122,,complete,,646f908637079ec9f8d5461c,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x709,,Noun-Number Training,27,Singular-Dual,Noun Number Training,1,Instructions01,Instructions6,9ur7d5,6,continue,,4712.000000000015,4699,4712.000000000015,4712.000000000015,4699,4712.000000000015,1,4712.000000000015,0,0,,Click To Continue,Continue Button,2,object-91,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1685029863234,25/05/2023 15:51:03,1685033463234,1,25/05/2023 17:51:03,128616,14,task-m73r,,29725346,5f0f2ff0762218000970c967,8844122,,complete,,646f908637079ec9f8d5461c,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x709,,Noun-Number Training,27,Singular-Dual,Noun Number Training,1,Instructions01,Instructions7,rts1od,7,continue,,9964,9963,9964,9964,9963,9964,1,9964,0,0,,Click To Continue,Continue Button,3,object-151,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1685029863236,25/05/2023 15:51:03,1685033463236,1,25/05/2023 17:51:03,128616,14,task-m73r,,29725346,5f0f2ff0762218000970c967,8844122,,complete,,646f908637079ec9f8d5461c,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x709,,Noun-Number Training,27,Singular-Dual,Noun Number Training,1,Instructions01,Instructions7,rts1od,7,response,26,4631,9963,9967,4631,9963,9967,1,4631,5336,0,,Dropdown,Age,2,object-150,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1685029863237,25/05/2023 15:51:03,1685033463237,1,25/05/2023 17:51:03,128616,14,task-m73r,,29725346,5f0f2ff0762218000970c967,8844122,,complete,,646f908637079ec9f8d5461c,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x709,,Noun-Number Training,27,Singular-Dual,Noun Number Training,1,Instructions01,Instructions7,rts1od,7,response,Female,7422,9963,9969,7422,9963,9969,1,7422,2547,0,,Dropdown,Gender,5,object-154,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685029863237,25/05/2023 15:51:03,1685033463237,1,25/05/2023 17:51:03,128616,14,task-m73r,,29725346,5f0f2ff0762218000970c967,8844122,,complete,,646f908637079ec9f8d5461c,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x709,,Noun-Number Training,27,Singular-Dual,Noun Number Training,1,Instructions01,Instructions7,rts1od,7,response,Right-handed,9595,9963,9969,9595,9963,9969,1,9595,374,0,,Dropdown,Handedness,7,object-156,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1685029898949,25/05/2023 15:51:38,1685033498949,1,25/05/2023 17:51:38,128616,14,task-m73r,,29725346,5f0f2ff0762218000970c967,8844122,,complete,,646f908637079ec9f8d5461c,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x709,,Noun-Number Training,27,Singular-Dual,Noun Number Training,1,Instructions01,Instructions8,q3gk2e,8,continue,,35719,35711,35719,35719,35711,35719,1,35719,0,0,,Click To Continue,Continue Button,2,object-75,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1685029906586,25/05/2023 15:51:46,1685033506586,1,25/05/2023 17:51:46,128616,14,task-m73r,,29725346,5f0f2ff0762218000970c967,8844122,,complete,,646f908637079ec9f8d5461c,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x709,,Noun-Number Training,27,Singular-Dual,Noun Number Training,1,Training01,Training01,34efq7,1,response,dreeti,3543,7639,7645,3543,7639,7645,0,3543,4102,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,DREE,_01.png,_02.png,,DREE_TI_01.png,DREE_TI_02.png,DREETI,,,,,,,,,,,,,,,,,,
14,1685029908117,25/05/2023 15:51:48,1685033508117,1,25/05/2023 17:51:48,128616,14,task-m73r,,29725346,5f0f2ff0762218000970c967,8844122,,complete,,646f908637079ec9f8d5461c,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x709,,Noun-Number Training,27,Singular-Dual,Noun Number Training,1,Training01,Training01,34efq7,1,response,dreeti,3543,9161,9176,3543,9161,9176,0,3543,5633,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,DREE,_01.png,_02.png,,DREE_TI_01.png,DREE_TI_02.png,DREETI,,,,,,,,,,,,,,,,,,
15,1685029909544,25/05/2023 15:51:49,1685033509544,1,25/05/2023 17:51:49,128616,14,task-m73r,,29725346,5f0f2ff0762218000970c967,8844122,,complete,,646f908637079ec9f8d5461c,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x709,,Noun-Number Training,27,Singular-Dual,Noun Number Training,1,Training01,Training01,34efq7,1,response,dreeti,3543,10599,10603,3543,10599,10603,0,3543,7060,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,DREE,_01.png,_02.png,,DREE_TI_01.png,DREE_TI_02.png,DREETI,,,,,,,,,,,,,,,,,,
16,1685029917242,25/05/2023 15:51:57,1685033517242,1,25/05/2023 17:51:57,128616,14,task-m73r,,29725346,5f0f2ff0762218000970c967,8844122,,complete,,646f908637079ec9f8d5461c,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x709,,Noun-Number Training,27,Singular-Dual,Noun Number Training,1,Training01,Training01,34efq7,1,response,DREETI,3543,18289,18301,3543,18289,18301,1,3543,14758,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,DREE,_01.png,_02.png,,DREE_TI_01.png,DREE_TI_02.png,DREETI,,,,,,,,,,,,,,,,,,
17,1685029923440,25/05/2023 15:52:03,1685033523440,1,25/05/2023 17:52:03,128616,14,task-m73r,,29725346,5f0f2ff0762218000970c967,8844122,,complete,,646f908637079ec9f8d5461c,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x709,,Noun-Number Training,27,Singular-Dual,Noun Number Training,2,Training01,Training01,34efq7,1,response,PHAITI,2106,6203,6211,2106,6203,6211,1,2106,4105,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,PHAI,_01.png,_02.png,,PHAI_TI_01.png,PHAI_TI_02.png,PHAITI,,,,,,,,,,,,,,,,,,
18,1685029959147,25/05/2023 15:52:39,1685033559147,1,25/05/2023 17:52:39,128616,14,task-m73r,,29725346,5f0f2ff0762218000970c967,8844122,,complete,,646f908637079ec9f8d5461c,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x709,,Noun-Number Training,27,Singular-Dual,Noun Number Training,3,Training01,Training01,34efq7,1,response,BLARTA,1687,35709,35716,1687,35709,35716,1,1687,34029,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,,,,,BLAR,_01.png,_02.png,,BLAR_TA_01.png,BLAR_TA_02.png,BLARTA,,,,,,,,,,,,,,,,,,
19,1685029965320,25/05/2023 15:52:45,1685033565320,1,25/05/2023 17:52:45,128616,14,task-m73r,,29725346,5f0f2ff0762218000970c967,8844122,,complete,,646f908637079ec9f8d5461c,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x709,,Noun-Number Training,27,Singular-Dual,Noun Number Training,4,Training01,Training01,34efq7,1,response,STOOTA,1571,6170,6180,1571,6170,6180,1,1571,4609,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,STOO,_01.png,_02.png,,STOO_TA_01.png,STOO_TA_02.png,STOOTA,,,,,,,,,,,,,,,,,,
20,1685029986603,25/05/2023 15:53:06,1685033586603,1,25/05/2023 17:53:06,128616,14,task-m73r,,29725346,5f0f2ff0762218000970c967,8844122,,complete,,646f908637079ec9f8d5461c,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x709,,Noun-Number Training,27,Singular-Dual,Noun Number Training,5,Training01,Training01,34efq7,1,response,CHORTU,1538,21281,21293,1538,21281,21293,1,1538,19755,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,CHOR,_01.png,_02.png,,CHOR_TU_01.png,CHOR_TU_02.png,CHORTU,,,,,,,,,,,,,,,,,,
21,1685029990740,25/05/2023 15:53:10,1685033590740,1,25/05/2023 17:53:10,128616,14,task-m73r,,29725346,5f0f2ff0762218000970c967,8844122,,complete,,646f908637079ec9f8d5461c,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x709,,Noun-Number Training,27,Singular-Dual,Noun Number Training,6,Training01,Training01,34efq7,1,response,SNURTU,1456,4146,4149,1456,4146,4149,1,1456,2693,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,SNUR,_01.png,_02.png,,SNUR_TU_01.png,SNUR_TU_02.png,SNURTU,,,,,,,,,,,,,,,,,,
22,1685029994806,25/05/2023 15:53:14,1685033594806,1,25/05/2023 17:53:14,128616,14,task-m73r,,29725346,5f0f2ff0762218000970c967,8844122,,complete,,646f908637079ec9f8d5461c,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x709,,Noun-Number Training,27,Singular-Dual,Noun Number Training,7,Training01,Training01,34efq7,1,response,BLARTU,1356,4064,4070.000000000029,1356,4064,4070.000000000029,1,1356,2714.000000000029,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,BLAR,_01.png,_02.png,,BLAR_TU_01.png,BLAR_TU_02.png,BLARTU,,,,,,,,,,,,,,,,,,
23,1685029999285,25/05/2023 15:53:19,1685033599285,1,25/05/2023 17:53:19,128616,14,task-m73r,,29725346,5f0f2ff0762218000970c967,8844122,,complete,,646f908637079ec9f8d5461c,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x709,,Noun-Number Training,27,Singular-Dual,Noun Number Training,8,Training01,Training01,34efq7,1,response,STOOTI,1588,4481,4485,1588,4481,4485,1,1588,2897,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,STOO,_01.png,_02.png,,STOO_TI_01.png,STOO_TI_02.png,STOOTI,,,,,,,,,,,,,,,,,,
24,1685030003451,25/05/2023 15:53:23,1685033603451,1,25/05/2023 17:53:23,128616,14,task-m73r,,29725346,5f0f2ff0762218000970c967,8844122,,complete,,646f908637079ec9f8d5461c,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x709,,Noun-Number Training,27,Singular-Dual,Noun Number Training,9,Training01,Training01,34efq7,1,response,DREETA,1521,4162,4170,1521,4162,4170,1,1521,2649,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,DREE,_01.png,_02.png,,DREE_TA_01.png,DREE_TA_02.png,DREETA,,,,,,,,,,,,,,,,,,
25,1685030006962,25/05/2023 15:53:26,1685033606962,1,25/05/2023 17:53:26,128616,14,task-m73r,,29725346,5f0f2ff0762218000970c967,8844122,,complete,,646f908637079ec9f8d5461c,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x709,,Noun-Number Training,27,Singular-Dual,Noun Number Training,10,Training01,Training01,34efq7,1,response,PHAITU,1154,3511,3519,1154,3511,3519,1,1154,2365,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,PHAI,_01.png,_02.png,,PHAI_TU_01.png,PHAI_TU_02.png,PHAITU,,,,,,,,,,,,,,,,,,
26,1685030012405,25/05/2023 15:53:32,1685033612405,1,25/05/2023 17:53:32,128616,14,task-m73r,,29725346,5f0f2ff0762218000970c967,8844122,,complete,,646f908637079ec9f8d5461c,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x709,,Noun-Number Training,27,Singular-Dual,Noun Number Training,11,Training01,Training01,34efq7,1,response,CHORTI,1170,5434,5451,1170,5434,5451,1,1170,4281,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,CHOR,_01.png,_02.png,,CHOR_TI_01.png,CHOR_TI_02.png,CHORTI,,,,,,,,,,,,,,,,,,
