Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-3q16,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ShowProgressBar,Spreadsheet: VERB,Spreadsheet: _,Spreadsheet: NUM,Spreadsheet: NOUN,Spreadsheet: _01,Spreadsheet: _02,Spreadsheet: _BLOT,Spreadsheet: AlienCountA,Spreadsheet: AlienCountB,Spreadsheet: TextResponseA,Spreadsheet: AlienTestCount03,Spreadsheet: Test01Option01,Spreadsheet: Test01Option02,Spreadsheet: Train02Picture01,Spreadsheet: Train02Picture02,Spreadsheet: TextTraining02,Spreadsheet: Test02Picture01,Spreadsheet: Test02Option01,Spreadsheet: Test02Option02,Spreadsheet: ,Spreadsheet: TestCorrectAnswer,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
23,1685177525761,27/05/2023 08:52:05,1685181125761,1,27/05/2023 10:52:05,128616,14,task-y6qa,,29751927,567c1cc8b7d79a0012b273ef,8853967,,complete,,6471d039c368cba780e2d179,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x937,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,21,Training,Training,34efq7,1,response,GOIKO PHAITI!,1983.3330000000133,7099.994000000006,7108.881999928475,1983.3330000000133,7099.994000000006,7108.881999928475,1,1983.3330000000133,5125.548999928462,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,GOI,_,KO,PHAI,_01.png,_02.png,,,,,,,,GOI_KO_PHAI_TI_01.png,GOI_KO_PHAI_TI_02.png,GOIKO PHAITI!,,,,,,,,,
24,1685177536345,27/05/2023 08:52:16,1685181136345,1,27/05/2023 10:52:16,128616,14,task-y6qa,,29751927,567c1cc8b7d79a0012b273ef,8853967,,complete,,6471d039c368cba780e2d179,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x937,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,22,Training,Training,34efq7,1,response,GOIKE CHORTU!,2916.6939999999886,10583.315000000002,10592.987999952311,2916.6939999999886,10583.315000000002,10592.987999952311,1,2916.6939999999886,7676.293999952322,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,GOI,_,KE,CHOR,_01.png,_02.png,,,,,,,,GOI_KE_CHOR_TU_01.png,GOI_KE_CHOR_TU_02.png,GOIKE CHORTU!,,,,,,,,,
25,1685177546982,27/05/2023 08:52:26,1685181146982,1,27/05/2023 10:52:26,128616,14,task-y6qa,,29751927,567c1cc8b7d79a0012b273ef,8853967,,complete,,6471d039c368cba780e2d179,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x937,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,23,Training,Training,34efq7,1,response,PAUKO BLARTI!,2450.027999999991,10633.362999999983,10645.77299997615,2450.027999999991,10633.362999999983,10645.77299997615,1,2450.027999999991,8195.74499997616,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,PAU,_,KO,BLAR,_01.png,_02.png,,,,,,,,PAU_KO_BLAR_TI_01.png,PAU_KO_BLAR_TI_02.png,PAUKO BLARTI!,,,,,,,,,
26,1685177557349,27/05/2023 08:52:37,1685181157349,1,27/05/2023 10:52:37,128616,14,task-y6qa,,29751927,567c1cc8b7d79a0012b273ef,8853967,,complete,,6471d039c368cba780e2d179,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x937,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,24,Training,Training,34efq7,1,response,PAUKE SNURTU!,3733.3310000000056,10366.646999999997,10380.409999976167,3733.3310000000056,10366.646999999997,10380.409999976167,1,3733.3310000000056,6647.078999976162,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,PAU,_,KE,SNUR,_01.png,_02.png,,,,,,,,PAU_KE_SNUR_TU_01.png,PAU_KE_SNUR_TU_02.png,PAUKE SNURTU!,,,,,,,,,
27,1685177566908,27/05/2023 08:52:46,1685181166908,1,27/05/2023 10:52:46,128616,14,task-y6qa,,29751927,567c1cc8b7d79a0012b273ef,8853967,,complete,,6471d039c368cba780e2d179,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x937,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,25,Training,Training,34efq7,1,response,GOIKO STOOTI!,3050.018000000011,9566.684000000008,9571.662999952328,3050.018000000011,9566.684000000008,9571.662999952328,1,3050.018000000011,6521.644999952317,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,GOI,_,KO,STOO,_01.png,_02.png,,,,,,,,GOI_KO_STOO_TI_01.png,GOI_KO_STOO_TI_02.png,GOIKO STOOTI!,,,,,,,,,
28,1685177576312,27/05/2023 08:52:56,1685181176312,1,27/05/2023 10:52:56,128616,14,task-y6qa,,29751927,567c1cc8b7d79a0012b273ef,8853967,,complete,,6471d039c368cba780e2d179,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x937,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,26,Training,Training,34efq7,1,response,PAUKE SNURTA!,3150.0020000000077,9400.016000000003,9408.97899995232,3150.0020000000077,9400.016000000003,9408.97899995232,1,3150.0020000000077,6258.976999952312,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,PAU,_,KE,SNUR,_01.png,_02.png,,,,,,,,PAU_KE_SNUR_TA_01.png,PAU_KE_SNUR_TA_02.png,PAUKE SNURTA!,,,,,,,,,
29,1685177584130,27/05/2023 08:53:04,1685181184130,1,27/05/2023 10:53:04,128616,14,task-y6qa,,29751927,567c1cc8b7d79a0012b273ef,8853967,,complete,,6471d039c368cba780e2d179,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x937,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,27,Training,Training,34efq7,1,response,PAUKO DREETI!,2383.320000000007,7816.649999999994,7826.962999952317,2383.320000000007,7816.649999999994,7826.962999952317,1,2383.320000000007,5443.64299995231,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,PAU,_,KO,DREE,_01.png,_02.png,,,,,,,,PAU_KO_DREE_TI_01.png,PAU_KO_DREE_TI_02.png,PAUKO DREETI!,,,,,,,,,
30,1685177593032,27/05/2023 08:53:13,1685181193032,1,27/05/2023 10:53:13,128616,14,task-y6qa,,29751927,567c1cc8b7d79a0012b273ef,8853967,,complete,,6471d039c368cba780e2d179,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x937,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,28,Training,Training,34efq7,1,response,GOIKE BLARTU!,3233.3460000000196,8900.008999999991,8912.412999976164,3233.3460000000196,8900.008999999991,8912.412999976164,1,3233.3460000000196,5679.066999976145,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,GOI,_,KE,BLAR,_01.png,_02.png,,,,,,,,GOI_KE_BLAR_TU_01.png,GOI_KE_BLAR_TU_02.png,GOIKE BLARTU!,,,,,,,,,
31,1685177599912,27/05/2023 08:53:19,1685181199912,1,27/05/2023 10:53:19,128616,14,task-y6qa,,29751927,567c1cc8b7d79a0012b273ef,8853967,,complete,,6471d039c368cba780e2d179,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x937,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,29,Training,Training,34efq7,1,response,PAUKE PHAITU!,2216.6600000000326,6883.385999999999,6892.4039999761735,2216.6600000000326,6883.385999999999,6892.4039999761735,1,2216.6600000000326,4675.743999976141,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,PAU,_,KE,PHAI,_01.png,_02.png,,,,,,,,PAU_KE_PHAI_TU_01.png,PAU_KE_PHAI_TU_02.png,PAUKE PHAITU!,,,,,,,,,
32,1685177606540,27/05/2023 08:53:26,1685181206540,1,27/05/2023 10:53:26,128616,14,task-y6qa,,29751927,567c1cc8b7d79a0012b273ef,8853967,,complete,,6471d039c368cba780e2d179,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x937,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,30,Training,Training,34efq7,1,response,GOIKE CHURTA!,2316.6180000000168,6633.281000000017,6637.118000000017,2316.6180000000168,6633.281000000017,6637.118000000017,0,2316.6180000000168,4320.5,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,GOI,_,KE,CHOR,_01.png,_02.png,,,,,,,,GOI_KE_CHOR_TA_01.png,GOI_KE_CHOR_TA_02.png,GOIKE CHORTA!,,,,,,,,,
33,1685177610089,27/05/2023 08:53:30,1685181210089,1,27/05/2023 10:53:30,128616,14,task-y6qa,,29751927,567c1cc8b7d79a0012b273ef,8853967,,complete,,6471d039c368cba780e2d179,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x937,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,30,Training,Training,34efq7,1,response,GOIKE CHURTA!,2316.6180000000168,10183.277000000002,10186.618000000017,2316.6180000000168,10183.277000000002,10186.618000000017,0,2316.6180000000168,7870,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,GOI,_,KE,CHOR,_01.png,_02.png,,,,,,,,GOI_KE_CHOR_TA_01.png,GOI_KE_CHOR_TA_02.png,GOIKE CHORTA!,,,,,,,,,
34,1685177617125,27/05/2023 08:53:37,1685181217125,1,27/05/2023 10:53:37,128616,14,task-y6qa,,29751927,567c1cc8b7d79a0012b273ef,8853967,,complete,,6471d039c368cba780e2d179,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x937,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,30,Training,Training,34efq7,1,response,GOIKE CHORTA!,2316.6180000000168,17216.61499999999,17222.81799992849,2316.6180000000168,17216.61499999999,17222.81799992849,1,2316.6180000000168,14906.199999928474,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,GOI,_,KE,CHOR,_01.png,_02.png,,,,,,,,GOI_KE_CHOR_TA_01.png,GOI_KE_CHOR_TA_02.png,GOIKE CHORTA!,,,,,,,,,
35,1685177625185,27/05/2023 08:53:45,1685181225185,1,27/05/2023 10:53:45,128616,14,task-y6qa,,29751927,567c1cc8b7d79a0012b273ef,8853967,,complete,,6471d039c368cba780e2d179,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x937,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,31,Training,Training,34efq7,1,response,PAUKE DREETU!,1883.3070000000298,8050.005000000005,8066.302999952342,1883.3070000000298,8050.005000000005,8066.302999952342,1,1883.3070000000298,6182.995999952313,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,PAU,_,KE,DREE,_01.png,_02.png,,,,,,,,PAU_KE_DREE_TU_01.png,PAU_KE_DREE_TU_02.png,PAUKE DREETU!,,,,,,,,,
36,1685177632117,27/05/2023 08:53:52,1685181232117,1,27/05/2023 10:53:52,128616,14,task-y6qa,,29751927,567c1cc8b7d79a0012b273ef,8853967,,complete,,6471d039c368cba780e2d179,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x937,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,32,Training,Training,34efq7,1,response,PAUKO CHORTI!,2283.3240000000224,6933.3670000000275,6948.297999952338,2283.3240000000224,6933.3670000000275,6948.297999952338,1,2283.3240000000224,4664.973999952315,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,PAU,_,KO,CHOR,_01.png,_02.png,,,,,,,,PAU_KO_CHOR_TI_01.png,PAU_KO_CHOR_TI_02.png,PAUKO CHORTI!,,,,,,,,,
37,1685177639329,27/05/2023 08:53:59,1685181239329,1,27/05/2023 10:53:59,128616,14,task-y6qa,,29751927,567c1cc8b7d79a0012b273ef,8853967,,complete,,6471d039c368cba780e2d179,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x937,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,33,Training,Training,34efq7,1,response,GOIKE STOOTU!,2949.95199999999,7216.627999999968,7226.93099995231,2949.95199999999,7216.627999999968,7226.93099995231,1,2949.95199999999,4276.97899995232,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,GOI,_,KE,STOO,_01.png,_02.png,,,,,,,,GOI_KE_STOO_TU_01.png,GOI_KE_STOO_TU_02.png,GOIKE STOOTU!,,,,,,,,,
38,1685177646513,27/05/2023 08:54:06,1685181246513,1,27/05/2023 10:54:06,128616,14,task-y6qa,,29751927,567c1cc8b7d79a0012b273ef,8853967,,complete,,6471d039c368cba780e2d179,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x937,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,34,Training,Training,34efq7,1,response,PAUKE BLARTA!,2399.9990000000107,7183.333000000042,7194.302999952342,2399.9990000000107,7183.333000000042,7194.302999952342,1,2399.9990000000107,4794.303999952332,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,PAU,_,KE,BLAR,_01.png,_02.png,,,,,,,,PAU_KE_BLAR_TA_01.png,PAU_KE_BLAR_TA_02.png,PAUKE BLARTA!,,,,,,,,,
39,1685177654934,27/05/2023 08:54:14,1685181254934,1,27/05/2023 10:54:14,128616,14,task-y6qa,,29751927,567c1cc8b7d79a0012b273ef,8853967,,complete,,6471d039c368cba780e2d179,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x937,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,35,Training,Training,34efq7,1,response,GOIKO CNURTI!,2300.002999999968,8416.670999999973,8431.269999904616,2300.002999999968,8416.670999999973,8431.269999904616,0,2300.002999999968,6131.266999904648,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,GOI,_,KO,SNUR,_01.png,_02.png,,,,,,,,GOI_KO_SNUR_TI_01.png,GOI_KO_SNUR_TI_02.png,GOIKO SNURTI!,,,,,,,,,
40,1685177659727,27/05/2023 08:54:19,1685181259727,1,27/05/2023 10:54:19,128616,14,task-y6qa,,29751927,567c1cc8b7d79a0012b273ef,8853967,,complete,,6471d039c368cba780e2d179,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x937,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,35,Training,Training,34efq7,1,response,GOIKO SNURTI!,2300.002999999968,13216.664999999979,13224.869999928458,2300.002999999968,13216.664999999979,13224.869999928458,1,2300.002999999968,10924.86699992849,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,GOI,_,KO,SNUR,_01.png,_02.png,,,,,,,,GOI_KO_SNUR_TI_01.png,GOI_KO_SNUR_TI_02.png,GOIKO SNURTI!,,,,,,,,,
41,1685177666027,27/05/2023 08:54:26,1685181266027,1,27/05/2023 10:54:26,128616,14,task-y6qa,,29751927,567c1cc8b7d79a0012b273ef,8853967,,complete,,6471d039c368cba780e2d179,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x937,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,36,Training,Training,34efq7,1,response,GOIKE PHAITA!,2133.3300000000163,6300.005999999994,6308.505000000005,2133.3300000000163,6300.005999999994,6308.505000000005,1,2133.3300000000163,4175.174999999988,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,GOI,_,KE,PHAI,_01.png,_02.png,,,,,,,,GOI_KE_PHAI_TA_01.png,GOI_KE_PHAI_TA_02.png,GOIKE PHAITA!,,,,,,,,,
42,1685177666030,27/05/2023 08:54:26,1685181266030,1,27/05/2023 10:54:26,128616,14,task-y6qa,,29751927,567c1cc8b7d79a0012b273ef,8853967,,complete,,6471d039c368cba780e2d179,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x937,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,,,,,,,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1685177248771,27/05/2023 08:47:28,1685180848771,1,27/05/2023 10:47:28,128616,14,task-y6qa,,29751892,5bbd2bdcf7358a000171636f,8853947,,complete,,6471cfb8a729f1298aa6a5a8,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,2560x1440,2560x1297,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1685177258884,27/05/2023 08:47:38,1685180858884,1,27/05/2023 10:47:38,128616,14,task-y6qa,,29751892,5bbd2bdcf7358a000171636f,8853947,,complete,,6471cfb8a729f1298aa6a5a8,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,2560x1440,2560x1297,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,1,Instructions,Instructions,l6tegj,1,continue,,10137.99999999702,10134.059000000001,10137.99999999702,10137.99999999702,10134.059000000001,10137.99999999702,1,10137.99999999702,0,0,,Click To Continue,Continue Button,2,object-8,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1685177283210,27/05/2023 08:48:03,1685180883210,1,27/05/2023 10:48:03,128616,14,task-y6qa,,29751892,5bbd2bdcf7358a000171636f,8853947,,complete,,6471cfb8a729f1298aa6a5a8,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,2560x1440,2560x1297,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,1,Training,Training,34efq7,1,response,GOIKO DREETI,6783.902999999998,24317.726,24330.24099999404,6783.902999999998,24317.726,24330.24099999404,0,6783.902999999998,17546.33799999404,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KO,DREE,_01.png,_02.png,,,,,,,,GOI_KO_DREE_TI_01.png,GOI_KO_DREE_TI_02.png,GOIKO DREETI!,,,,,,,,,
4,1685177288993,27/05/2023 08:48:08,1685180888993,1,27/05/2023 10:48:08,128616,14,task-y6qa,,29751892,5bbd2bdcf7358a000171636f,8853947,,complete,,6471cfb8a729f1298aa6a5a8,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,2560x1440,2560x1297,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,1,Training,Training,34efq7,1,response,GOIKO DREETI,6783.902999999998,30101.336,30113.34099998808,6783.902999999998,30101.336,30113.34099998808,0,6783.902999999998,23329.43799998808,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KO,DREE,_01.png,_02.png,,,,,,,,GOI_KO_DREE_TI_01.png,GOI_KO_DREE_TI_02.png,GOIKO DREETI!,,,,,,,,,
5,1685177292965,27/05/2023 08:48:12,1685180892965,1,27/05/2023 10:48:12,128616,14,task-y6qa,,29751892,5bbd2bdcf7358a000171636f,8853947,,complete,,6471cfb8a729f1298aa6a5a8,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,2560x1440,2560x1297,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,1,Training,Training,34efq7,1,response,GOIKO DREETI!,6783.902999999998,34068.228,34084.885,6783.902999999998,34068.228,34084.885,1,6783.902999999998,27300.982000000004,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KO,DREE,_01.png,_02.png,,,,,,,,GOI_KO_DREE_TI_01.png,GOI_KO_DREE_TI_02.png,GOIKO DREETI!,,,,,,,,,
6,1685177308471,27/05/2023 08:48:28,1685180908471,1,27/05/2023 10:48:28,128616,14,task-y6qa,,29751892,5bbd2bdcf7358a000171636f,8853947,,complete,,6471cfb8a729f1298aa6a5a8,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,2560x1440,2560x1297,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,2,Training,Training,34efq7,1,response,GOIKE BLARTA!,2583.4579999999987,15517.504,15523.51299999404,2583.4579999999987,15517.504,15523.51299999404,1,2583.4579999999987,12940.054999994041,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KE,BLAR,_01.png,_02.png,,,,,,,,GOI_KE_BLAR_TA_01.png,GOI_KE_BLAR_TA_02.png,GOIKE BLARTA!,,,,,,,,,
7,1685177324113,27/05/2023 08:48:44,1685180924113,1,27/05/2023 10:48:44,128616,14,task-y6qa,,29751892,5bbd2bdcf7358a000171636f,8853947,,complete,,6471cfb8a729f1298aa6a5a8,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,2560x1440,2560x1297,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,3,Training,Training,34efq7,1,response,GOIKE SNURTU!,2600.1589999999997,15634.156000000003,15647.70899999702,2600.1589999999997,15634.156000000003,15647.70899999702,1,2600.1589999999997,13047.54999999702,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KE,SNUR,_01.png,_02.png,,,,,,,,GOI_KE_SNUR_TU_01.png,GOI_KE_SNUR_TU_02.png,GOIKE SNURTU!,,,,,,,,,
8,1685177335373,27/05/2023 08:48:55,1685180935373,1,27/05/2023 10:48:55,128616,14,task-y6qa,,29751892,5bbd2bdcf7358a000171636f,8853947,,complete,,6471cfb8a729f1298aa6a5a8,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,2560x1440,2560x1297,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,4,Training,Training,34efq7,1,response,PAUKE PHAITA!,2250.118000000002,11267.324999999997,11273.952999988076,2250.118000000002,11267.324999999997,11273.952999988076,1,2250.118000000002,9023.834999988074,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,PAU,_,KE,PHAI,_01.png,_02.png,,,,,,,,PAU_KE_PHAI_TA_01.png,PAU_KE_PHAI_TA_02.png,PAUKE PHAITA!,,,,,,,,,
9,1685177352271,27/05/2023 08:49:12,1685180952271,1,27/05/2023 10:49:12,128616,14,task-y6qa,,29751892,5bbd2bdcf7358a000171636f,8853947,,complete,,6471cfb8a729f1298aa6a5a8,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,2560x1440,2560x1297,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,5,Training,Training,34efq7,1,response,PAUKO STOOTI,1699.9900000000052,16900.801999999996,16904.32799999106,1699.9900000000052,16900.801999999996,16904.32799999106,0,1699.9900000000052,15204.337999991054,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,PAU,_,KO,STOO,_01.png,_02.png,,,,,,,,PAU_KO_STOO_TI_01.png,PAU_KO_STOO_TI_02.png,PAUKO STOOTI!,,,,,,,,,
10,1685177357025,27/05/2023 08:49:17,1685180957025,1,27/05/2023 10:49:17,128616,14,task-y6qa,,29751892,5bbd2bdcf7358a000171636f,8853947,,complete,,6471cfb8a729f1298aa6a5a8,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,2560x1440,2560x1297,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,5,Training,Training,34efq7,1,response,PAUKO STOOTI!,1699.9900000000052,21651.096000000005,21658.32799999106,1699.9900000000052,21651.096000000005,21658.32799999106,1,1699.9900000000052,19958.337999991054,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,PAU,_,KO,STOO,_01.png,_02.png,,,,,,,,PAU_KO_STOO_TI_01.png,PAU_KO_STOO_TI_02.png,PAUKO STOOTI!,,,,,,,,,
11,1685177372103,27/05/2023 08:49:32,1685180972103,1,27/05/2023 10:49:32,128616,14,task-y6qa,,29751892,5bbd2bdcf7358a000171636f,8853947,,complete,,6471cfb8a729f1298aa6a5a8,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,2560x1440,2560x1297,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,6,Training,Training,34efq7,1,response,PAUKE CHORTU!,4300.178999999989,15067.453999999998,15084.163,4300.178999999989,15067.453999999998,15084.163,1,4300.178999999989,10783.984000000011,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,PAU,_,KE,CHOR,_01.png,_02.png,,,,,,,,PAU_KE_CHOR_TU_01.png,PAU_KE_CHOR_TU_02.png,PAUKE CHORTU!,,,,,,,,,
12,1685177386839,27/05/2023 08:49:46,1685180986839,1,27/05/2023 10:49:46,128616,14,task-y6qa,,29751892,5bbd2bdcf7358a000171636f,8853947,,complete,,6471cfb8a729f1298aa6a5a8,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,2560x1440,2560x1297,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,7,Training,Training,34efq7,1,response,GOIKE STOOTA!,4066.8499999999913,14750.753999999986,14753.677999997017,4066.8499999999913,14750.753999999986,14753.677999997017,1,4066.8499999999913,10686.827999997025,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,GOI,_,KE,STOO,_01.png,_02.png,,,,,,,,GOI_KE_STOO_TA_01.png,GOI_KE_STOO_TA_02.png,GOIKE STOOTA!,,,,,,,,,
13,1685177414121,27/05/2023 08:50:14,1685181014121,1,27/05/2023 10:50:14,128616,14,task-y6qa,,29751892,5bbd2bdcf7358a000171636f,8853947,,complete,,6471cfb8a729f1298aa6a5a8,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,2560x1440,2560x1297,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,8,Training,Training,34efq7,1,response,PAUKO SNURTI!,1950.1480000000156,27268.089000000007,27284.763999999996,1950.1480000000156,27268.089000000007,27284.763999999996,1,1950.1480000000156,25334.61599999998,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,PAU,_,KO,SNUR,_01.png,_02.png,,,,,,,,PAU_KO_SNUR_TI_01.png,PAU_KO_SNUR_TI_02.png,PAUKO SNURTI!,,,,,,,,,
14,1685177425924,27/05/2023 08:50:25,1685181025924,1,27/05/2023 10:50:25,128616,14,task-y6qa,,29751892,5bbd2bdcf7358a000171636f,8853947,,complete,,6471cfb8a729f1298aa6a5a8,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,2560x1440,2560x1297,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,9,Training,Training,34efq7,1,response,PAUKE BLARTU!,2650.5929999999935,11817.456000000006,11819.035000000003,2650.5929999999935,11817.456000000006,11819.035000000003,1,2650.5929999999935,9168.44200000001,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,PAU,_,KE,BLAR,_01.png,_02.png,,,,,,,,PAU_KE_BLAR_TU_01.png,PAU_KE_BLAR_TU_02.png,PAUKE BLARTU!,,,,,,,,,
