Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-3q16,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ShowProgressBar,Spreadsheet: VERB,Spreadsheet: _,Spreadsheet: NUM,Spreadsheet: NOUN,Spreadsheet: _01,Spreadsheet: _02,Spreadsheet: _BLOT,Spreadsheet: AlienCountA,Spreadsheet: AlienCountB,Spreadsheet: TextResponseA,Spreadsheet: AlienTestCount03,Spreadsheet: Test01Option01,Spreadsheet: Test01Option02,Spreadsheet: Train02Picture01,Spreadsheet: Train02Picture02,Spreadsheet: TextTraining02,Spreadsheet: Test02Picture01,Spreadsheet: Test02Option01,Spreadsheet: Test02Option02,Spreadsheet: ,Spreadsheet: CorrectAnswer,Manipulation: Spreadsheet,Store: correct,Store: total
8,1685031289241,25/05/2023 16:14:49,1685034889241,1,25/05/2023 18:14:49,128616,14,task-h78t,,29726003,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,6,Testing,Testing,hvzr65,1,response,PAU_KE_STOO_TU_02.png,2015.182999998884,2000.6090000000004,2015.182999998884,2015.182999998884,2000.6090000000004,2015.182999998884,0,2015.182999998884,0,0,,Click Response,ResponseA,3,object-86,Testing,,1, ,PAU,_,KE,STOO,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_STOO_BLOT.png,PAU_KE_STOO_TU_02.png,PAU_KE_STOO_TI_02.png,,PAU_KE_STOO_TI_02.png,,,
9,1685031290457,25/05/2023 16:14:50,1685034890457,1,25/05/2023 18:14:50,128616,14,task-h78t,,29726003,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,7,Testing,Testing,hvzr65,1,response,PAU_KE_BLAR_TI_02.png,1230.2740000000013,1217.2900000000009,1230.2740000000013,1230.2740000000013,1217.2900000000009,1230.2740000000013,0,1230.2740000000013,0,0,,Click Response,ResponseB,4,object-85,Testing,,2, ,PAU,_,KE,BLAR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_BLAR_BLOT.png,PAU_KE_BLAR_TA_02.png,PAU_KE_BLAR_TI_02.png,,PAU_KE_BLAR_TA_02.png,,,
10,1685031291761,25/05/2023 16:14:51,1685034891761,1,25/05/2023 18:14:51,128616,14,task-h78t,,29726003,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,8,Testing,Testing,hvzr65,1,response,GOI_KO_CHOR_TU_02.png,1317.2669999999962,1300.4929999999986,1317.2669999999962,1317.2669999999962,1300.4929999999986,1317.2669999999962,1,1317.2669999999962,0,0,,Click Response,ResponseA,3,object-86,Testing,,2, ,GOI,_,KO,CHOR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_CHOR_BLOT.png,GOI_KO_CHOR_TU_02.png,GOI_KO_CHOR_TA_02.png,,GOI_KO_CHOR_TU_02.png,,,
11,1685031292533,25/05/2023 16:14:52,1685034892533,1,25/05/2023 18:14:52,128616,14,task-h78t,,29726003,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,9,Testing,Testing,hvzr65,1,response,PAU_KE_SNUR_TI_02.png,788.8909999985117,783.4490000000005,788.8909999985117,788.8909999985117,783.4490000000005,788.8909999985117,1,788.8909999985117,0,0,,Click Response,ResponseA,3,object-86,Testing,,2, ,PAU,_,KE,SNUR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_SNUR_BLOT.png,PAU_KE_SNUR_TI_02.png,PAU_KE_SNUR_TU_02.png,,PAU_KE_SNUR_TI_02.png,,,
12,1685031293145,25/05/2023 16:14:53,1685034893145,1,25/05/2023 18:14:53,128616,14,task-h78t,,29726003,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,10,Testing,Testing,hvzr65,1,response,GOI_KE_STOO_TA_02.png,617.0180000000037,600.2970000000023,617.0180000000037,617.0180000000037,600.2970000000023,617.0180000000037,1,617.0180000000037,0,0,,Click Response,ResponseB,4,object-85,Testing,,2, ,GOI,_,KE,STOO,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_STOO_BLOT.png,GOI_KE_STOO_TU_02.png,GOI_KE_STOO_TA_02.png,,GOI_KE_STOO_TA_02.png,,,
13,1685031293765,25/05/2023 16:14:53,1685034893765,1,25/05/2023 18:14:53,128616,14,task-h78t,,29726003,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,11,Testing,Testing,hvzr65,1,response,GOI_KE_PHAI_TA_02.png,636.744999999999,633.5479999999989,636.744999999999,636.744999999999,633.5479999999989,636.744999999999,0,636.744999999999,0,0,,Click Response,ResponseA,3,object-86,Testing,,2, ,GOI,_,KE,PHAI,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_PHAI_BLOT.png,GOI_KE_PHAI_TA_02.png,GOI_KE_PHAI_TI_02.png,,GOI_KE_PHAI_TI_02.png,,,
14,1685031294847,25/05/2023 16:14:54,1685034894847,1,25/05/2023 18:14:54,128616,14,task-h78t,,29726003,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,12,Testing,Testing,hvzr65,1,response,PAU_KO_DREE_TI_02.png,1085.2969999996276,1083.7940000000017,1085.2969999996276,1085.2969999996276,1083.7940000000017,1085.2969999996276,0,1085.2969999996276,0,0,,Click Response,ResponseA,3,object-86,Testing,,2, ,PAU,_,KO,DREE,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_DREE_BLOT.png,PAU_KO_DREE_TI_02.png,PAU_KO_DREE_TU_02.png,,PAU_KO_DREE_TU_02.png,,,
15,1685031295624,25/05/2023 16:14:55,1685034895624,1,25/05/2023 18:14:55,128616,14,task-h78t,,29726003,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,13,Testing,Testing,hvzr65,1,response,PAU_KO_CHOR_TU_02.png,778.6029999992534,767.0479999999989,778.6029999992534,778.6029999992534,767.0479999999989,778.6029999992534,1,778.6029999992534,0,0,,Click Response,ResponseA,3,object-86,Testing,,3, ,PAU,_,KO,CHOR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_CHOR_BLOT.png,PAU_KO_CHOR_TU_02.png,PAU_KO_CHOR_TI_02.png,,PAU_KO_CHOR_TU_02.png,,,
16,1685031296275,25/05/2023 16:14:56,1685034896275,1,25/05/2023 18:14:56,128616,14,task-h78t,,29726003,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,14,Testing,Testing,hvzr65,1,response,GOI_KO_BLAR_TU_02.png,662.454999999627,650.1470000000008,662.454999999627,662.454999999627,650.1470000000008,662.454999999627,1,662.454999999627,0,0,,Click Response,ResponseB,4,object-85,Testing,,3, ,GOI,_,KO,BLAR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_BLAR_BLOT.png,GOI_KO_BLAR_TA_02.png,GOI_KO_BLAR_TU_02.png,,GOI_KO_BLAR_TU_02.png,,,
17,1685031297119,25/05/2023 16:14:57,1685034897119,1,25/05/2023 18:14:57,128616,14,task-h78t,,29726003,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,15,Testing,Testing,hvzr65,1,response,PAU_KE_PHAI_TI_02.png,856.2079999999987,850.4199999999983,856.2079999999987,856.2079999999987,850.4199999999983,856.2079999999987,1,856.2079999999987,0,0,,Click Response,ResponseB,4,object-85,Testing,,3, ,PAU,_,KE,PHAI,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_PHAI_BLOT.png,PAU_KE_PHAI_TU_02.png,PAU_KE_PHAI_TI_02.png,,PAU_KE_PHAI_TI_02.png,,,
