Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-3q16,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ShowProgressBar,Spreadsheet: VERB,Spreadsheet: _,Spreadsheet: NUM,Spreadsheet: NOUN,Spreadsheet: _01,Spreadsheet: _02,Spreadsheet: _BLOT,Spreadsheet: AlienCountA,Spreadsheet: AlienCountB,Spreadsheet: TextResponseA,Spreadsheet: AlienTestCount03,Spreadsheet: Test01Option01,Spreadsheet: Test01Option02,Spreadsheet: Train02Picture01,Spreadsheet: Train02Picture02,Spreadsheet: TextTraining02,Spreadsheet: Test02Picture01,Spreadsheet: Test02Option01,Spreadsheet: Test02Option02,Spreadsheet: ,Spreadsheet: TestCorrectAnswer,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
43,1685030970208,25/05/2023 16:09:30,1685034570208,1,25/05/2023 18:09:30,128616,14,task-zgkx,,29725811,BLIND,8844183,,complete,,646f93e48d0dd34a59a8ca54,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1504x1003,1504x852,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,34,Training,Training,34efq7,1,response,GOIKO SNURTI!,1483.4009999999835,5933.2149999999965,5941.2390000476735,1483.4009999999835,5933.2149999999965,5941.2390000476735,1,1483.4009999999835,4457.83800004769,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,GOI,_,KO,SNUR,_01.png,_02.png,,,,,,,,GOI_KO_SNUR_TI_01.png,GOI_KO_SNUR_TI_02.png,GOIKO SNURTI!,,,,,,,,,
44,1685030977397,25/05/2023 16:09:37,1685034577397,1,25/05/2023 18:09:37,128616,14,task-zgkx,,29725811,BLIND,8844183,,complete,,646f93e48d0dd34a59a8ca54,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1504x1003,1504x852,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,35,Training,Training,34efq7,1,response,GOIKE PHAITA!,1250.149000000005,7183.391999999993,7196.624000071519,1250.149000000005,7183.391999999993,7196.624000071519,1,1250.149000000005,5946.475000071514,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,GOI,_,KE,PHAI,_01.png,_02.png,,,,,,,,GOI_KE_PHAI_TA_01.png,GOI_KE_PHAI_TA_02.png,GOIKE PHAITA!,,,,,,,,,
45,1685030982106,25/05/2023 16:09:42,1685034582106,1,25/05/2023 18:09:42,128616,14,task-zgkx,,29725811,BLIND,8844183,,complete,,646f93e48d0dd34a59a8ca54,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1504x1003,1504x852,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,36,Training,Training,34efq7,1,response,PAUKO CHORTI!,1766.676999999996,4716.6020000000135,4722.331999976159,1766.676999999996,4716.6020000000135,4722.331999976159,1,1766.676999999996,2955.654999976163,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,PAU,_,KO,CHOR,_01.png,_02.png,,,,,,,,PAU_KO_CHOR_TI_01.png,PAU_KO_CHOR_TI_02.png,PAUKO CHORTI!,,,,,,,,,
46,1685030982117,25/05/2023 16:09:42,1685034582117,1,25/05/2023 18:09:42,128616,14,task-zgkx,,29725811,BLIND,8844183,,complete,,646f93e48d0dd34a59a8ca54,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1504x1003,1504x852,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,,,,,,,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1685034221798,25/05/2023 17:03:41,1685037821798,1,25/05/2023 19:03:41,128616,14,task-zgkx,,29726717,BLIND,8844469,,complete,,646f9b26ce2233e06e429345,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1685034236784,25/05/2023 17:03:56,1685037836784,1,25/05/2023 19:03:56,128616,14,task-zgkx,,29726717,BLIND,8844469,,complete,,646f9b26ce2233e06e429345,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,1,Instructions,Instructions,l6tegj,1,continue,,15004.834000000139,15000.717999999999,15004.834000000139,15004.834000000139,15000.717999999999,15004.834000000139,1,15004.834000000139,0,0,,Click To Continue,Continue Button,2,object-8,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1685034268510,25/05/2023 17:04:28,1685037868510,1,25/05/2023 19:04:28,128616,14,task-zgkx,,29726717,BLIND,8844469,,complete,,646f9b26ce2233e06e429345,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,1,Training,Training,34efq7,1,response,PAUKE PHAITA!,3912.5550000000003,31716.648,31729.216,3912.5550000000003,31716.648,31729.216,1,3912.5550000000003,27816.661,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,PAU,_,KE,PHAI,_01.png,_02.png,,,,,,,,PAU_KE_PHAI_TA_01.png,PAU_KE_PHAI_TA_02.png,PAUKE PHAITA!,,,,,,,,,
4,1685034283941,25/05/2023 17:04:43,1685037883941,1,25/05/2023 19:04:43,128616,14,task-zgkx,,29726717,BLIND,8844469,,complete,,646f9b26ce2233e06e429345,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,2,Training,Training,34efq7,1,response,PAUKO STOOTI,4561.729999999996,15433.618000000002,15444.368000000046,4561.729999999996,15433.618000000002,15444.368000000046,0,4561.729999999996,10882.63800000005,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,PAU,_,KO,STOO,_01.png,_02.png,,,,,,,,PAU_KO_STOO_TI_01.png,PAU_KO_STOO_TI_02.png,PAUKO STOOTI!,,,,,,,,,
5,1685034292525,25/05/2023 17:04:52,1685037892525,1,25/05/2023 19:04:52,128616,14,task-zgkx,,29726717,BLIND,8844469,,complete,,646f9b26ce2233e06e429345,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,2,Training,Training,34efq7,1,response,PAUKO STOOTI!,4561.729999999996,24024.621,24028.267999999953,4561.729999999996,24024.621,24028.267999999953,1,4561.729999999996,19466.537999999957,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,PAU,_,KO,STOO,_01.png,_02.png,,,,,,,,PAU_KO_STOO_TI_01.png,PAU_KO_STOO_TI_02.png,PAUKO STOOTI!,,,,,,,,,
6,1685034307933,25/05/2023 17:05:07,1685037907933,1,25/05/2023 19:05:07,128616,14,task-zgkx,,29726717,BLIND,8844469,,complete,,646f9b26ce2233e06e429345,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,3,Training,Training,34efq7,1,response,GOIKE SNURTU,5028.017999999996,15400.365000000005,15411.84700000014,5028.017999999996,15400.365000000005,15411.84700000014,0,5028.017999999996,10383.829000000143,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KE,SNUR,_01.png,_02.png,,,,,,,,GOI_KE_SNUR_TU_01.png,GOI_KE_SNUR_TU_02.png,GOIKE SNURTU!,,,,,,,,,
7,1685034313349,25/05/2023 17:05:13,1685037913349,1,25/05/2023 19:05:13,128616,14,task-zgkx,,29726717,BLIND,8844469,,complete,,646f9b26ce2233e06e429345,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,3,Training,Training,34efq7,1,response,GOIKE SNURTU!,5028.017999999996,20811.428,20827.646999999954,5028.017999999996,20811.428,20827.646999999954,1,5028.017999999996,15799.628999999957,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KE,SNUR,_01.png,_02.png,,,,,,,,GOI_KE_SNUR_TU_01.png,GOI_KE_SNUR_TU_02.png,GOIKE SNURTU!,,,,,,,,,
8,1685034322093,25/05/2023 17:05:22,1685037922093,1,25/05/2023 19:05:22,128616,14,task-zgkx,,29726717,BLIND,8844469,,complete,,646f9b26ce2233e06e429345,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,4,Training,Training,34efq7,1,response,GOIKO DREETI!,1964.6600000000035,8757.540999999997,8760.019,1964.6600000000035,8757.540999999997,8760.019,1,1964.6600000000035,6795.358999999997,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KO,DREE,_01.png,_02.png,,,,,,,,GOI_KO_DREE_TI_01.png,GOI_KO_DREE_TI_02.png,GOIKO DREETI!,,,,,,,,,
9,1685034329557,25/05/2023 17:05:29,1685037929557,1,25/05/2023 19:05:29,128616,14,task-zgkx,,29726717,BLIND,8844469,,complete,,646f9b26ce2233e06e429345,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,5,Training,Training,34efq7,1,response,PAUKE CHORTU!,1831.4020000000019,7458.804000000004,7466.8780000001425,1831.4020000000019,7458.804000000004,7466.8780000001425,1,1831.4020000000019,5635.476000000141,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,PAU,_,KE,CHOR,_01.png,_02.png,,,,,,,,PAU_KE_CHOR_TU_01.png,PAU_KE_CHOR_TU_02.png,PAUKE CHORTU!,,,,,,,,,
10,1685034338445,25/05/2023 17:05:38,1685037938445,1,25/05/2023 19:05:38,128616,14,task-zgkx,,29726717,BLIND,8844469,,complete,,646f9b26ce2233e06e429345,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,6,Training,Training,34efq7,1,response,GOIKE BLARTA!,1764.6889999999985,8890.622000000003,8895.873999999953,1764.6889999999985,8890.622000000003,8895.873999999953,1,1764.6889999999985,7131.184999999954,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KE,BLAR,_01.png,_02.png,,,,,,,,GOI_KE_BLAR_TA_01.png,GOI_KE_BLAR_TA_02.png,GOIKE BLARTA!,,,,,,,,,
11,1685034346077,25/05/2023 17:05:46,1685037946077,1,25/05/2023 19:05:46,128616,14,task-zgkx,,29726717,BLIND,8844469,,complete,,646f9b26ce2233e06e429345,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,7,Training,Training,34efq7,1,response,PAUKE BLARTU!,1781.4519999999902,7625.266000000003,7637.2519999999495,1781.4519999999902,7625.266000000003,7637.2519999999495,1,1781.4519999999902,5855.799999999959,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,PAU,_,KE,BLAR,_01.png,_02.png,,,,,,,,PAU_KE_BLAR_TU_01.png,PAU_KE_BLAR_TU_02.png,PAUKE BLARTU!,,,,,,,,,
12,1685034355166,25/05/2023 17:05:55,1685037955166,1,25/05/2023 19:05:55,128616,14,task-zgkx,,29726717,BLIND,8844469,,complete,,646f9b26ce2233e06e429345,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,8,Training,Training,34efq7,1,response,PAUKO SNURTI!,1997.775999999998,9090.395999999979,9100.08600000004,1997.775999999998,9090.395999999979,9100.08600000004,1,1997.775999999998,7102.310000000041,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,PAU,_,KO,SNUR,_01.png,_02.png,,,,,,,,PAU_KO_SNUR_TI_01.png,PAU_KO_SNUR_TI_02.png,PAUKO SNURTI!,,,,,,,,,
13,1685034364661,25/05/2023 17:06:04,1685037964661,1,25/05/2023 19:06:04,128616,14,task-zgkx,,29726717,BLIND,8844469,,complete,,646f9b26ce2233e06e429345,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,9,Training,Training,34efq7,1,response,GOIKO CHORTI!,1997.7790000000095,9490.125,9505.589999999967,1997.7790000000095,9490.125,9505.589999999967,1,1997.7790000000095,7507.810999999958,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,GOI,_,KO,CHOR,_01.png,_02.png,,,,,,,,GOI_KO_CHOR_TI_01.png,GOI_KO_CHOR_TI_02.png,GOIKO CHORTI!,,,,,,,,,
14,1685034376869,25/05/2023 17:06:16,1685037976869,1,25/05/2023 19:06:16,128616,14,task-zgkx,,29726717,BLIND,8844469,,complete,,646f9b26ce2233e06e429345,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,10,Training,Training,34efq7,1,response,GOIKE PHAITU!,2813.6690000000235,12220.382000000012,12223.365000000107,2813.6690000000235,12220.382000000012,12223.365000000107,1,2813.6690000000235,9409.696000000084,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,GOI,_,KE,PHAI,_01.png,_02.png,,,,,,,,GOI_KE_PHAI_TU_01.png,GOI_KE_PHAI_TU_02.png,GOIKE PHAITU!,,,,,,,,,
15,1685034386957,25/05/2023 17:06:26,1685037986957,1,25/05/2023 19:06:26,128616,14,task-zgkx,,29726717,BLIND,8844469,,complete,,646f9b26ce2233e06e429345,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,11,Training,Training,34efq7,1,response,GOIKE STOOTA!,3845.988000000012,10089.329999999987,10090.983000000095,3845.988000000012,10089.329999999987,10090.983000000095,1,3845.988000000012,6244.995000000083,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,GOI,_,KE,STOO,_01.png,_02.png,,,,,,,,GOI_KE_STOO_TA_01.png,GOI_KE_STOO_TA_02.png,GOIKE STOOTA!,,,,,,,,,
16,1685034394709,25/05/2023 17:06:34,1685037994709,1,25/05/2023 19:06:34,128616,14,task-zgkx,,29726717,BLIND,8844469,,complete,,646f9b26ce2233e06e429345,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,12,Training,Training,34efq7,1,response,PAUKE DRETTA!,1981.1390000000247,7741.888000000006,7753.853000000061,1981.1390000000247,7741.888000000006,7753.853000000061,0,1981.1390000000247,5772.714000000036,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,PAU,_,KE,DREE,_01.png,_02.png,,,,,,,,PAU_KE_DREE_TA_01.png,PAU_KE_DREE_TA_02.png,PAUKE DREETA!,,,,,,,,,
17,1685034395741,25/05/2023 17:06:35,1685037995741,1,25/05/2023 19:06:35,128616,14,task-zgkx,,29726717,BLIND,8844469,,complete,,646f9b26ce2233e06e429345,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,12,Training,Training,34efq7,1,response,PAUKE DRETTA!,1981.1390000000247,8774.00900000002,8785.553000000247,1981.1390000000247,8774.00900000002,8785.553000000247,0,1981.1390000000247,6804.414000000223,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,PAU,_,KE,DREE,_01.png,_02.png,,,,,,,,PAU_KE_DREE_TA_01.png,PAU_KE_DREE_TA_02.png,PAUKE DREETA!,,,,,,,,,
18,1685034403158,25/05/2023 17:06:43,1685038003158,1,25/05/2023 19:06:43,128616,14,task-zgkx,,29726717,BLIND,8844469,,complete,,646f9b26ce2233e06e429345,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,12,Training,Training,34efq7,1,response,PAUKE DREETA!,1981.1390000000247,16199.599000000017,16201.953000000154,1981.1390000000247,16199.599000000017,16201.953000000154,1,1981.1390000000247,14220.81400000013,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,PAU,_,KE,DREE,_01.png,_02.png,,,,,,,,PAU_KE_DREE_TA_01.png,PAU_KE_DREE_TA_02.png,PAUKE DREETA!,,,,,,,,,
19,1685034411077,25/05/2023 17:06:51,1685038011077,1,25/05/2023 19:06:51,128616,14,task-zgkx,,29726717,BLIND,8844469,,complete,,646f9b26ce2233e06e429345,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,13,Training,Training,34efq7,1,response,GOIKE SNURTA!,1981.2339999999967,7908.5350000000035,7921.854000000138,1981.2339999999967,7908.5350000000035,7921.854000000138,1,1981.2339999999967,5940.620000000141,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,GOI,_,KE,SNUR,_01.png,_02.png,,,,,,,,GOI_KE_SNUR_TA_01.png,GOI_KE_SNUR_TA_02.png,GOIKE SNURTA!,,,,,,,,,
20,1685034424309,25/05/2023 17:07:04,1685038024309,1,25/05/2023 19:07:04,128616,14,task-zgkx,,29726717,BLIND,8844469,,complete,,646f9b26ce2233e06e429345,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,14,Training,Training,34efq7,1,response,GOIKO BLARTI!,2314.021000000008,13235.804000000004,13245.319000000134,2314.021000000008,13235.804000000004,13245.319000000134,1,2314.021000000008,10931.298000000126,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,GOI,_,KO,BLAR,_01.png,_02.png,,,,,,,,GOI_KO_BLAR_TI_01.png,GOI_KO_BLAR_TI_02.png,GOIKO BLARTI!,,,,,,,,,
21,1685034434677,25/05/2023 17:07:14,1685038034677,1,25/05/2023 19:07:14,128616,14,task-zgkx,,29726717,BLIND,8844469,,complete,,646f9b26ce2233e06e429345,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,15,Training,Training,34efq7,1,response,PAUKO PHAITI!,3329.832999999984,10372.423999999999,10377.714999999851,3329.832999999984,10372.423999999999,10377.714999999851,1,3329.832999999984,7047.881999999867,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,PAU,_,KO,PHAI,_01.png,_02.png,,,,,,,,PAU_KO_PHAI_TI_01.png,PAU_KO_PHAI_TI_02.png,PAUKO PHAITI!,,,,,,,,,
22,1685034444093,25/05/2023 17:07:24,1685038044093,1,25/05/2023 19:07:24,128616,14,task-zgkx,,29726717,BLIND,8844469,,complete,,646f9b26ce2233e06e429345,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,16,Training,Training,34efq7,1,response,PAUKE STOOTU!,2014.5319999999774,9406.838999999978,9421.290999999852,2014.5319999999774,9406.838999999978,9421.290999999852,1,2014.5319999999774,7406.7589999998745,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,PAU,_,KE,STOO,_01.png,_02.png,,,,,,,,PAU_KE_STOO_TU_01.png,PAU_KE_STOO_TU_02.png,PAUKE STOOTU!,,,,,,,,,
23,1685034451429,25/05/2023 17:07:31,1685038051429,1,25/05/2023 19:07:31,128616,14,task-zgkx,,29726717,BLIND,8844469,,complete,,646f9b26ce2233e06e429345,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,17,Training,Training,34efq7,1,response,GOIKE DREETU!,2647.1260000000184,7342.107000000018,7350.451999999874,2647.1260000000184,7342.107000000018,7350.451999999874,1,2647.1260000000184,4703.325999999855,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,GOI,_,KE,DREE,_01.png,_02.png,,,,,,,,GOI_KE_DREE_TU_01.png,GOI_KE_DREE_TU_02.png,GOIKE DREETU!,,,,,,,,,
24,1685034459181,25/05/2023 17:07:39,1685038059181,1,25/05/2023 19:07:39,128616,14,task-zgkx,,29726717,BLIND,8844469,,complete,,646f9b26ce2233e06e429345,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,18,Training,Training,34efq7,1,response,PAUKE CHORTA!,1431.9079999999958,7758.483999999997,7760.145000000135,1431.9079999999958,7758.483999999997,7760.145000000135,1,1431.9079999999958,6328.237000000139,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,PAU,_,KE,CHOR,_01.png,_02.png,,,,,,,,PAU_KE_CHOR_TA_01.png,PAU_KE_CHOR_TA_02.png,PAUKE CHORTA!,,,,,,,,,
25,1685034467085,25/05/2023 17:07:47,1685038067085,1,25/05/2023 19:07:47,128616,14,task-zgkx,,29726717,BLIND,8844469,,complete,,646f9b26ce2233e06e429345,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,19,Training,Training,34efq7,1,response,PAUKO BLARTI!,2980.2570000000123,7891.81700000001,7905.761000000231,2980.2570000000123,7891.81700000001,7905.761000000231,1,2980.2570000000123,4925.504000000219,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,PAU,_,KO,BLAR,_01.png,_02.png,,,,,,,,PAU_KO_BLAR_TI_01.png,PAU_KO_BLAR_TI_02.png,PAUKO BLARTI!,,,,,,,,,
26,1685034477917,25/05/2023 17:07:57,1685038077917,1,25/05/2023 19:07:57,128616,14,task-zgkx,,29726717,BLIND,8844469,,complete,,646f9b26ce2233e06e429345,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,20,Training,Training,34efq7,1,response,GOIKE CHORTU!,2130.9679999999935,10838.5,10845.944000000221,2130.9679999999935,10838.5,10845.944000000221,1,2130.9679999999935,8714.976000000228,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,GOI,_,KE,CHOR,_01.png,_02.png,,,,,,,,GOI_KE_CHOR_TU_01.png,GOI_KE_CHOR_TU_02.png,GOIKE CHORTU!,,,,,,,,,
27,1685034484741,25/05/2023 17:08:04,1685038084741,1,25/05/2023 19:08:04,128616,14,task-zgkx,,29726717,BLIND,8844469,,complete,,646f9b26ce2233e06e429345,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,21,Training,Training,34efq7,1,response,GOIKO PHAITI!,2064.502999999997,6826.172999999981,6831.444000000221,2064.502999999997,6826.172999999981,6831.444000000221,1,2064.502999999997,4766.941000000224,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,GOI,_,KO,PHAI,_01.png,_02.png,,,,,,,,GOI_KO_PHAI_TI_01.png,GOI_KO_PHAI_TI_02.png,GOIKO PHAITI!,,,,,,,,,
28,1685034494429,25/05/2023 17:08:14,1685038094429,1,25/05/2023 19:08:14,128616,14,task-zgkx,,29726717,BLIND,8844469,,complete,,646f9b26ce2233e06e429345,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,22,Training,Training,34efq7,1,response,PAUKE SNURTU!,2147.725000000035,9689.718999999983,9692.870999999868,2147.725000000035,9689.718999999983,9692.870999999868,1,2147.725000000035,7545.145999999833,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,PAU,_,KE,SNUR,_01.png,_02.png,,,,,,,,PAU_KE_SNUR_TU_01.png,PAU_KE_SNUR_TU_02.png,PAUKE SNURTU!,,,,,,,,,
29,1685034499653,25/05/2023 17:08:19,1685038099653,1,25/05/2023 19:08:19,128616,14,task-zgkx,,29726717,BLIND,8844469,,complete,,646f9b26ce2233e06e429345,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,23,Training,Training,34efq7,1,response,PAUKE STOOTA!,1365.2470000000321,5211.146999999997,5227.251999999979,1365.2470000000321,5211.146999999997,5227.251999999979,1,1365.2470000000321,3862.0049999999464,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,PAU,_,KE,STOO,_01.png,_02.png,,,,,,,,PAU_KE_STOO_TA_01.png,PAU_KE_STOO_TA_02.png,PAUKE STOOTA!,,,,,,,,,
30,1685034511761,25/05/2023 17:08:31,1685038111761,1,25/05/2023 19:08:31,128616,14,task-zgkx,,29726717,BLIND,8844469,,complete,,646f9b26ce2233e06e429345,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,24,Training,Training,34efq7,1,response,GOIKE DREETA!,1565.0670000000391,12120.555000000051,12124.604999999981,1565.0670000000391,12120.555000000051,12124.604999999981,1,1565.0670000000391,10559.537999999942,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,GOI,_,KE,DREE,_01.png,_02.png,,,,,,,,GOI_KE_DREE_TA_01.png,GOI_KE_DREE_TA_02.png,GOIKE DREETA!,,,,,,,,,
31,1685034519741,25/05/2023 17:08:39,1685038119741,1,25/05/2023 19:08:39,128616,14,task-zgkx,,29726717,BLIND,8844469,,complete,,646f9b26ce2233e06e429345,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,25,Training,Training,34efq7,1,response,GOIKE BLARTU,49.991999999969266,7975.016999999993,7983.949999999837,49.991999999969266,7975.016999999993,7983.949999999837,0,49.991999999969266,7933.957999999868,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,GOI,_,KE,BLAR,_01.png,_02.png,,,,,,,,GOI_KE_BLAR_TU_01.png,GOI_KE_BLAR_TU_02.png,GOIKE BLARTU!,,,,,,,,,
32,1685034523156,25/05/2023 17:08:43,1685038123156,1,25/05/2023 19:08:43,128616,14,task-zgkx,,29726717,BLIND,8844469,,complete,,646f9b26ce2233e06e429345,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,25,Training,Training,34efq7,1,response,GOIKE BLARTU!,49.991999999969266,11388.006999999983,11399.449999999837,49.991999999969266,11388.006999999983,11399.449999999837,1,49.991999999969266,11349.457999999868,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,GOI,_,KE,BLAR,_01.png,_02.png,,,,,,,,GOI_KE_BLAR_TU_01.png,GOI_KE_BLAR_TU_02.png,GOIKE BLARTU!,,,,,,,,,
