Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-3q16,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ShowProgressBar,Spreadsheet: VERB,Spreadsheet: _,Spreadsheet: NUM,Spreadsheet: NOUN,Spreadsheet: _01,Spreadsheet: _02,Spreadsheet: _BLOT,Spreadsheet: AlienCountA,Spreadsheet: AlienCountB,Spreadsheet: TextResponseA,Spreadsheet: AlienTestCount03,Spreadsheet: Test01Option01,Spreadsheet: Test01Option02,Spreadsheet: Train02Picture01,Spreadsheet: Train02Picture02,Spreadsheet: TextTraining02,Spreadsheet: Test02Picture01,Spreadsheet: Test02Option01,Spreadsheet: Test02Option02,Spreadsheet: ,Spreadsheet: TestCorrectAnswer,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
41,1685031237622,25/05/2023 16:13:57,1685034837622,1,25/05/2023 18:13:57,128616,14,task-eg4y,,29725831,BLIND,8844170,,complete,,646f942dc8a19e0fde88a1f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,27,Training,Training,34efq7,1,response,GOIKE BLARTU!,2064.8099999999977,12537.771999999997,12552.946999976179,2064.8099999999977,12537.771999999997,12552.946999976179,1,2064.8099999999977,10488.136999976181,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,GOI,_,KE,BLAR,_01.png,_02.png,,,,,,,,GOI_KE_BLAR_TU_01.png,GOI_KE_BLAR_TU_02.png,GOIKE BLARTU!,,,,,,,,,
42,1685031247334,25/05/2023 16:14:07,1685034847334,1,25/05/2023 18:14:07,128616,14,task-eg4y,,29725831,BLIND,8844170,,complete,,646f942dc8a19e0fde88a1f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,28,Training,Training,34efq7,1,response,PAUKE PHAITU!,1881.6070000000182,9707.26700000005,9723.987000000081,1881.6070000000182,9707.26700000005,9723.987000000081,1,1881.6070000000182,7842.380000000063,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,PAU,_,KE,PHAI,_01.png,_02.png,,,,,,,,PAU_KE_PHAI_TU_01.png,PAU_KE_PHAI_TU_02.png,PAUKE PHAITU!,,,,,,,,,
43,1685031256076,25/05/2023 16:14:16,1685034856076,1,25/05/2023 18:14:16,128616,14,task-eg4y,,29725831,BLIND,8844170,,complete,,646f942dc8a19e0fde88a1f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,29,Training,Training,34efq7,1,response,PAUKE DREETI!,2497.5629999999655,8741.437999999966,8758.09799999994,2497.5629999999655,8741.437999999966,8758.09799999994,1,2497.5629999999655,6260.534999999974,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,PAU,_,KE,DREE,_01.png,_02.png,,,,,,,,PAU_KE_DREE_TI_01.png,PAU_KE_DREE_TI_02.png,PAUKE DREETI!,,,,,,,,,
44,1685031264768,25/05/2023 16:14:24,1685034864768,1,25/05/2023 18:14:24,128616,14,task-eg4y,,29725831,BLIND,8844170,,complete,,646f942dc8a19e0fde88a1f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,30,Training,Training,34efq7,1,response,GOIKE STOOTI!,3946.1300000000047,8691.363000000012,8707.88300000003,3946.1300000000047,8691.363000000012,8707.88300000003,1,3946.1300000000047,4761.753000000026,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,GOI,_,KE,STOO,_01.png,_02.png,,,,,,,,GOI_KE_STOO_TI_01.png,GOI_KE_STOO_TI_02.png,GOIKE STOOTI!,,,,,,,,,
45,1685031273843,25/05/2023 16:14:33,1685034873843,1,25/05/2023 18:14:33,128616,14,task-eg4y,,29725831,BLIND,8844170,,complete,,646f942dc8a19e0fde88a1f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,31,Training,Training,34efq7,1,response,GOIKE SNURTI!,2947.3310000000056,9091.102000000014,9103.306999994034,2947.3310000000056,9091.102000000014,9103.306999994034,1,2947.3310000000056,6155.975999994029,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,GOI,_,KE,SNUR,_01.png,_02.png,,,,,,,,GOI_KE_SNUR_TI_01.png,GOI_KE_SNUR_TI_02.png,GOIKE SNURTI!,,,,,,,,,
46,1685031281789,25/05/2023 16:14:41,1685034881789,1,25/05/2023 18:14:41,128616,14,task-eg4y,,29725831,BLIND,8844170,,complete,,646f942dc8a19e0fde88a1f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,32,Training,Training,34efq7,1,response,PAUKE CHORTI!,1748.3779999999679,7942.316999999981,7957.5049999761395,1748.3779999999679,7942.316999999981,7957.5049999761395,1,1748.3779999999679,6209.126999976172,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,PAU,_,KE,CHOR,_01.png,_02.png,,,,,,,,PAU_KE_CHOR_TI_01.png,PAU_KE_CHOR_TI_02.png,PAUKE CHORTI!,,,,,,,,,
47,1685031289338,25/05/2023 16:14:49,1685034889338,1,25/05/2023 18:14:49,128616,14,task-eg4y,,29725831,BLIND,8844170,,complete,,646f942dc8a19e0fde88a1f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,33,Training,Training,34efq7,1,response,PAUKE DREETU!,1598.4380000000237,7542.733999999997,7559.261999999988,1598.4380000000237,7542.733999999997,7559.261999999988,1,1598.4380000000237,5960.823999999964,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,PAU,_,KE,DREE,_01.png,_02.png,,,,,,,,PAU_KE_DREE_TU_01.png,PAU_KE_DREE_TU_02.png,PAUKE DREETU!,,,,,,,,,
48,1685031297935,25/05/2023 16:14:57,1685034897935,1,25/05/2023 18:14:57,128616,14,task-eg4y,,29725831,BLIND,8844170,,complete,,646f942dc8a19e0fde88a1f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,34,Training,Training,34efq7,1,response,GOIKE STOOTU!,1764.8059999999823,8608.103000000003,8619.054000000004,1764.8059999999823,8608.103000000003,8619.054000000004,1,1764.8059999999823,6854.248000000021,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,GOI,_,KE,STOO,_01.png,_02.png,,,,,,,,GOI_KE_STOO_TU_01.png,GOI_KE_STOO_TU_02.png,GOIKE STOOTU!,,,,,,,,,
49,1685031307161,25/05/2023 16:15:07,1685034907161,1,25/05/2023 18:15:07,128616,14,task-eg4y,,29725831,BLIND,8844170,,complete,,646f942dc8a19e0fde88a1f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,35,Training,Training,34efq7,1,response,PAUKO BLARTA!,2164.4469999999856,9224.108999999997,9236.15099998808,2164.4469999999856,9224.108999999997,9236.15099998808,1,2164.4469999999856,7071.703999988094,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,PAU,_,KO,BLAR,_01.png,_02.png,,,,,,,,PAU_KO_BLAR_TA_01.png,PAU_KO_BLAR_TA_02.png,PAUKO BLARTA!,,,,,,,,,
50,1685031316691,25/05/2023 16:15:16,1685034916691,1,25/05/2023 18:15:16,128616,14,task-eg4y,,29725831,BLIND,8844170,,complete,,646f942dc8a19e0fde88a1f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,36,Training,Training,34efq7,1,response,GOIKO PHAITA!,1698.5050000000047,9524.179999999993,9540.99900000001,1698.5050000000047,9524.179999999993,9540.99900000001,1,1698.5050000000047,7842.494000000006,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,GOI,_,KO,PHAI,_01.png,_02.png,,,,,,,,GOI_KO_PHAI_TA_01.png,GOI_KO_PHAI_TA_02.png,GOIKO PHAITA!,,,,,,,,,
51,1685031316709,25/05/2023 16:15:16,1685034916709,1,25/05/2023 18:15:16,128616,14,task-eg4y,,29725831,BLIND,8844170,,complete,,646f942dc8a19e0fde88a1f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,,,,,,,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1685031018620,25/05/2023 16:10:18,1685034618620,1,25/05/2023 18:10:18,128616,14,task-eg4y,,29725928,BLIND,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1685031027392,25/05/2023 16:10:27,1685034627392,1,25/05/2023 18:10:27,128616,14,task-eg4y,,29725928,BLIND,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,1,Instructions,Instructions,l6tegj,1,continue,,8778.9,8763.06,8778.9,8778.9,8763.06,8778.9,1,8778.9,0,0,,Click To Continue,Continue Button,2,object-8,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1685031035950,25/05/2023 16:10:35,1685034635950,1,25/05/2023 18:10:35,128616,14,task-eg4y,,29725928,BLIND,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,1,Training,Training,34efq7,1,response,PAUKE STOOTI,4185.16,8568.48,8575.84,4185.16,8568.48,8575.84,0,4185.16,4390.68,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,PAU,_,KE,STOO,_01.png,_02.png,,,,,,,,PAU_KE_STOO_TI_01.png,PAU_KE_STOO_TI_02.png,PAUKE STOOTI!,,,,,,,,,
4,1685031041443,25/05/2023 16:10:41,1685034641443,1,25/05/2023 18:10:41,128616,14,task-eg4y,,29725928,BLIND,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,1,Training,Training,34efq7,1,response,PAUKE STOOTI!,4185.16,14051.82,14068.48,4185.16,14051.82,14068.48,1,4185.16,9883.32,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,PAU,_,KE,STOO,_01.png,_02.png,,,,,,,,PAU_KE_STOO_TI_01.png,PAU_KE_STOO_TI_02.png,PAUKE STOOTI!,,,,,,,,,
5,1685031047575,25/05/2023 16:10:47,1685034647575,1,25/05/2023 18:10:47,128616,14,task-eg4y,,29725928,BLIND,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,2,Training,Training,34efq7,1,response,PAUKE CHORTU!,1616.6599999999999,6133.34,6149.02,1616.6599999999999,6133.34,6149.02,1,1616.6599999999999,4532.360000000001,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,PAU,_,KE,CHOR,_01.png,_02.png,,,,,,,,PAU_KE_CHOR_TU_01.png,PAU_KE_CHOR_TU_02.png,PAUKE CHORTU!,,,,,,,,,
6,1685031054187,25/05/2023 16:10:54,1685034654187,1,25/05/2023 18:10:54,128616,14,task-eg4y,,29725928,BLIND,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,3,Training,Training,34efq7,1,response,GOIKO BLARTA!,1300,6616.6600000000035,6626.68,1300,6616.6600000000035,6626.68,1,1300,5326.68,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KO,BLAR,_01.png,_02.png,,,,,,,,GOI_KO_BLAR_TA_01.png,GOI_KO_BLAR_TA_02.png,GOIKO BLARTA!,,,,,,,,,
7,1685031059471,25/05/2023 16:10:59,1685034659471,1,25/05/2023 18:10:59,128616,14,task-eg4y,,29725928,BLIND,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,4,Training,Training,34efq7,1,response,GOIKE SNURTU,1100,5283.3399999999965,5295.019999999997,1100,5283.3399999999965,5295.019999999997,0,1100,4195.019999999997,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KE,SNUR,_01.png,_02.png,,,,,,,,GOI_KE_SNUR_TU_01.png,GOI_KE_SNUR_TU_02.png,GOIKE SNURTU!,,,,,,,,,
8,1685031061895,25/05/2023 16:11:01,1685034661895,1,25/05/2023 18:11:01,128616,14,task-eg4y,,29725928,BLIND,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,4,Training,Training,34efq7,1,response,GOIKE SNURTU!,1100,7700,7716.6600000000035,1100,7700,7716.6600000000035,1,1100,6616.6600000000035,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KE,SNUR,_01.png,_02.png,,,,,,,,GOI_KE_SNUR_TU_01.png,GOI_KE_SNUR_TU_02.png,GOIKE SNURTU!,,,,,,,,,
9,1685031068858,25/05/2023 16:11:08,1685034668858,1,25/05/2023 18:11:08,128616,14,task-eg4y,,29725928,BLIND,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,5,Training,Training,34efq7,1,response,PAUKO PHAITA!,1483.3399999999965,6968.459999999999,6981.019999999997,1483.3399999999965,6968.459999999999,6981.019999999997,1,1483.3399999999965,5497.68,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,PAU,_,KO,PHAI,_01.png,_02.png,,,,,,,,PAU_KO_PHAI_TA_01.png,PAU_KO_PHAI_TA_02.png,PAUKO PHAITA!,,,,,,,,,
10,1685031073418,25/05/2023 16:11:13,1685034673418,1,25/05/2023 18:11:13,128616,14,task-eg4y,,29725928,BLIND,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,6,Training,Training,34efq7,1,response,GOIKE DREETI!,1133.3399999999965,4566.659999999996,4572.559999999998,1133.3399999999965,4566.659999999996,4572.559999999998,1,1133.3399999999965,3439.220000000001,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KE,DREE,_01.png,_02.png,,,,,,,,GOI_KE_DREE_TI_01.png,GOI_KE_DREE_TI_02.png,GOIKE DREETI!,,,,,,,,,
11,1685031079003,25/05/2023 16:11:19,1685034679003,1,25/05/2023 18:11:19,128616,14,task-eg4y,,29725928,BLIND,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,7,Training,Training,34efq7,1,response,GOIKO STOOTA!,983.3400000000038,5583.340000000004,5590.9000000000015,983.3400000000038,5583.340000000004,5590.9000000000015,1,983.3400000000038,4607.559999999998,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,GOI,_,KO,STOO,_01.png,_02.png,,,,,,,,GOI_KO_STOO_TA_01.png,GOI_KO_STOO_TA_02.png,GOIKO STOOTA!,,,,,,,,,
12,1685031084240,25/05/2023 16:11:24,1685034684240,1,25/05/2023 18:11:24,128616,14,task-eg4y,,29725928,BLIND,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,8,Training,Training,34efq7,1,response,PAUKO DREETA!,1433.3399999999965,5233.3399999999965,5244.559999999998,1433.3399999999965,5233.3399999999965,5244.559999999998,1,1433.3399999999965,3811.220000000001,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,PAU,_,KO,DREE,_01.png,_02.png,,,,,,,,PAU_KO_DREE_TA_01.png,PAU_KO_DREE_TA_02.png,PAUKO DREETA!,,,,,,,,,
13,1685031090387,25/05/2023 16:11:30,1685034690387,1,25/05/2023 18:11:30,128616,14,task-eg4y,,29725928,BLIND,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,9,Training,Training,34efq7,1,response,GOIKE PHAITU!,1316.6600000000035,6150,6157.220000000001,1316.6600000000035,6150,6157.220000000001,1,1316.6600000000035,4840.559999999998,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,GOI,_,KE,PHAI,_01.png,_02.png,,,,,,,,GOI_KE_PHAI_TU_01.png,GOI_KE_PHAI_TU_02.png,GOIKE PHAITU!,,,,,,,,,
14,1685031096357,25/05/2023 16:11:36,1685034696357,1,25/05/2023 18:11:36,128616,14,task-eg4y,,29725928,BLIND,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,10,Training,Training,34efq7,1,response,PAUKE SNURTI!,1650,5966.6600000000035,5977.220000000001,1650,5966.6600000000035,5977.220000000001,1,1650,4327.220000000001,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,PAU,_,KE,SNUR,_01.png,_02.png,,,,,,,,PAU_KE_SNUR_TI_01.png,PAU_KE_SNUR_TI_02.png,PAUKE SNURTI!,,,,,,,,,
15,1685031101164,25/05/2023 16:11:41,1685034701164,1,25/05/2023 18:11:41,128616,14,task-eg4y,,29725928,BLIND,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,11,Training,Training,34efq7,1,response,GOIKE CHORTI!,1350,4802.020000000004,4817.559999999998,1350,4802.020000000004,4817.559999999998,1,1350,3467.5599999999977,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,GOI,_,KE,CHOR,_01.png,_02.png,,,,,,,,GOI_KE_CHOR_TI_01.png,GOI_KE_CHOR_TI_02.png,GOIKE CHORTI!,,,,,,,,,
16,1685031106369,25/05/2023 16:11:46,1685034706369,1,25/05/2023 18:11:46,128616,14,task-eg4y,,29725928,BLIND,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,12,Training,Training,34efq7,1,response,PAUKE BLARTU!,1133.179999999993,5216.5199999999895,5220.539999999994,1133.179999999993,5216.5199999999895,5220.539999999994,1,1133.179999999993,4087.3600000000006,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,PAU,_,KE,BLAR,_01.png,_02.png,,,,,,,,PAU_KE_BLAR_TU_01.png,PAU_KE_BLAR_TU_02.png,PAUKE BLARTU!,,,,,,,,,
17,1685031111849,25/05/2023 16:11:51,1685034711849,1,25/05/2023 18:11:51,128616,14,task-eg4y,,29725928,BLIND,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,13,Training,Training,34efq7,1,response,PAUKO CHORTA!,1516.6600000000035,5466.6600000000035,5483.320000000007,1516.6600000000035,5466.6600000000035,5483.320000000007,1,1516.6600000000035,3966.6600000000035,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,PAU,_,KO,CHOR,_01.png,_02.png,,,,,,,,PAU_KO_CHOR_TA_01.png,PAU_KO_CHOR_TA_02.png,PAUKO CHORTA!,,,,,,,,,
18,1685031119116,25/05/2023 16:11:59,1685034719116,1,25/05/2023 18:11:59,128616,14,task-eg4y,,29725928,BLIND,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,14,Training,Training,34efq7,1,response,GOIKE BLARTI!,1233.3399999999965,7266.6600000000035,7283.320000000007,1233.3399999999965,7266.6600000000035,7283.320000000007,1,1233.3399999999965,6049.9800000000105,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,GOI,_,KE,BLAR,_01.png,_02.png,,,,,,,,GOI_KE_BLAR_TI_01.png,GOI_KE_BLAR_TI_02.png,GOIKE BLARTI!,,,,,,,,,
19,1685031124723,25/05/2023 16:12:04,1685034724723,1,25/05/2023 18:12:04,128616,14,task-eg4y,,29725928,BLIND,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,15,Training,Training,34efq7,1,response,GOIKO SNURTA!,800,5616.679999999993,5624.699999999997,800,5616.679999999993,5624.699999999997,1,800,4824.699999999997,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,GOI,_,KO,SNUR,_01.png,_02.png,,,,,,,,GOI_KO_SNUR_TA_01.png,GOI_KO_SNUR_TA_02.png,GOIKO SNURTA!,,,,,,,,,
20,1685031130389,25/05/2023 16:12:10,1685034730389,1,25/05/2023 18:12:10,128616,14,task-eg4y,,29725928,BLIND,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,16,Training,Training,34efq7,1,response,PAUKE PHAITI!,1383.320000000007,5666.6600000000035,5673.020000000004,1383.320000000007,5666.6600000000035,5673.020000000004,1,1383.320000000007,4289.699999999997,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,PAU,_,KE,PHAI,_01.png,_02.png,,,,,,,,PAU_KE_PHAI_TI_01.png,PAU_KE_PHAI_TI_02.png,PAUKE PHAITI!,,,,,,,,,
21,1685031136345,25/05/2023 16:12:16,1685034736345,1,25/05/2023 18:12:16,128616,14,task-eg4y,,29725928,BLIND,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,17,Training,Training,34efq7,1,response,PAUKE STOOTU!,1134.820000000007,5951.5,5963.360000000001,1134.820000000007,5951.5,5963.360000000001,1,1134.820000000007,4828.539999999994,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,PAU,_,KE,STOO,_01.png,_02.png,,,,,,,,PAU_KE_STOO_TU_01.png,PAU_KE_STOO_TU_02.png,PAUKE STOOTU!,,,,,,,,,
22,1685031141364,25/05/2023 16:12:21,1685034741364,1,25/05/2023 18:12:21,128616,14,task-eg4y,,29725928,BLIND,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,18,Training,Training,34efq7,1,response,GOIKE DREETU!,1050,5016.6600000000035,5029.860000000001,1050,5016.6600000000035,5029.860000000001,1,1050,3979.8600000000006,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,GOI,_,KE,DREE,_01.png,_02.png,,,,,,,,GOI_KE_DREE_TU_01.png,GOI_KE_DREE_TU_02.png,GOIKE DREETU!,,,,,,,,,
23,1685031148091,25/05/2023 16:12:28,1685034748091,1,25/05/2023 18:12:28,128616,14,task-eg4y,,29725928,BLIND,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,19,Training,Training,34efq7,1,response,PAUKE SNURTU!,1600,6733.3399999999965,6740.199999999997,1600,6733.3399999999965,6740.199999999997,1,1600,5140.199999999997,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,PAU,_,KE,SNUR,_01.png,_02.png,,,,,,,,PAU_KE_SNUR_TU_01.png,PAU_KE_SNUR_TU_02.png,PAUKE SNURTU!,,,,,,,,,
24,1685031153173,25/05/2023 16:12:33,1685034753173,1,25/05/2023 18:12:33,128616,14,task-eg4y,,29725928,BLIND,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,20,Training,Training,34efq7,1,response,GOIKE CHORTU!,983.3400000000111,5083.340000000011,5088.860000000001,983.3400000000111,5083.340000000011,5088.860000000001,1,983.3400000000111,4105.5199999999895,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,GOI,_,KE,CHOR,_01.png,_02.png,,,,,,,,GOI_KE_CHOR_TU_01.png,GOI_KE_CHOR_TU_02.png,GOIKE CHORTU!,,,,,,,,,
25,1685031158175,25/05/2023 16:12:38,1685034758175,1,25/05/2023 18:12:38,128616,14,task-eg4y,,29725928,BLIND,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,21,Training,Training,34efq7,1,response,GOIKO DREETA!,1133.3199999999779,5000,5006.5199999999895,1133.3199999999779,5000,5006.5199999999895,1,1133.3199999999779,3873.2000000000116,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,GOI,_,KO,DREE,_01.png,_02.png,,,,,,,,GOI_KO_DREE_TA_01.png,GOI_KO_DREE_TA_02.png,GOIKO DREETA!,,,,,,,,,
