Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ShowProgressBar,Spreadsheet: VERB,Spreadsheet: _,Spreadsheet: NUM,Spreadsheet: NOUN,Spreadsheet: _01,Spreadsheet: _02,Spreadsheet: _BLOT,Spreadsheet: AlienCountA,Spreadsheet: AlienCountB,Spreadsheet: TextResponseA,Spreadsheet: AlienTestCount03,Spreadsheet: Test01Option01,Spreadsheet: Test01Option02,Spreadsheet: Train02Picture01,Spreadsheet: Train02Picture02,Spreadsheet: TextTraining02,Spreadsheet: Test02Picture01,Spreadsheet: Test02Option01,Spreadsheet: Test02Option02,Spreadsheet: ,Spreadsheet: CorrectAnswer,Spreadsheet: TestCorrectAnswer,Manipulation: Spreadsheet,Store: correct,Store: total
3,1686659064352,13/06/2023 12:24:24,1686662664352,1,13/06/2023 14:24:24,136362,2,task-pfy5,,30034330,61069c70a5ee3b45b956c13d,8944580,,complete,,64886d81de58261e6f8c57b5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x754,,Noun-Number Testing (Clone),1,Noun Number Testing,1,Testing02,Testing 02,hvzr65,1,response,SNUR_TU_02.png,5771.982999988079,5765.8679999999995,5771.982999988079,5771.982999988079,5765.8679999999995,5771.982999988079,0,5771.982999988079,0,0,,Click Response,ResponseB,4,object-85,Testing02,,1,,,_,TA,SNUR,_01.png,_02.png,,,,,SNUR_TA_01.png,SNUR_TA_02.png,SNUR_TU_02.png,,,,,,,,,SNUR_TA_02.png,,,
4,1686659068325,13/06/2023 12:24:28,1686662668325,1,13/06/2023 14:24:28,136362,2,task-pfy5,,30034330,61069c70a5ee3b45b956c13d,8944580,,complete,,64886d81de58261e6f8c57b5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x754,,Noun-Number Testing (Clone),1,Noun Number Testing,2,Testing02,Testing 02,hvzr65,1,response,CHOR_TI_02.png,3978.514999964238,3966.207000000002,3978.514999964238,3978.514999964238,3966.207000000002,3978.514999964238,1,3978.514999964238,0,0,,Click Response,ResponseB,4,object-85,Testing02,,1,,,_,TI,CHOR,_01.png,_02.png,,,,,CHOR_TI_01.png,CHOR_TU_02.png,CHOR_TI_02.png,,,,,,,,,CHOR_TI_02.png,,,
5,1686659070997,13/06/2023 12:24:30,1686662670997,1,13/06/2023 14:24:30,136362,2,task-pfy5,,30034330,61069c70a5ee3b45b956c13d,8944580,,complete,,64886d81de58261e6f8c57b5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x754,,Noun-Number Testing (Clone),1,Noun Number Testing,3,Testing02,Testing 02,hvzr65,1,response,PHAI_TA_02.png,2683.0899999999965,2666.341999999997,2683.0899999999965,2683.0899999999965,2666.341999999997,2683.0899999999965,0,2683.0899999999965,0,0,,Click Response,ResponseB,4,object-85,Testing02,,1,,,_,TI,PHAI,_01.png,_02.png,,,,,PHAI_TI_01.png,PHAI_TI_02.png,PHAI_TA_02.png,,,,,,,,,PHAI_TI_02.png,,,
6,1686659073990,13/06/2023 12:24:33,1686662673990,1,13/06/2023 14:24:33,136362,2,task-pfy5,,30034330,61069c70a5ee3b45b956c13d,8944580,,complete,,64886d81de58261e6f8c57b5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x754,,Noun-Number Testing (Clone),1,Noun Number Testing,4,Testing02,Testing 02,hvzr65,1,response,STOO_TA_02.png,3010.965999964239,2999.554,3010.965999964239,3010.965999964239,2999.554,3010.965999964239,0,3010.965999964239,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,,_,TU,STOO,_01.png,_02.png,,,,,STOO_TU_01.png,STOO_TA_02.png,STOO_TU_02.png,,,,,,,,,STOO_TU_02.png,,,
7,1686659075309,13/06/2023 12:24:35,1686662675309,1,13/06/2023 14:24:35,136362,2,task-pfy5,,30034330,61069c70a5ee3b45b956c13d,8944580,,complete,,64886d81de58261e6f8c57b5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x754,,Noun-Number Testing (Clone),1,Noun Number Testing,5,Testing02,Testing 02,hvzr65,1,response,DREE_TI_02.png,1330.411999964239,1316.6210000000028,1330.411999964239,1330.411999964239,1316.6210000000028,1330.411999964239,0,1330.411999964239,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,,_,TA,DREE,_01.png,_02.png,,,,,DREE_TA_01.png,DREE_TI_02.png,DREE_TA_02.png,,,,,,,,,DREE_TA_02.png,,,
8,1686659077261,13/06/2023 12:24:37,1686662677261,1,13/06/2023 14:24:37,136362,2,task-pfy5,,30034330,61069c70a5ee3b45b956c13d,8944580,,complete,,64886d81de58261e6f8c57b5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x754,,Noun-Number Testing (Clone),1,Noun Number Testing,6,Testing02,Testing 02,hvzr65,1,response,BLAR_TI_02.png,1965.7749999999978,1949.1539999999986,1965.7749999999978,1965.7749999999978,1949.1539999999986,1965.7749999999978,0,1965.7749999999978,0,0,,Click Response,ResponseB,4,object-85,Testing02,,1,,,_,TU,BLAR,_01.png,_02.png,,,,,BLAR_TU_01.png,BLAR_TU_02.png,BLAR_TI_02.png,,,,,,,,,BLAR_TU_02.png,,,
9,1686659079277,13/06/2023 12:24:39,1686662679277,1,13/06/2023 14:24:39,136362,2,task-pfy5,,30034330,61069c70a5ee3b45b956c13d,8944580,,complete,,64886d81de58261e6f8c57b5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x754,,Noun-Number Testing (Clone),1,Noun Number Testing,7,Testing02,Testing 02,hvzr65,1,response,DREE_TU_02.png,2032.9369999761584,2016.8820000000014,2032.9369999761584,2032.9369999761584,2016.8820000000014,2032.9369999761584,1,2032.9369999761584,0,0,,Click Response,ResponseA,3,object-86,Testing02,,2,,,_,TU,DREE,_01.png,_02.png,,,,,DREE_TU_01.png,DREE_TU_02.png,DREE_TA_02.png,,,,,,,,,DREE_TU_02.png,,,
10,1686659081089,13/06/2023 12:24:41,1686662681089,1,13/06/2023 14:24:41,136362,2,task-pfy5,,30034330,61069c70a5ee3b45b956c13d,8944580,,complete,,64886d81de58261e6f8c57b5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x754,,Noun-Number Testing (Clone),1,Noun Number Testing,8,Testing02,Testing 02,hvzr65,1,response,STOO_TI_02.png,1827.854999988078,1816.329999999998,1827.854999988078,1827.854999988078,1816.329999999998,1827.854999988078,1,1827.854999988078,0,0,,Click Response,ResponseA,3,object-86,Testing02,,2,,,_,TI,STOO,_01.png,_02.png,,,,,STOO_TI_01.png,STOO_TI_02.png,STOO_TU_02.png,,,,,,,,,STOO_TI_02.png,,,
11,1686659082417,13/06/2023 12:24:42,1686662682417,1,13/06/2023 14:24:42,136362,2,task-pfy5,,30034330,61069c70a5ee3b45b956c13d,8944580,,complete,,64886d81de58261e6f8c57b5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x754,,Noun-Number Testing (Clone),1,Noun Number Testing,9,Testing02,Testing 02,hvzr65,1,response,PHAI_TU_02.png,1339.8250000000007,1333.2129999999997,1339.8250000000007,1339.8250000000007,1333.2129999999997,1339.8250000000007,1,1339.8250000000007,0,0,,Click Response,ResponseB,4,object-85,Testing02,,2,,,_,TU,PHAI,_01.png,_02.png,,,,,PHAI_TU_01.png,PHAI_TI_02.png,PHAI_TU_02.png,,,,,,,,,PHAI_TU_02.png,,,
12,1686659083513,13/06/2023 12:24:43,1686662683513,1,13/06/2023 14:24:43,136362,2,task-pfy5,,30034330,61069c70a5ee3b45b956c13d,8944580,,complete,,64886d81de58261e6f8c57b5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x754,,Noun-Number Testing (Clone),1,Noun Number Testing,10,Testing02,Testing 02,hvzr65,1,response,CHOR_TI_02.png,1101.9119999523173,1099.795000000002,1101.9119999523173,1101.9119999523173,1099.795000000002,1101.9119999523173,0,1101.9119999523173,0,0,,Click Response,ResponseB,4,object-85,Testing02,,2,,,_,TA,CHOR,_01.png,_02.png,,,,,CHOR_TA_01.png,CHOR_TA_02.png,CHOR_TI_02.png,,,,,,,,,CHOR_TA_02.png,,,
13,1686659085878,13/06/2023 12:24:45,1686662685878,1,13/06/2023 14:24:45,136362,2,task-pfy5,,30034330,61069c70a5ee3b45b956c13d,8944580,,complete,,64886d81de58261e6f8c57b5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x754,,Noun-Number Testing (Clone),1,Noun Number Testing,11,Testing02,Testing 02,hvzr65,1,response,SNUR_TA_02.png,2367.316999999999,2366.0070000000014,2367.316999999999,2367.316999999999,2366.0070000000014,2367.316999999999,0,2367.316999999999,0,0,,Click Response,ResponseA,3,object-86,Testing02,,2,,,_,TI,SNUR,_01.png,_02.png,,,,,SNUR_TI_01.png,SNUR_TA_02.png,SNUR_TI_02.png,,,,,,,,,SNUR_TI_02.png,,,
14,1686659086880,13/06/2023 12:24:46,1686662686880,1,13/06/2023 14:24:46,136362,2,task-pfy5,,30034330,61069c70a5ee3b45b956c13d,8944580,,complete,,64886d81de58261e6f8c57b5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x754,,Noun-Number Testing (Clone),1,Noun Number Testing,12,Testing02,Testing 02,hvzr65,1,response,BLAR_TU_02.png,1003.9099999642349,999.8319999999949,1003.9099999642349,1003.9099999642349,999.8319999999949,1003.9099999642349,0,1003.9099999642349,0,0,,Click Response,ResponseA,3,object-86,Testing02,,2,,,_,TA,BLAR,_01.png,_02.png,,,,,BLAR_TA_01.png,BLAR_TU_02.png,BLAR_TA_02.png,,,,,,,,,BLAR_TA_02.png,,,
15,1686659087813,13/06/2023 12:24:47,1686662687813,1,13/06/2023 14:24:47,136362,2,task-pfy5,,30034330,61069c70a5ee3b45b956c13d,8944580,,complete,,64886d81de58261e6f8c57b5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x754,,Noun-Number Testing (Clone),1,Noun Number Testing,13,Testing02,Testing 02,hvzr65,1,response,DREE_TI_02.png,936.2779999523191,933.2540000000008,936.2779999523191,936.2779999523191,933.2540000000008,936.2779999523191,1,936.2779999523191,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,,_,TI,DREE,_01.png,_02.png,,,,,DREE_TI_01.png,DREE_TU_02.png,DREE_TI_02.png,,,,,,,,,DREE_TI_02.png,,,
16,1686659089662,13/06/2023 12:24:49,1686662689662,1,13/06/2023 14:24:49,136362,2,task-pfy5,,30034330,61069c70a5ee3b45b956c13d,8944580,,complete,,64886d81de58261e6f8c57b5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x754,,Noun-Number Testing (Clone),1,Noun Number Testing,14,Testing02,Testing 02,hvzr65,1,response,BLAR_TI_02.png,1852.423999988081,1849.935000000005,1852.423999988081,1852.423999988081,1849.935000000005,1852.423999988081,1,1852.423999988081,0,0,,Click Response,ResponseA,3,object-86,Testing02,,3,,,_,TI,BLAR,_01.png,_02.png,,,,,BLAR_TI_01.png,BLAR_TI_02.png,BLAR_TA_02.png,,,,,,,,,BLAR_TI_02.png,,,
17,1686659092649,13/06/2023 12:24:52,1686662692649,1,13/06/2023 14:24:52,136362,2,task-pfy5,,30034330,61069c70a5ee3b45b956c13d,8944580,,complete,,64886d81de58261e6f8c57b5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x754,,Noun-Number Testing (Clone),1,Noun Number Testing,15,Testing02,Testing 02,hvzr65,1,response,SNUR_TU_02.png,2989.688999976155,2983.149999999994,2989.688999976155,2989.688999976155,2983.149999999994,2989.688999976155,1,2989.688999976155,0,0,,Click Response,ResponseA,3,object-86,Testing02,,3,,,_,TU,SNUR,_01.png,_02.png,,,,,SNUR_TU_01.png,SNUR_TU_02.png,SNUR_TI_02.png,,,,,,,,,SNUR_TU_02.png,,,
18,1686659094501,13/06/2023 12:24:54,1686662694501,1,13/06/2023 14:24:54,136362,2,task-pfy5,,30034330,61069c70a5ee3b45b956c13d,8944580,,complete,,64886d81de58261e6f8c57b5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x754,,Noun-Number Testing (Clone),1,Noun Number Testing,16,Testing02,Testing 02,hvzr65,1,response,CHOR_TU_02.png,1858.538999976161,1849.3450000000012,1858.538999976161,1858.538999976161,1849.3450000000012,1858.538999976161,1,1858.538999976161,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,,_,TU,CHOR,_01.png,_02.png,,,,,CHOR_TU_01.png,CHOR_TA_02.png,CHOR_TU_02.png,,,,,,,,,CHOR_TU_02.png,,,
19,1686659096685,13/06/2023 12:24:56,1686662696685,1,13/06/2023 14:24:56,136362,2,task-pfy5,,30034330,61069c70a5ee3b45b956c13d,8944580,,complete,,64886d81de58261e6f8c57b5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x754,,Noun-Number Testing (Clone),1,Noun Number Testing,17,Testing02,Testing 02,hvzr65,1,response,PHAI_TA_02.png,2193.4939999880808,2183.079000000005,2193.4939999880808,2193.4939999880808,2183.079000000005,2193.4939999880808,1,2193.4939999880808,0,0,,Click Response,ResponseA,3,object-86,Testing02,,3,,,_,TA,PHAI,_01.png,_02.png,,,,,PHAI_TA_01.png,PHAI_TA_02.png,PHAI_TU_02.png,,,,,,,,,PHAI_TA_02.png,,,
20,1686659099202,13/06/2023 12:24:59,1686662699202,1,13/06/2023 14:24:59,136362,2,task-pfy5,,30034330,61069c70a5ee3b45b956c13d,8944580,,complete,,64886d81de58261e6f8c57b5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x754,,Noun-Number Testing (Clone),1,Noun Number Testing,18,Testing02,Testing 02,hvzr65,1,response,STOO_TA_02.png,2526.514999952313,2516.292999999998,2526.514999952313,2526.514999952313,2516.292999999998,2526.514999952313,1,2526.514999952313,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,,_,TA,STOO,_01.png,_02.png,,,,,STOO_TA_01.png,STOO_TI_02.png,STOO_TA_02.png,,,,,,,,,STOO_TA_02.png,,,
21,1686659100561,13/06/2023 12:25:00,1686662700561,1,13/06/2023 14:25:00,136362,2,task-pfy5,,30034330,61069c70a5ee3b45b956c13d,8944580,,complete,,64886d81de58261e6f8c57b5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x754,,Noun-Number Testing (Clone),1,Noun Number Testing,1,Scoring,Score,lbqwfd,1,continue,,1370.221999952315,1366.5080000000016,1370.221999952315,1370.221999952315,1366.5080000000016,1370.221999952315,1,1370.221999952315,0,0,,Click To Continue,Continue Button,2,object-91,Scoring,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1686659100562,13/06/2023 12:25:00,1686662700562,1,13/06/2023 14:25:00,136362,2,task-pfy5,,30034330,61069c70a5ee3b45b956c13d,8944580,,complete,,64886d81de58261e6f8c57b5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x754,,Noun-Number Testing (Clone),1,Noun Number Testing,,,,,,5,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1686658952261,13/06/2023 12:22:32,1686662552261,1,13/06/2023 14:22:32,136362,2,task-pfy5,,30034232,61406c4c74b5b08867819b87,8944544,,complete,,64886cbf4ee74af282558bba,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1366x768,1365x614,,Noun-Number Testing (Clone),1,Noun Number Testing,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1686658962470,13/06/2023 12:22:42,1686662562470,1,13/06/2023 14:22:42,136362,2,task-pfy5,,30034232,61406c4c74b5b08867819b87,8944544,,complete,,64886cbf4ee74af282558bba,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1366x768,1365x614,,Noun-Number Testing (Clone),1,Noun Number Testing,1,Instructions02,Instructions02,g2b1f4,1,continue,,10221.000000000002,10206,10221.000000000002,10221.000000000002,10206,10221.000000000002,1,10221.000000000002,0,0,,Click To Continue,Continue Button,2,object-79,Instructions02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1686658967413,13/06/2023 12:22:47,1686662567413,1,13/06/2023 14:22:47,136362,2,task-pfy5,,30034232,61406c4c74b5b08867819b87,8944544,,complete,,64886cbf4ee74af282558bba,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1366x768,1365x614,,Noun-Number Testing (Clone),1,Noun Number Testing,1,Testing02,Testing 02,hvzr65,1,response,PHAI_TA_02.png,4958,4951,4958,4958,4951,4958,0,4958,0,0,,Click Response,ResponseB,4,object-85,Testing02,,1,,,_,TI,PHAI,_01.png,_02.png,,,,,PHAI_TI_01.png,PHAI_TI_02.png,PHAI_TA_02.png,,,,,,,,,PHAI_TI_02.png,,,
4,1686658972499,13/06/2023 12:22:52,1686662572499,1,13/06/2023 14:22:52,136362,2,task-pfy5,,30034232,61406c4c74b5b08867819b87,8944544,,complete,,64886cbf4ee74af282558bba,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1366x768,1365x614,,Noun-Number Testing (Clone),1,Noun Number Testing,2,Testing02,Testing 02,hvzr65,1,response,STOO_TU_02.png,5093,5083,5093,5093,5083,5093,1,5093,0,0,,Click Response,ResponseB,4,object-85,Testing02,,1,,,_,TU,STOO,_01.png,_02.png,,,,,STOO_TU_01.png,STOO_TA_02.png,STOO_TU_02.png,,,,,,,,,STOO_TU_02.png,,,
5,1686658976604,13/06/2023 12:22:56,1686662576604,1,13/06/2023 14:22:56,136362,2,task-pfy5,,30034232,61406c4c74b5b08867819b87,8944544,,complete,,64886cbf4ee74af282558bba,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1366x768,1365x614,,Noun-Number Testing (Clone),1,Noun Number Testing,3,Testing02,Testing 02,hvzr65,1,response,CHOR_TI_02.png,4115,4100,4115,4115,4100,4115,1,4115,0,0,,Click Response,ResponseB,4,object-85,Testing02,,1,,,_,TI,CHOR,_01.png,_02.png,,,,,CHOR_TI_01.png,CHOR_TU_02.png,CHOR_TI_02.png,,,,,,,,,CHOR_TI_02.png,,,
6,1686658983243,13/06/2023 12:23:03,1686662583243,1,13/06/2023 14:23:03,136362,2,task-pfy5,,30034232,61406c4c74b5b08867819b87,8944544,,complete,,64886cbf4ee74af282558bba,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1366x768,1365x614,,Noun-Number Testing (Clone),1,Noun Number Testing,4,Testing02,Testing 02,hvzr65,1,response,BLAR_TU_02.png,6654,6650,6654,6654,6650,6654,1,6654,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,,_,TU,BLAR,_01.png,_02.png,,,,,BLAR_TU_01.png,BLAR_TU_02.png,BLAR_TI_02.png,,,,,,,,,BLAR_TU_02.png,,,
7,1686658986913,13/06/2023 12:23:06,1686662586913,1,13/06/2023 14:23:06,136362,2,task-pfy5,,30034232,61406c4c74b5b08867819b87,8944544,,complete,,64886cbf4ee74af282558bba,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1366x768,1365x614,,Noun-Number Testing (Clone),1,Noun Number Testing,5,Testing02,Testing 02,hvzr65,1,response,SNUR_TA_02.png,3674,3666,3674,3674,3666,3674,1,3674,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,,_,TA,SNUR,_01.png,_02.png,,,,,SNUR_TA_01.png,SNUR_TA_02.png,SNUR_TU_02.png,,,,,,,,,SNUR_TA_02.png,,,
8,1686658991957,13/06/2023 12:23:11,1686662591957,1,13/06/2023 14:23:11,136362,2,task-pfy5,,30034232,61406c4c74b5b08867819b87,8944544,,complete,,64886cbf4ee74af282558bba,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1366x768,1365x614,,Noun-Number Testing (Clone),1,Noun Number Testing,6,Testing02,Testing 02,hvzr65,1,response,DREE_TA_02.png,5052,5050,5052,5052,5050,5052,1,5052,0,0,,Click Response,ResponseB,4,object-85,Testing02,,1,,,_,TA,DREE,_01.png,_02.png,,,,,DREE_TA_01.png,DREE_TI_02.png,DREE_TA_02.png,,,,,,,,,DREE_TA_02.png,,,
9,1686658995878,13/06/2023 12:23:15,1686662595878,1,13/06/2023 14:23:15,136362,2,task-pfy5,,30034232,61406c4c74b5b08867819b87,8944544,,complete,,64886cbf4ee74af282558bba,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1366x768,1365x614,,Noun-Number Testing (Clone),1,Noun Number Testing,7,Testing02,Testing 02,hvzr65,1,response,CHOR_TA_02.png,3923.0000000000073,3917,3923.0000000000073,3923.0000000000073,3917,3923.0000000000073,1,3923.0000000000073,0,0,,Click Response,ResponseA,3,object-86,Testing02,,2,,,_,TA,CHOR,_01.png,_02.png,,,,,CHOR_TA_01.png,CHOR_TA_02.png,CHOR_TI_02.png,,,,,,,,,CHOR_TA_02.png,,,
10,1686658998020,13/06/2023 12:23:18,1686662598020,1,13/06/2023 14:23:18,136362,2,task-pfy5,,30034232,61406c4c74b5b08867819b87,8944544,,complete,,64886cbf4ee74af282558bba,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1366x768,1365x614,,Noun-Number Testing (Clone),1,Noun Number Testing,8,Testing02,Testing 02,hvzr65,1,response,DREE_TU_02.png,2148,2134,2148,2148,2134,2148,1,2148,0,0,,Click Response,ResponseA,3,object-86,Testing02,,2,,,_,TU,DREE,_01.png,_02.png,,,,,DREE_TU_01.png,DREE_TU_02.png,DREE_TA_02.png,,,,,,,,,DREE_TU_02.png,,,
11,1686659000424,13/06/2023 12:23:20,1686662600424,1,13/06/2023 14:23:20,136362,2,task-pfy5,,30034232,61406c4c74b5b08867819b87,8944544,,complete,,64886cbf4ee74af282558bba,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1366x768,1365x614,,Noun-Number Testing (Clone),1,Noun Number Testing,9,Testing02,Testing 02,hvzr65,1,response,SNUR_TI_02.png,2418,2416,2418,2418,2416,2418,1,2418,0,0,,Click Response,ResponseB,4,object-85,Testing02,,2,,,_,TI,SNUR,_01.png,_02.png,,,,,SNUR_TI_01.png,SNUR_TA_02.png,SNUR_TI_02.png,,,,,,,,,SNUR_TI_02.png,,,
12,1686659003986,13/06/2023 12:23:23,1686662603986,1,13/06/2023 14:23:23,136362,2,task-pfy5,,30034232,61406c4c74b5b08867819b87,8944544,,complete,,64886cbf4ee74af282558bba,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1366x768,1365x614,,Noun-Number Testing (Clone),1,Noun Number Testing,10,Testing02,Testing 02,hvzr65,1,response,BLAR_TU_02.png,3564,3550,3564,3564,3550,3564,0,3564,0,0,,Click Response,ResponseA,3,object-86,Testing02,,2,,,_,TA,BLAR,_01.png,_02.png,,,,,BLAR_TA_01.png,BLAR_TU_02.png,BLAR_TA_02.png,,,,,,,,,BLAR_TA_02.png,,,
13,1686659007690,13/06/2023 12:23:27,1686662607690,1,13/06/2023 14:23:27,136362,2,task-pfy5,,30034232,61406c4c74b5b08867819b87,8944544,,complete,,64886cbf4ee74af282558bba,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1366x768,1365x614,,Noun-Number Testing (Clone),1,Noun Number Testing,11,Testing02,Testing 02,hvzr65,1,response,STOO_TU_02.png,3718,3716,3718,3718,3716,3718,0,3718,0,0,,Click Response,ResponseB,4,object-85,Testing02,,2,,,_,TI,STOO,_01.png,_02.png,,,,,STOO_TI_01.png,STOO_TI_02.png,STOO_TU_02.png,,,,,,,,,STOO_TI_02.png,,,
14,1686659011026,13/06/2023 12:23:31,1686662611026,1,13/06/2023 14:23:31,136362,2,task-pfy5,,30034232,61406c4c74b5b08867819b87,8944544,,complete,,64886cbf4ee74af282558bba,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1366x768,1365x614,,Noun-Number Testing (Clone),1,Noun Number Testing,12,Testing02,Testing 02,hvzr65,1,response,PHAI_TI_02.png,3337,3334,3337,3337,3334,3337,0,3337,0,0,,Click Response,ResponseA,3,object-86,Testing02,,2,,,_,TU,PHAI,_01.png,_02.png,,,,,PHAI_TU_01.png,PHAI_TI_02.png,PHAI_TU_02.png,,,,,,,,,PHAI_TU_02.png,,,
15,1686659012643,13/06/2023 12:23:32,1686662612643,1,13/06/2023 14:23:32,136362,2,task-pfy5,,30034232,61406c4c74b5b08867819b87,8944544,,complete,,64886cbf4ee74af282558bba,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1366x768,1365x614,,Noun-Number Testing (Clone),1,Noun Number Testing,13,Testing02,Testing 02,hvzr65,1,response,SNUR_TU_02.png,1621.0000000000073,1617,1621.0000000000073,1621.0000000000073,1617,1621.0000000000073,1,1621.0000000000073,0,0,,Click Response,ResponseA,3,object-86,Testing02,,3,,,_,TU,SNUR,_01.png,_02.png,,,,,SNUR_TU_01.png,SNUR_TU_02.png,SNUR_TI_02.png,,,,,,,,,SNUR_TU_02.png,,,
16,1686659016135,13/06/2023 12:23:36,1686662616135,1,13/06/2023 14:23:36,136362,2,task-pfy5,,30034232,61406c4c74b5b08867819b87,8944544,,complete,,64886cbf4ee74af282558bba,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1366x768,1365x614,,Noun-Number Testing (Clone),1,Noun Number Testing,14,Testing02,Testing 02,hvzr65,1,response,DREE_TU_02.png,3495,3483,3495,3495,3483,3495,0,3495,0,0,,Click Response,ResponseA,3,object-86,Testing02,,3,,,_,TI,DREE,_01.png,_02.png,,,,,DREE_TI_01.png,DREE_TU_02.png,DREE_TI_02.png,,,,,,,,,DREE_TI_02.png,,,
17,1686659019070,13/06/2023 12:23:39,1686662619070,1,13/06/2023 14:23:39,136362,2,task-pfy5,,30034232,61406c4c74b5b08867819b87,8944544,,complete,,64886cbf4ee74af282558bba,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1366x768,1365x614,,Noun-Number Testing (Clone),1,Noun Number Testing,15,Testing02,Testing 02,hvzr65,1,response,CHOR_TU_02.png,2948,2934,2948,2948,2934,2948,1,2948,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,,_,TU,CHOR,_01.png,_02.png,,,,,CHOR_TU_01.png,CHOR_TA_02.png,CHOR_TU_02.png,,,,,,,,,CHOR_TU_02.png,,,
