Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ShowProgressBar,Spreadsheet: VERB,Spreadsheet: _,Spreadsheet: NUM,Spreadsheet: NOUN,Spreadsheet: _01,Spreadsheet: _02,Spreadsheet: _BLOT,Spreadsheet: AlienCountA,Spreadsheet: AlienCountB,Spreadsheet: TextResponseA,Spreadsheet: AlienTestCount03,Spreadsheet: Test01Option01,Spreadsheet: Test01Option02,Spreadsheet: Train02Picture01,Spreadsheet: Train02Picture02,Spreadsheet: TextTraining02,Spreadsheet: Test02Picture01,Spreadsheet: Test02Option01,Spreadsheet: Test02Option02,Spreadsheet: ,Spreadsheet: CorrectAnswer,Manipulation: Spreadsheet,Store: correct,Store: total
31,1686659804447,13/06/2023 12:36:44,1686663404447,1,13/06/2023 14:36:44,136362,2,task-v6g5,,30035014,5e93546d421374010958f9b6,8944619,,complete,,64886e137b96c92beffc31a5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1280x720,1280x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,29,Testing,Testing,hvzr65,1,response,GOI_KE_BLAR_TA_02.png,4040.4010000011185,4029.8340000000026,4040.4010000011185,4040.4010000011185,4029.8340000000026,4040.4010000011185,0,4040.4010000011185,0,0,,Click Response,ResponseB,4,object-85,Testing,,5, ,GOI,_,KE,BLAR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_BLAR_BLOT.png,GOI_KE_BLAR_TI_02.png,GOI_KE_BLAR_TA_02.png,,GOI_KE_BLAR_TI_02.png,,,
32,1686659806937,13/06/2023 12:36:46,1686663406937,1,13/06/2023 14:36:46,136362,2,task-v6g5,,30035014,5e93546d421374010958f9b6,8944619,,complete,,64886e137b96c92beffc31a5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1280x720,1280x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,30,Testing,Testing,hvzr65,1,response,PAU_KE_CHOR_TU_02.png,2500.267000000371,2497.929999999993,2500.267000000371,2500.267000000371,2497.929999999993,2500.267000000371,0,2500.267000000371,0,0,,Click Response,ResponseA,3,object-86,Testing,,5, ,PAU,_,KE,CHOR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_CHOR_BLOT.png,PAU_KE_CHOR_TU_02.png,PAU_KE_CHOR_TI_02.png,,PAU_KE_CHOR_TI_02.png,,,
33,1686659810803,13/06/2023 12:36:50,1686663410803,1,13/06/2023 14:36:50,136362,2,task-v6g5,,30035014,5e93546d421374010958f9b6,8944619,,complete,,64886e137b96c92beffc31a5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1280x720,1280x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,31,Testing,Testing,hvzr65,1,response,PAU_KE_DREE_TA_02.png,3868.337000000378,3863.792000000016,3868.337000000378,3868.337000000378,3863.792000000016,3868.337000000378,1,3868.337000000378,0,0,,Click Response,ResponseA,3,object-86,Testing,,6, ,PAU,_,KE,DREE,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_DREE_BLOT.png,PAU_KE_DREE_TA_02.png,PAU_KE_DREE_TI_02.png,,PAU_KE_DREE_TA_02.png,,,
34,1686659812592,13/06/2023 12:36:52,1686663412592,1,13/06/2023 14:36:52,136362,2,task-v6g5,,30035014,5e93546d421374010958f9b6,8944619,,complete,,64886e137b96c92beffc31a5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1280x720,1280x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,32,Testing,Testing,hvzr65,1,response,PAU_KE_BLAR_TU_02.png,1793.4450000007346,1781.8219999999856,1793.4450000007346,1793.4450000007346,1781.8219999999856,1793.4450000007346,0,1793.4450000007346,0,0,,Click Response,ResponseB,4,object-85,Testing,,6, ,PAU,_,KE,BLAR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_BLAR_BLOT.png,PAU_KE_BLAR_TI_02.png,PAU_KE_BLAR_TU_02.png,,PAU_KE_BLAR_TI_02.png,,,
35,1686659819146,13/06/2023 12:36:59,1686663419146,1,13/06/2023 14:36:59,136362,2,task-v6g5,,30035014,5e93546d421374010958f9b6,8944619,,complete,,64886e137b96c92beffc31a5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1280x720,1280x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,33,Testing,Testing,hvzr65,1,response,GOI_KE_STOO_TA_02.png,6566.2230000003765,6561.328000000009,6566.2230000003765,6566.2230000003765,6561.328000000009,6566.2230000003765,0,6566.2230000003765,0,0,,Click Response,ResponseA,3,object-86,Testing,,6, ,GOI,_,KE,STOO,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_STOO_BLOT.png,GOI_KE_STOO_TA_02.png,GOI_KE_STOO_TI_02.png,,GOI_KE_STOO_TI_02.png,,,
36,1686659820936,13/06/2023 12:37:00,1686663420936,1,13/06/2023 14:37:00,136362,2,task-v6g5,,30035014,5e93546d421374010958f9b6,8944619,,complete,,64886e137b96c92beffc31a5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1280x720,1280x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,34,Testing,Testing,hvzr65,1,response,GOI_KO_PHAI_TU_02.png,1794.2950000007404,1781.755999999994,1794.2950000007404,1794.2950000007404,1781.755999999994,1794.2950000007404,1,1794.2950000007404,0,0,,Click Response,ResponseA,3,object-86,Testing,,6, ,GOI,_,KO,PHAI,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_PHAI_BLOT.png,GOI_KO_PHAI_TU_02.png,GOI_KO_PHAI_TA_02.png,,GOI_KO_PHAI_TU_02.png,,,
37,1686659822788,13/06/2023 12:37:02,1686663422788,1,13/06/2023 14:37:02,136362,2,task-v6g5,,30035014,5e93546d421374010958f9b6,8944619,,complete,,64886e137b96c92beffc31a5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1280x720,1280x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,35,Testing,Testing,hvzr65,1,response,PAU_KO_SNUR_TI_02.png,1864.2390000000014,1848.5480000000098,1864.2390000000014,1864.2390000000014,1848.5480000000098,1864.2390000000014,0,1864.2390000000014,0,0,,Click Response,ResponseA,3,object-86,Testing,,6, ,PAU,_,KO,SNUR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_SNUR_BLOT.png,PAU_KO_SNUR_TI_02.png,PAU_KO_SNUR_TU_02.png,,PAU_KO_SNUR_TU_02.png,,,
38,1686659824603,13/06/2023 12:37:04,1686663424603,1,13/06/2023 14:37:04,136362,2,task-v6g5,,30035014,5e93546d421374010958f9b6,8944619,,complete,,64886e137b96c92beffc31a5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1280x720,1280x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,36,Testing,Testing,hvzr65,1,response,GOI_KE_CHOR_TA_02.png,1831.1909999999916,1814.951000000001,1831.1909999999916,1831.1909999999916,1814.951000000001,1831.1909999999916,1,1831.1909999999916,0,0,,Click Response,ResponseB,4,object-85,Testing,,6, ,GOI,_,KE,CHOR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_CHOR_BLOT.png,GOI_KE_CHOR_TU_02.png,GOI_KE_CHOR_TA_02.png,,GOI_KE_CHOR_TA_02.png,,,
39,1686659824613,13/06/2023 12:37:04,1686663424613,1,13/06/2023 14:37:04,136362,2,task-v6g5,,30035014,5e93546d421374010958f9b6,8944619,,complete,,64886e137b96c92beffc31a5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1280x720,1280x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,,,,,,5,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1686659641426,13/06/2023 12:34:01,1686663241426,1,13/06/2023 14:34:01,136362,2,task-v6g5,,30034995,63d4286b200d266b2dd022e4,8944625,,complete,,64886de0b9a8c9853945d94d,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1280x720,1225x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1686659645647,13/06/2023 12:34:05,1686663245647,1,13/06/2023 14:34:05,136362,2,task-v6g5,,30034995,63d4286b200d266b2dd022e4,8944625,,complete,,64886de0b9a8c9853945d94d,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1280x720,1225x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,1,Instructions,Instructions,g2b1f4,1,continue,,4233.511,4216.831,4233.511,4233.511,4216.831,4233.511,1,4233.511,0,0,,Click To Continue,Continue Button,2,object-79,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1686659652746,13/06/2023 12:34:12,1686663252746,1,13/06/2023 14:34:12,136362,2,task-v6g5,,30034995,63d4286b200d266b2dd022e4,8944625,,complete,,64886de0b9a8c9853945d94d,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1280x720,1225x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,1,Testing,Testing,hvzr65,1,response,PAU_KE_STOO_TI_02.png,7116.505999999999,7099.936,7116.505999999999,7116.505999999999,7099.936,7116.505999999999,1,7116.505999999999,0,0,,Click Response,ResponseB,4,object-85,Testing,,1, ,PAU,_,KE,STOO,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_STOO_BLOT.png,PAU_KE_STOO_TU_02.png,PAU_KE_STOO_TI_02.png,,PAU_KE_STOO_TI_02.png,,,
4,1686659657219,13/06/2023 12:34:17,1686663257219,1,13/06/2023 14:34:17,136362,2,task-v6g5,,30034995,63d4286b200d266b2dd022e4,8944625,,complete,,64886de0b9a8c9853945d94d,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1280x720,1225x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,2,Testing,Testing,hvzr65,1,response,GOI_KE_SNUR_TA_02.png,4492.43,4483.447,4492.43,4492.43,4483.447,4492.43,0,4492.43,0,0,,Click Response,ResponseB,4,object-85,Testing,,1, ,GOI,_,KE,SNUR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_SNUR_BLOT.png,GOI_KE_SNUR_TI_02.png,GOI_KE_SNUR_TA_02.png,,GOI_KE_SNUR_TI_02.png,,,
5,1686659660100,13/06/2023 12:34:20,1686663260100,1,13/06/2023 14:34:20,136362,2,task-v6g5,,30034995,63d4286b200d266b2dd022e4,8944625,,complete,,64886de0b9a8c9853945d94d,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1280x720,1225x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,3,Testing,Testing,hvzr65,1,response,PAU_KE_CHOR_TI_02.png,2890.1829998092653,2883.369999999999,2890.1829998092653,2890.1829998092653,2883.369999999999,2890.1829998092653,0,2890.1829998092653,0,0,,Click Response,ResponseA,3,object-86,Testing,,1, ,PAU,_,KE,CHOR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_CHOR_BLOT.png,PAU_KE_CHOR_TI_02.png,PAU_KE_CHOR_TA_02.png,,PAU_KE_CHOR_TA_02.png,,,
6,1686659662313,13/06/2023 12:34:22,1686663262313,1,13/06/2023 14:34:22,136362,2,task-v6g5,,30034995,63d4286b200d266b2dd022e4,8944625,,complete,,64886de0b9a8c9853945d94d,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1280x720,1225x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,4,Testing,Testing,hvzr65,1,response,GOI_KO_DREE_TU_02.png,2216.740999999998,2199.9449999999997,2216.740999999998,2216.740999999998,2199.9449999999997,2216.740999999998,1,2216.740999999998,0,0,,Click Response,ResponseB,4,object-85,Testing,,1, ,GOI,_,KO,DREE,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_DREE_BLOT.png,GOI_KO_DREE_TA_02.png,GOI_KO_DREE_TU_02.png,,GOI_KO_DREE_TU_02.png,,,
7,1686659665054,13/06/2023 12:34:25,1686663265054,1,13/06/2023 14:34:25,136362,2,task-v6g5,,30034995,63d4286b200d266b2dd022e4,8944625,,complete,,64886de0b9a8c9853945d94d,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1280x720,1225x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,5,Testing,Testing,hvzr65,1,response,GOI_KE_BLAR_TA_02.png,2760.6680000000015,2749.946,2760.6680000000015,2760.6680000000015,2749.946,2760.6680000000015,1,2760.6680000000015,0,0,,Click Response,ResponseA,3,object-86,Testing,,1, ,GOI,_,KE,BLAR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_BLAR_BLOT.png,GOI_KE_BLAR_TA_02.png,GOI_KE_BLAR_TU_02.png,,GOI_KE_BLAR_TA_02.png,,,
8,1686659668003,13/06/2023 12:34:28,1686663268003,1,13/06/2023 14:34:28,136362,2,task-v6g5,,30034995,63d4286b200d266b2dd022e4,8944625,,complete,,64886de0b9a8c9853945d94d,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1280x720,1225x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,6,Testing,Testing,hvzr65,1,response,PAU_KO_PHAI_TI_02.png,2959.9219998092667,2950.010000000002,2959.9219998092667,2959.9219998092667,2950.010000000002,2959.9219998092667,0,2959.9219998092667,0,0,,Click Response,ResponseB,4,object-85,Testing,,1, ,PAU,_,KO,PHAI,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_PHAI_BLOT.png,PAU_KO_PHAI_TU_02.png,PAU_KO_PHAI_TI_02.png,,PAU_KO_PHAI_TU_02.png,,,
9,1686659671287,13/06/2023 12:34:31,1686663271287,1,13/06/2023 14:34:31,136362,2,task-v6g5,,30034995,63d4286b200d266b2dd022e4,8944625,,complete,,64886de0b9a8c9853945d94d,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1280x720,1225x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,7,Testing,Testing,hvzr65,1,response,PAU_KE_SNUR_TI_02.png,3294.2119999999995,3283.326000000001,3294.2119999999995,3294.2119999999995,3283.326000000001,3294.2119999999995,1,3294.2119999999995,0,0,,Click Response,ResponseA,3,object-86,Testing,,2, ,PAU,_,KE,SNUR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_SNUR_BLOT.png,PAU_KE_SNUR_TI_02.png,PAU_KE_SNUR_TU_02.png,,PAU_KE_SNUR_TI_02.png,,,
10,1686659674875,13/06/2023 12:34:34,1686663274875,1,13/06/2023 14:34:34,136362,2,task-v6g5,,30034995,63d4286b200d266b2dd022e4,8944625,,complete,,64886de0b9a8c9853945d94d,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1280x720,1225x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,8,Testing,Testing,hvzr65,1,response,PAU_KO_DREE_TI_02.png,3598.285999618529,3583.3559999999998,3598.285999618529,3598.285999618529,3583.3559999999998,3598.285999618529,0,3598.285999618529,0,0,,Click Response,ResponseA,3,object-86,Testing,,2, ,PAU,_,KO,DREE,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_DREE_BLOT.png,PAU_KO_DREE_TI_02.png,PAU_KO_DREE_TU_02.png,,PAU_KO_DREE_TU_02.png,,,
11,1686659676719,13/06/2023 12:34:36,1686663276719,1,13/06/2023 14:34:36,136362,2,task-v6g5,,30034995,63d4286b200d266b2dd022e4,8944625,,complete,,64886de0b9a8c9853945d94d,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1280x720,1225x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,9,Testing,Testing,hvzr65,1,response,GOI_KO_CHOR_TU_02.png,1859.429999618529,1850.0299999999988,1859.429999618529,1859.429999618529,1850.0299999999988,1859.429999618529,1,1859.429999618529,0,0,,Click Response,ResponseA,3,object-86,Testing,,2, ,GOI,_,KO,CHOR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_CHOR_BLOT.png,GOI_KO_CHOR_TU_02.png,GOI_KO_CHOR_TA_02.png,,GOI_KO_CHOR_TU_02.png,,,
12,1686659679112,13/06/2023 12:34:39,1686663279112,1,13/06/2023 14:34:39,136362,2,task-v6g5,,30034995,63d4286b200d266b2dd022e4,8944625,,complete,,64886de0b9a8c9853945d94d,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1280x720,1225x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,10,Testing,Testing,hvzr65,1,response,PAU_KE_BLAR_TI_02.png,2399.8610000000044,2383.2350000000006,2399.8610000000044,2399.8610000000044,2383.2350000000006,2399.8610000000044,0,2399.8610000000044,0,0,,Click Response,ResponseB,4,object-85,Testing,,2, ,PAU,_,KE,BLAR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_BLAR_BLOT.png,PAU_KE_BLAR_TA_02.png,PAU_KE_BLAR_TI_02.png,,PAU_KE_BLAR_TA_02.png,,,
13,1686659680802,13/06/2023 12:34:40,1686663280802,1,13/06/2023 14:34:40,136362,2,task-v6g5,,30034995,63d4286b200d266b2dd022e4,8944625,,complete,,64886de0b9a8c9853945d94d,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1280x720,1225x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,11,Testing,Testing,hvzr65,1,response,GOI_KE_STOO_TA_02.png,1708.5649997138971,1700.002999999997,1708.5649997138971,1708.5649997138971,1700.002999999997,1708.5649997138971,1,1708.5649997138971,0,0,,Click Response,ResponseB,4,object-85,Testing,,2, ,GOI,_,KE,STOO,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_STOO_BLOT.png,GOI_KE_STOO_TU_02.png,GOI_KE_STOO_TA_02.png,,GOI_KE_STOO_TA_02.png,,,
14,1686659682394,13/06/2023 12:34:42,1686663282394,1,13/06/2023 14:34:42,136362,2,task-v6g5,,30034995,63d4286b200d266b2dd022e4,8944625,,complete,,64886de0b9a8c9853945d94d,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1280x720,1225x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,12,Testing,Testing,hvzr65,1,response,GOI_KE_PHAI_TA_02.png,1599.8720000000103,1583.333000000006,1599.8720000000103,1599.8720000000103,1583.333000000006,1599.8720000000103,0,1599.8720000000103,0,0,,Click Response,ResponseA,3,object-86,Testing,,2, ,GOI,_,KE,PHAI,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_PHAI_BLOT.png,GOI_KE_PHAI_TA_02.png,GOI_KE_PHAI_TI_02.png,,GOI_KE_PHAI_TI_02.png,,,
15,1686659684035,13/06/2023 12:34:44,1686663284035,1,13/06/2023 14:34:44,136362,2,task-v6g5,,30034995,63d4286b200d266b2dd022e4,8944625,,complete,,64886de0b9a8c9853945d94d,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1280x720,1225x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,13,Testing,Testing,hvzr65,1,response,GOI_KE_DREE_TA_02.png,1658.2289997138942,1650.7899999999936,1658.2289997138942,1658.2289997138942,1650.7899999999936,1658.2289997138942,0,1658.2289997138942,0,0,,Click Response,ResponseB,4,object-85,Testing,,3, ,GOI,_,KE,DREE,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_DREE_BLOT.png,GOI_KE_DREE_TI_02.png,GOI_KE_DREE_TA_02.png,,GOI_KE_DREE_TI_02.png,,,
16,1686659686455,13/06/2023 12:34:46,1686663286455,1,13/06/2023 14:34:46,136362,2,task-v6g5,,30034995,63d4286b200d266b2dd022e4,8944625,,complete,,64886de0b9a8c9853945d94d,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1280x720,1225x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,14,Testing,Testing,hvzr65,1,response,GOI_KE_SNUR_TA_02.png,2427.838999809268,2415.965000000004,2427.838999809268,2427.838999809268,2415.965000000004,2427.838999809268,1,2427.838999809268,0,0,,Click Response,ResponseA,3,object-86,Testing,,3, ,GOI,_,KE,SNUR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_SNUR_BLOT.png,GOI_KE_SNUR_TA_02.png,GOI_KE_SNUR_TU_02.png,,GOI_KE_SNUR_TA_02.png,,,
17,1686659688275,13/06/2023 12:34:48,1686663288275,1,13/06/2023 14:34:48,136362,2,task-v6g5,,30034995,63d4286b200d266b2dd022e4,8944625,,complete,,64886de0b9a8c9853945d94d,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1280x720,1225x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,15,Testing,Testing,hvzr65,1,response,PAU_KE_PHAI_TI_02.png,1831.673999999999,1816.6239999999962,1831.673999999999,1831.673999999999,1816.6239999999962,1831.673999999999,1,1831.673999999999,0,0,,Click Response,ResponseB,4,object-85,Testing,,3, ,PAU,_,KE,PHAI,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_PHAI_BLOT.png,PAU_KE_PHAI_TU_02.png,PAU_KE_PHAI_TI_02.png,,PAU_KE_PHAI_TI_02.png,,,
18,1686659689855,13/06/2023 12:34:49,1686663289855,1,13/06/2023 14:34:49,136362,2,task-v6g5,,30034995,63d4286b200d266b2dd022e4,8944625,,complete,,64886de0b9a8c9853945d94d,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1280x720,1225x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,16,Testing,Testing,hvzr65,1,response,GOI_KO_BLAR_TU_02.png,1594.8499997139006,1583.3290000000052,1594.8499997139006,1594.8499997139006,1583.3290000000052,1594.8499997139006,1,1594.8499997139006,0,0,,Click Response,ResponseB,4,object-85,Testing,,3, ,GOI,_,KO,BLAR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_BLAR_BLOT.png,GOI_KO_BLAR_TA_02.png,GOI_KO_BLAR_TU_02.png,,GOI_KO_BLAR_TU_02.png,,,
19,1686659692354,13/06/2023 12:34:52,1686663292354,1,13/06/2023 14:34:52,136362,2,task-v6g5,,30034995,63d4286b200d266b2dd022e4,8944625,,complete,,64886de0b9a8c9853945d94d,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1280x720,1225x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,17,Testing,Testing,hvzr65,1,response,PAU_KO_CHOR_TI_02.png,2510.5209997138954,2499.8199999999997,2510.5209997138954,2510.5209997138954,2499.8199999999997,2510.5209997138954,0,2510.5209997138954,0,0,,Click Response,ResponseB,4,object-85,Testing,,3, ,PAU,_,KO,CHOR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_CHOR_BLOT.png,PAU_KO_CHOR_TU_02.png,PAU_KO_CHOR_TI_02.png,,PAU_KO_CHOR_TU_02.png,,,
20,1686659695337,13/06/2023 12:34:55,1686663295337,1,13/06/2023 14:34:55,136362,2,task-v6g5,,30034995,63d4286b200d266b2dd022e4,8944625,,complete,,64886de0b9a8c9853945d94d,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1280x720,1225x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,18,Testing,Testing,hvzr65,1,response,PAU_KE_STOO_TI_02.png,2993.900999999998,2983.525999999998,2993.900999999998,2993.900999999998,2983.525999999998,2993.900999999998,0,2993.900999999998,0,0,,Click Response,ResponseA,3,object-86,Testing,,3, ,PAU,_,KE,STOO,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_STOO_BLOT.png,PAU_KE_STOO_TI_02.png,PAU_KE_STOO_TA_02.png,,PAU_KE_STOO_TA_02.png,,,
21,1686659698188,13/06/2023 12:34:58,1686663298188,1,13/06/2023 14:34:58,136362,2,task-v6g5,,30034995,63d4286b200d266b2dd022e4,8944625,,complete,,64886de0b9a8c9853945d94d,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1280x720,1225x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,19,Testing,Testing,hvzr65,1,response,PAU_KO_BLAR_TI_02.png,2861.875,2849.947,2861.875,2861.875,2849.947,2861.875,0,2861.875,0,0,,Click Response,ResponseA,3,object-86,Testing,,4, ,PAU,_,KO,BLAR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_BLAR_BLOT.png,PAU_KO_BLAR_TI_02.png,PAU_KO_BLAR_TU_02.png,,PAU_KO_BLAR_TU_02.png,,,
22,1686659699930,13/06/2023 12:34:59,1686663299930,1,13/06/2023 14:34:59,136362,2,task-v6g5,,30034995,63d4286b200d266b2dd022e4,8944625,,complete,,64886de0b9a8c9853945d94d,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1280x720,1225x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,20,Testing,Testing,hvzr65,1,response,PAU_KE_SNUR_TI_02.png,1754.0279999046325,1750.0529999999999,1754.0279999046325,1754.0279999046325,1750.0529999999999,1754.0279999046325,0,1754.0279999046325,0,0,,Click Response,ResponseB,4,object-85,Testing,,4, ,PAU,_,KE,SNUR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_SNUR_BLOT.png,PAU_KE_SNUR_TA_02.png,PAU_KE_SNUR_TI_02.png,,PAU_KE_SNUR_TA_02.png,,,
23,1686659702146,13/06/2023 12:35:02,1686663302146,1,13/06/2023 14:35:02,136362,2,task-v6g5,,30034995,63d4286b200d266b2dd022e4,8944625,,complete,,64886de0b9a8c9853945d94d,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1280x720,1225x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,21,Testing,Testing,hvzr65,1,response,GOI_KE_PHAI_TA_02.png,2219.375,2216.8410000000003,2219.375,2219.375,2216.8410000000003,2219.375,1,2219.375,0,0,,Click Response,ResponseB,4,object-85,Testing,,4, ,GOI,_,KE,PHAI,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_PHAI_BLOT.png,GOI_KE_PHAI_TU_02.png,GOI_KE_PHAI_TA_02.png,,GOI_KE_PHAI_TA_02.png,,,
24,1686659703584,13/06/2023 12:35:03,1686663303584,1,13/06/2023 14:35:03,136362,2,task-v6g5,,30034995,63d4286b200d266b2dd022e4,8944625,,complete,,64886de0b9a8c9853945d94d,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1280x720,1225x601,,Singular-Plural Testing (Clone),1,Singular Plural Testing,22,Testing,Testing,hvzr65,1,response,GOI_KO_STOO_TU_02.png,1440.3339997138974,1433.2430000000022,1440.3339997138974,1440.3339997138974,1433.2430000000022,1440.3339997138974,1,1440.3339997138974,0,0,,Click Response,ResponseA,3,object-86,Testing,,4, ,GOI,_,KO,STOO,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_STOO_BLOT.png,GOI_KO_STOO_TU_02.png,GOI_KO_STOO_TA_02.png,,GOI_KO_STOO_TU_02.png,,,
