Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-3q16,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet
2,1685177978593,27/05/2023 08:59:38,1685181578593,1,27/05/2023 10:59:38,128616,14,task-58je,,29752164,63d16db590b1cad99178a991,8853992,,complete,,6471d1f8bce542bef7f83f10,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1536x754,,End Screen,2,Dual-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,2023.9529996185302,2014.8739999999998,2023.9529996185302,2023.9529996185302,2014.8739999999998,2023.9529996185302,1,2023.9529996185302,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685177978596,27/05/2023 08:59:38,1685181578596,1,27/05/2023 10:59:38,128616,14,task-58je,,29752164,63d16db590b1cad99178a991,8853992,,complete,,6471d1f8bce542bef7f83f10,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1536x754,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685178007259,27/05/2023 09:00:07,1685181607259,1,27/05/2023 11:00:07,128616,14,task-58je,,29752172,60a3e2f2853839d5afb1c5d8,8854009,,complete,,6471d2938c8f73e4ccc62c94,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x961,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685178008391,27/05/2023 09:00:08,1685181608391,1,27/05/2023 11:00:08,128616,14,task-58je,,29752172,60a3e2f2853839d5afb1c5d8,8854009,,complete,,6471d2938c8f73e4ccc62c94,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x961,,End Screen,2,Singular-Dual,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,1146.0310000059603,1133.4160000000002,1146.0310000059603,1146.0310000059603,1133.4160000000002,1146.0310000059603,1,1146.0310000059603,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685178008392,27/05/2023 09:00:08,1685181608392,1,27/05/2023 11:00:08,128616,14,task-58je,,29752172,60a3e2f2853839d5afb1c5d8,8854009,,complete,,6471d2938c8f73e4ccc62c94,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x961,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685178015329,27/05/2023 09:00:15,1685181615329,1,27/05/2023 11:00:15,128616,14,task-58je,,29752173,63d79d1439acc0e32fc62beb,8853965,,complete,,6471d080590f541fa97cca76,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1512x982,1512x842,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685178018036,27/05/2023 09:00:18,1685181618036,1,27/05/2023 11:00:18,128616,14,task-58je,,29752173,63d79d1439acc0e32fc62beb,8853965,,complete,,6471d080590f541fa97cca76,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1512x982,1512x842,,End Screen,2,Singular-Dual,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,2708,2691,2708,2708,2691,2708,1,2708,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685178018039,27/05/2023 09:00:18,1685181618039,1,27/05/2023 11:00:18,128616,14,task-58je,,29752173,63d79d1439acc0e32fc62beb,8853965,,complete,,6471d080590f541fa97cca76,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1512x982,1512x842,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685178018768,27/05/2023 09:00:18,1685181618768,1,27/05/2023 11:00:18,128616,14,task-58je,,29752175,604e8970624f793b1b0ab7f5,8854010,,complete,,6471d29ccd86271f9b8da8f5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1470x956,1470x841,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685178019929,27/05/2023 09:00:19,1685181619929,1,27/05/2023 11:00:19,128616,14,task-58je,,29752175,604e8970624f793b1b0ab7f5,8854010,,complete,,6471d29ccd86271f9b8da8f5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1470x956,1470x841,,End Screen,2,Singular-Dual,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,1784.7000000476837,1776.518,1784.7000000476837,1784.7000000476837,1776.518,1784.7000000476837,1,1784.7000000476837,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685178019930,27/05/2023 09:00:19,1685181619930,1,27/05/2023 11:00:19,128616,14,task-58je,,29752175,604e8970624f793b1b0ab7f5,8854010,,complete,,6471d29ccd86271f9b8da8f5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1470x956,1470x841,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685178035711,27/05/2023 09:00:35,1685181635711,1,27/05/2023 11:00:35,128616,14,task-58je,,29752179,5bbd2bdcf7358a000171636f,8853947,,complete,,6471cfb8a729f1298aa6a5a8,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,2560x1440,2560x1297,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685178039102,27/05/2023 09:00:39,1685181639102,1,27/05/2023 11:00:39,128616,14,task-58je,,29752179,5bbd2bdcf7358a000171636f,8853947,,complete,,6471cfb8a729f1298aa6a5a8,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,2560x1440,2560x1297,,End Screen,2,Singular-Dual,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,3414.742999991059,3400.7609999999995,3414.742999991059,3414.742999991059,3400.7609999999995,3414.742999991059,1,3414.742999991059,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685178039104,27/05/2023 09:00:39,1685181639104,1,27/05/2023 11:00:39,128616,14,task-58je,,29752179,5bbd2bdcf7358a000171636f,8853947,,complete,,6471cfb8a729f1298aa6a5a8,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,2560x1440,2560x1297,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685178064178,27/05/2023 09:01:04,1685181664178,1,27/05/2023 11:01:04,128616,14,task-58je,,29752182,6400eead41ccfe4db1ca8826,8854003,,complete,,6471d2612e5d240ad717ae8f,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.50,1536x864,1528x738,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685178066388,27/05/2023 09:01:06,1685181666388,1,27/05/2023 11:01:06,128616,14,task-58je,,29752182,6400eead41ccfe4db1ca8826,8854003,,complete,,6471d2612e5d240ad717ae8f,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.50,1536x864,1528x738,,End Screen,2,Singular-Dual,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,2246.8820000044707,2225.322,2246.8820000044707,2246.8820000044707,2225.322,2246.8820000044707,1,2246.8820000044707,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685178066390,27/05/2023 09:01:06,1685181666390,1,27/05/2023 11:01:06,128616,14,task-58je,,29752182,6400eead41ccfe4db1ca8826,8854003,,complete,,6471d2612e5d240ad717ae8f,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.50,1536x864,1528x738,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685178089735,27/05/2023 09:01:29,1685181689735,1,27/05/2023 11:01:29,128616,14,task-58je,,29752189,5e985ca1430baa06b113d255,8853997,,complete,,6471cff1cdfe6553a2a6a5f8,computer,Desktop or Laptop,Linux x86_64,Firefox 112.0,1280x800,1280x647,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685178092881,27/05/2023 09:01:32,1685181692881,1,27/05/2023 11:01:32,128616,14,task-58je,,29752189,5e985ca1430baa06b113d255,8853997,,complete,,6471cff1cdfe6553a2a6a5f8,computer,Desktop or Laptop,Linux x86_64,Firefox 112.0,1280x800,1280x647,,End Screen,2,Singular-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,3150.1399999999994,3133.3999999999996,3150.1399999999994,3150.1399999999994,3133.3999999999996,3150.1399999999994,1,3150.1399999999994,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685178092890,27/05/2023 09:01:32,1685181692890,1,27/05/2023 11:01:32,128616,14,task-58je,,29752189,5e985ca1430baa06b113d255,8853997,,complete,,6471cff1cdfe6553a2a6a5f8,computer,Desktop or Laptop,Linux x86_64,Firefox 112.0,1280x800,1280x647,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685178087953,27/05/2023 09:01:27,1685181687953,1,27/05/2023 11:01:27,128616,14,task-58je,,29752191,5c5ff87f8c0552000109d7de,8853989,,complete,,6471d0c7d88abf3504a2ef21,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1366x768,1366x689,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685178090560,27/05/2023 09:01:30,1685181690560,1,27/05/2023 11:01:30,128616,14,task-58je,,29752191,5c5ff87f8c0552000109d7de,8853989,,complete,,6471d0c7d88abf3504a2ef21,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1366x768,1366x689,,End Screen,2,Dual-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,2621.794,2616.9359999999997,2621.794,2621.794,2616.9359999999997,2621.794,1,2621.794,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685178090562,27/05/2023 09:01:30,1685181690562,1,27/05/2023 11:01:30,128616,14,task-58je,,29752191,5c5ff87f8c0552000109d7de,8853989,,complete,,6471d0c7d88abf3504a2ef21,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1366x768,1366x689,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685178094154,27/05/2023 09:01:34,1685181694154,1,27/05/2023 11:01:34,128616,14,task-58je,,29752192,5ddaf445c944d1a513fab6c4,8853993,,complete,,6471d1fe36cb1c56f36a433a,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,820x1180,1180x741,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685178096248,27/05/2023 09:01:36,1685181696248,1,27/05/2023 11:01:36,128616,14,task-58je,,29752192,5ddaf445c944d1a513fab6c4,8853993,,complete,,6471d1fe36cb1c56f36a433a,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,820x1180,1180x741,,End Screen,2,Dual-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,2099,2083,2099,2099,2083,2099,1,2099,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685178096251,27/05/2023 09:01:36,1685181696251,1,27/05/2023 11:01:36,128616,14,task-58je,,29752192,5ddaf445c944d1a513fab6c4,8853993,,complete,,6471d1fe36cb1c56f36a433a,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,820x1180,1180x741,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685178116937,27/05/2023 09:01:56,1685181716937,1,27/05/2023 11:01:56,128616,14,task-58je,,29752197,5f4e56fba703e4018bfbff86,8853990,,complete,,6471d0b6fca9eaeed06a4394,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,2560x1440,1279x1297,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685178119065,27/05/2023 09:01:59,1685181719065,1,27/05/2023 11:01:59,128616,14,task-58je,,29752197,5f4e56fba703e4018bfbff86,8853990,,complete,,6471d0b6fca9eaeed06a4394,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,2560x1440,1279x1297,,End Screen,2,Singular-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,2149.318,2133.459,2149.318,2149.318,2133.459,2149.318,1,2149.318,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685178119065,27/05/2023 09:01:59,1685181719065,1,27/05/2023 11:01:59,128616,14,task-58je,,29752197,5f4e56fba703e4018bfbff86,8853990,,complete,,6471d0b6fca9eaeed06a4394,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,2560x1440,1279x1297,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685178121929,27/05/2023 09:02:01,1685181721929,1,27/05/2023 11:02:01,128616,14,task-58je,,29752199,5fc6c26f0f72180970922f35,8854005,,complete,,6471d24b163daa47fe66e8f7,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x788,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685178123609,27/05/2023 09:02:03,1685181723609,1,27/05/2023 11:02:03,128616,14,task-58je,,29752199,5fc6c26f0f72180970922f35,8854005,,complete,,6471d24b163daa47fe66e8f7,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x788,,End Screen,2,Dual-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,1691.8710000059605,1683.3670000000002,1691.8710000059605,1691.8710000059605,1683.3670000000002,1691.8710000059605,1,1691.8710000059605,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685178123611,27/05/2023 09:02:03,1685181723611,1,27/05/2023 11:02:03,128616,14,task-58je,,29752199,5fc6c26f0f72180970922f35,8854005,,complete,,6471d24b163daa47fe66e8f7,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x788,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685178150631,27/05/2023 09:02:30,1685181750631,1,27/05/2023 11:02:30,128616,14,task-58je,,29752204,5dcc114dca10638a72ddc7fd,8854014,,complete,,6471d31cce3c726c71a6a5b2,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x821,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685178152486,27/05/2023 09:02:32,1685181752486,1,27/05/2023 11:02:32,128616,14,task-58je,,29752204,5dcc114dca10638a72ddc7fd,8854014,,complete,,6471d31cce3c726c71a6a5b2,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x821,,End Screen,2,Singular-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,1866.5920000000003,1849.9260000000002,1866.5920000000003,1866.5920000000003,1849.9260000000002,1866.5920000000003,1,1866.5920000000003,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685178152488,27/05/2023 09:02:32,1685181752488,1,27/05/2023 11:02:32,128616,14,task-58je,,29752204,5dcc114dca10638a72ddc7fd,8854014,,complete,,6471d31cce3c726c71a6a5b2,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x821,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685178157362,27/05/2023 09:02:37,1685181757362,1,27/05/2023 11:02:37,128616,14,task-58je,,29752206,5a67676a35f26b000149689d,8853991,,complete,,6471d201e734acb5d89ca9cc,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685178159291,27/05/2023 09:02:39,1685181759291,1,27/05/2023 11:02:39,128616,14,task-58je,,29752206,5a67676a35f26b000149689d,8853991,,complete,,6471d201e734acb5d89ca9cc,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,End Screen,2,Singular-Dual,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,2693.2999999523163,2686.901,2693.2999999523163,2693.2999999523163,2686.901,2693.2999999523163,1,2693.2999999523163,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685178159295,27/05/2023 09:02:39,1685181759295,1,27/05/2023 11:02:39,128616,14,task-58je,,29752206,5a67676a35f26b000149689d,8853991,,complete,,6471d201e734acb5d89ca9cc,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685178170454,27/05/2023 09:02:50,1685181770454,1,27/05/2023 11:02:50,128616,14,task-58je,,29752208,57f3b5431946df0001f61083,8854001,,complete,,6471d22e280775981af8bb45,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1707x960,1707x827,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685178173575,27/05/2023 09:02:53,1685181773575,1,27/05/2023 11:02:53,128616,14,task-58je,,29752208,57f3b5431946df0001f61083,8854001,,complete,,6471d22e280775981af8bb45,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1707x960,1707x827,,End Screen,2,Dual-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,3123.04,3121.74,3123.04,3123.04,3121.74,3123.04,1,3123.04,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685178173576,27/05/2023 09:02:53,1685181773576,1,27/05/2023 11:02:53,128616,14,task-58je,,29752208,57f3b5431946df0001f61083,8854001,,complete,,6471d22e280775981af8bb45,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1707x960,1707x827,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685178174470,27/05/2023 09:02:54,1685181774470,1,27/05/2023 11:02:54,128616,14,task-58je,,29752209,644a8c25f747d73d9828bee3,8853988,,complete,,6471d1c115c06a43b217aebb,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x837,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685178176524,27/05/2023 09:02:56,1685181776524,1,27/05/2023 11:02:56,128616,14,task-58je,,29752209,644a8c25f747d73d9828bee3,8853988,,complete,,6471d1c115c06a43b217aebb,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x837,,End Screen,2,Singular-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,3349,3334,3349,3349,3334,3349,1,3349,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685178176527,27/05/2023 09:02:56,1685181776527,1,27/05/2023 11:02:56,128616,14,task-58je,,29752209,644a8c25f747d73d9828bee3,8853988,,complete,,6471d1c115c06a43b217aebb,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x837,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685178188116,27/05/2023 09:03:08,1685181788116,1,27/05/2023 11:03:08,128616,14,task-58je,,29752211,63d43e193e4ed86aaf587294,8853961,,complete,,6471d068398d1d730dae52f5,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x656,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685178190517,27/05/2023 09:03:10,1685181790517,1,27/05/2023 11:03:10,128616,14,task-58je,,29752211,63d43e193e4ed86aaf587294,8853961,,complete,,6471d068398d1d730dae52f5,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x656,,End Screen,2,Singular-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,2423.6699999880793,2415.5559999999996,2423.6699999880793,2423.6699999880793,2415.5559999999996,2423.6699999880793,1,2423.6699999880793,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685178190518,27/05/2023 09:03:10,1685181790518,1,27/05/2023 11:03:10,128616,14,task-58je,,29752211,63d43e193e4ed86aaf587294,8853961,,complete,,6471d068398d1d730dae52f5,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x656,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685178188853,27/05/2023 09:03:08,1685181788853,1,27/05/2023 11:03:08,128616,14,task-58je,,29752212,5e282e43266894a3e79a6eaa,8853998,,complete,,6471d15b771405e8907427a4,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x961,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685178190452,27/05/2023 09:03:10,1685181790452,1,27/05/2023 11:03:10,128616,14,task-58je,,29752212,5e282e43266894a3e79a6eaa,8853998,,complete,,6471d15b771405e8907427a4,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x961,,End Screen,2,Singular-Dual,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,1606.2420000476836,1600.0810000000001,1606.2420000476836,1606.2420000476836,1600.0810000000001,1606.2420000476836,1,1606.2420000476836,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685178190454,27/05/2023 09:03:10,1685181790454,1,27/05/2023 11:03:10,128616,14,task-58je,,29752212,5e282e43266894a3e79a6eaa,8853998,,complete,,6471d15b771405e8907427a4,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x961,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685178227484,27/05/2023 09:03:47,1685181827484,1,27/05/2023 11:03:47,128616,14,task-58je,,29752217,5c352f5629a7ee0001c19558,8854020,,complete,,6471d2bfb919de84b8f47de7,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685178229133,27/05/2023 09:03:49,1685181829133,1,27/05/2023 11:03:49,128616,14,task-58je,,29752217,5c352f5629a7ee0001c19558,8854020,,complete,,6471d2bfb919de84b8f47de7,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,End Screen,2,Singular-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,1666.574,1649.851,1666.574,1666.574,1649.851,1666.574,1,1666.574,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685178229136,27/05/2023 09:03:49,1685181829136,1,27/05/2023 11:03:49,128616,14,task-58je,,29752217,5c352f5629a7ee0001c19558,8854020,,complete,,6471d2bfb919de84b8f47de7,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685178258221,27/05/2023 09:04:18,1685181858221,1,27/05/2023 11:04:18,128616,14,task-58je,,29752227,6103afcc83916ef8ecf8b1c8,8854017,,complete,,6471d35dcd86271f9b8da932,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685178260045,27/05/2023 09:04:20,1685181860045,1,27/05/2023 11:04:20,128616,14,task-58je,,29752227,6103afcc83916ef8ecf8b1c8,8854017,,complete,,6471d35dcd86271f9b8da932,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,End Screen,2,Dual-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,2927.900000035763,2923.277,2927.900000035763,2927.900000035763,2923.277,2927.900000035763,1,2927.900000035763,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685178260047,27/05/2023 09:04:20,1685181860047,1,27/05/2023 11:04:20,128616,14,task-58je,,29752227,6103afcc83916ef8ecf8b1c8,8854017,,complete,,6471d35dcd86271f9b8da932,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,End Screen,2,Dual-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685178263453,27/05/2023 09:04:23,1685181863453,1,27/05/2023 11:04:23,128616,14,task-58je,,29752232,6448501a005e0fe9d154fa89,8853975,,complete,,6471d0c588b3f3b0bc17aeba,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x969,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685178266770,27/05/2023 09:04:26,1685181866770,1,27/05/2023 11:04:26,128616,14,task-58je,,29752232,6448501a005e0fe9d154fa89,8853975,,complete,,6471d0c588b3f3b0bc17aeba,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x969,,End Screen,2,Singular-Plural,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,3327.482999964237,3316.773,3327.482999964237,3327.482999964237,3316.773,3327.482999964237,1,3327.482999964237,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685178266773,27/05/2023 09:04:26,1685181866773,1,27/05/2023 11:04:26,128616,14,task-58je,,29752232,6448501a005e0fe9d154fa89,8853975,,complete,,6471d0c588b3f3b0bc17aeba,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x969,,End Screen,2,Singular-Plural,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685178417345,27/05/2023 09:06:57,1685182017345,1,27/05/2023 11:06:57,128616,14,task-58je,,29752248,63d3fc9de67e1179cdf0d080,8854013,,complete,,6471d32dcd86271f9b8da910,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x746,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685178418756,27/05/2023 09:06:58,1685182018756,1,27/05/2023 11:06:58,128616,14,task-58je,,29752248,63d3fc9de67e1179cdf0d080,8854013,,complete,,6471d32dcd86271f9b8da910,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x746,,End Screen,2,Singular-Dual,Spreadsheet1,1,End,Screen 1,otfijt,1,continue,,1427.776000011921,1425.368,1427.776000011921,1427.776000011921,1425.368,1427.776000011921,1,1427.776000011921,0,0,,Click To Continue,Continue Button,2,object-4,End,
3,1685178418757,27/05/2023 09:06:58,1685182018757,1,27/05/2023 11:06:58,128616,14,task-58je,,29752248,63d3fc9de67e1179cdf0d080,8854013,,complete,,6471d32dcd86271f9b8da910,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x746,,End Screen,2,Singular-Dual,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
