Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-3q16,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ShowProgressBar,Spreadsheet: VERB,Spreadsheet: _,Spreadsheet: NUM,Spreadsheet: NOUN,Spreadsheet: _01,Spreadsheet: _02,Spreadsheet: _BLOT,Spreadsheet: AlienCountA,Spreadsheet: AlienCountB,Spreadsheet: TextResponseA,Spreadsheet: AlienTestCount03,Spreadsheet: Test01Option01,Spreadsheet: Test01Option02,Spreadsheet: Train02Picture01,Spreadsheet: Train02Picture02,Spreadsheet: TextTraining02,Spreadsheet: Test02Picture01,Spreadsheet: Test02Option01,Spreadsheet: Test02Option02,Spreadsheet: ,Spreadsheet: CorrectAnswer,Manipulation: Spreadsheet,Store: correct,Store: total
12,1685177766185,27/05/2023 08:56:06,1685181366185,1,27/05/2023 10:56:06,128616,14,task-h78t,,29752096,637e81c7412aa8b5096fb176,8853986,,complete,,6471d0b6b221dca56b1dbd05,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,10,Testing,Testing,hvzr65,1,response,GOI_KE_PHAI_TI_02.png,3402.8970007629396,3398.5350000000035,3402.8970007629396,3402.8970007629396,3398.5350000000035,3402.8970007629396,1,3402.8970007629396,0,0,,Click Response,ResponseB,4,object-85,Testing,,2, ,GOI,_,KE,PHAI,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_PHAI_BLOT.png,GOI_KE_PHAI_TA_02.png,GOI_KE_PHAI_TI_02.png,,GOI_KE_PHAI_TI_02.png,,,
13,1685177768889,27/05/2023 08:56:08,1685181368889,1,27/05/2023 10:56:08,128616,14,task-h78t,,29752096,637e81c7412aa8b5096fb176,8853986,,complete,,6471d0b6b221dca56b1dbd05,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,11,Testing,Testing,hvzr65,1,response,GOI_KE_STOO_TA_02.png,2708.1619999999966,2702.541999999994,2708.1619999999966,2708.1619999999966,2702.541999999994,2708.1619999999966,1,2708.1619999999966,0,0,,Click Response,ResponseB,4,object-85,Testing,,2, ,GOI,_,KE,STOO,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_STOO_BLOT.png,GOI_KE_STOO_TU_02.png,GOI_KE_STOO_TA_02.png,,GOI_KE_STOO_TA_02.png,,,
14,1685177771090,27/05/2023 08:56:11,1685181371090,1,27/05/2023 10:56:11,128616,14,task-h78t,,29752096,637e81c7412aa8b5096fb176,8853986,,complete,,6471d0b6b221dca56b1dbd05,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,12,Testing,Testing,hvzr65,1,response,GOI_KO_CHOR_TU_02.png,2207.6200000000026,2204.8520000000062,2207.6200000000026,2207.6200000000026,2204.8520000000062,2207.6200000000026,1,2207.6200000000026,0,0,,Click Response,ResponseA,3,object-86,Testing,,2, ,GOI,_,KO,CHOR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_CHOR_BLOT.png,GOI_KO_CHOR_TU_02.png,GOI_KO_CHOR_TA_02.png,,GOI_KO_CHOR_TU_02.png,,,
15,1685177773998,27/05/2023 08:56:13,1685181373998,1,27/05/2023 10:56:13,128616,14,task-h78t,,29752096,637e81c7412aa8b5096fb176,8853986,,complete,,6471d0b6b221dca56b1dbd05,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,13,Testing,Testing,hvzr65,1,response,PAU_KE_STOO_TI_02.png,2910.7679999999964,2901.407999999996,2910.7679999999964,2910.7679999999964,2901.407999999996,2910.7679999999964,0,2910.7679999999964,0,0,,Click Response,ResponseA,3,object-86,Testing,,3, ,PAU,_,KE,STOO,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_STOO_BLOT.png,PAU_KE_STOO_TI_02.png,PAU_KE_STOO_TA_02.png,,PAU_KE_STOO_TA_02.png,,,
16,1685177777505,27/05/2023 08:56:17,1685181377505,1,27/05/2023 10:56:17,128616,14,task-h78t,,29752096,637e81c7412aa8b5096fb176,8853986,,complete,,6471d0b6b221dca56b1dbd05,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,14,Testing,Testing,hvzr65,1,response,GOI_KE_DREE_TA_02.png,3514.817999999992,3498.1829999999973,3514.817999999992,3514.817999999992,3498.1829999999973,3514.817999999992,0,3514.817999999992,0,0,,Click Response,ResponseB,4,object-85,Testing,,3, ,GOI,_,KE,DREE,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_DREE_BLOT.png,GOI_KE_DREE_TI_02.png,GOI_KE_DREE_TA_02.png,,GOI_KE_DREE_TI_02.png,,,
17,1685177778729,27/05/2023 08:56:18,1685181378729,1,27/05/2023 10:56:18,128616,14,task-h78t,,29752096,637e81c7412aa8b5096fb176,8853986,,complete,,6471d0b6b221dca56b1dbd05,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,15,Testing,Testing,hvzr65,1,response,GOI_KO_BLAR_TU_02.png,1241.277000381473,1226.8610000000044,1241.277000381473,1241.277000381473,1226.8610000000044,1241.277000381473,1,1241.277000381473,0,0,,Click Response,ResponseB,4,object-85,Testing,,3, ,GOI,_,KO,BLAR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_BLAR_BLOT.png,GOI_KO_BLAR_TA_02.png,GOI_KO_BLAR_TU_02.png,,GOI_KO_BLAR_TU_02.png,,,
18,1685177780282,27/05/2023 08:56:20,1685181380282,1,27/05/2023 10:56:20,128616,14,task-h78t,,29752096,637e81c7412aa8b5096fb176,8853986,,complete,,6471d0b6b221dca56b1dbd05,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,16,Testing,Testing,hvzr65,1,response,GOI_KE_SNUR_TA_02.png,1567.815999999999,1558.2739999999976,1567.815999999999,1567.815999999999,1558.2739999999976,1567.815999999999,1,1567.815999999999,0,0,,Click Response,ResponseA,3,object-86,Testing,,3, ,GOI,_,KE,SNUR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_SNUR_BLOT.png,GOI_KE_SNUR_TA_02.png,GOI_KE_SNUR_TU_02.png,,GOI_KE_SNUR_TA_02.png,,,
19,1685177782742,27/05/2023 08:56:22,1685181382742,1,27/05/2023 10:56:22,128616,14,task-h78t,,29752096,637e81c7412aa8b5096fb176,8853986,,complete,,6471d0b6b221dca56b1dbd05,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,17,Testing,Testing,hvzr65,1,response,PAU_KE_PHAI_TU_02.png,2469.3420011444105,2453.7660000000033,2469.3420011444105,2469.3420011444105,2453.7660000000033,2469.3420011444105,0,2469.3420011444105,0,0,,Click Response,ResponseA,3,object-86,Testing,,3, ,PAU,_,KE,PHAI,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_PHAI_BLOT.png,PAU_KE_PHAI_TU_02.png,PAU_KE_PHAI_TI_02.png,,PAU_KE_PHAI_TI_02.png,,,
20,1685177784100,27/05/2023 08:56:24,1685181384100,1,27/05/2023 10:56:24,128616,14,task-h78t,,29752096,637e81c7412aa8b5096fb176,8853986,,complete,,6471d0b6b221dca56b1dbd05,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,18,Testing,Testing,hvzr65,1,response,PAU_KO_CHOR_TU_02.png,1373.6759996185283,1359.3709999999992,1373.6759996185283,1373.6759996185283,1359.3709999999992,1373.6759996185283,1,1373.6759996185283,0,0,,Click Response,ResponseA,3,object-86,Testing,,3, ,PAU,_,KO,CHOR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_CHOR_BLOT.png,PAU_KO_CHOR_TU_02.png,PAU_KO_CHOR_TI_02.png,,PAU_KO_CHOR_TU_02.png,,,
21,1685177785309,27/05/2023 08:56:25,1685181385309,1,27/05/2023 10:56:25,128616,14,task-h78t,,29752096,637e81c7412aa8b5096fb176,8853986,,complete,,6471d0b6b221dca56b1dbd05,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,19,Testing,Testing,hvzr65,1,response,GOI_KE_CHOR_TI_02.png,1222.705001144408,1210.3610000000044,1222.705001144408,1222.705001144408,1210.3610000000044,1222.705001144408,1,1222.705001144408,0,0,,Click Response,ResponseB,4,object-85,Testing,,4, ,GOI,_,KE,CHOR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_CHOR_BLOT.png,GOI_KE_CHOR_TA_02.png,GOI_KE_CHOR_TI_02.png,,GOI_KE_CHOR_TI_02.png,,,
22,1685177787994,27/05/2023 08:56:27,1685181387994,1,27/05/2023 10:56:27,128616,14,task-h78t,,29752096,637e81c7412aa8b5096fb176,8853986,,complete,,6471d0b6b221dca56b1dbd05,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,20,Testing,Testing,hvzr65,1,response,PAU_KO_BLAR_TU_02.png,2697.244000762934,2685.7909999999974,2697.244000762934,2697.244000762934,2685.7909999999974,2697.244000762934,1,2697.244000762934,0,0,,Click Response,ResponseB,4,object-85,Testing,,4, ,PAU,_,KO,BLAR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_BLAR_BLOT.png,PAU_KO_BLAR_TI_02.png,PAU_KO_BLAR_TU_02.png,,PAU_KO_BLAR_TU_02.png,,,
23,1685177789585,27/05/2023 08:56:29,1685181389585,1,27/05/2023 10:56:29,128616,14,task-h78t,,29752096,637e81c7412aa8b5096fb176,8853986,,complete,,6471d0b6b221dca56b1dbd05,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,21,Testing,Testing,hvzr65,1,response,GOI_KO_STOO_TU_02.png,1603.0530011444062,1591.574999999997,1603.0530011444062,1603.0530011444062,1591.574999999997,1603.0530011444062,1,1603.0530011444062,0,0,,Click Response,ResponseA,3,object-86,Testing,,4, ,GOI,_,KO,STOO,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_STOO_BLOT.png,GOI_KO_STOO_TU_02.png,GOI_KO_STOO_TA_02.png,,GOI_KO_STOO_TU_02.png,,,
24,1685177790688,27/05/2023 08:56:30,1685181390688,1,27/05/2023 10:56:30,128616,14,task-h78t,,29752096,637e81c7412aa8b5096fb176,8853986,,complete,,6471d0b6b221dca56b1dbd05,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,22,Testing,Testing,hvzr65,1,response,GOI_KE_PHAI_TU_02.png,1114.478001144409,1110.7569999999978,1114.478001144409,1114.478001144409,1110.7569999999978,1114.478001144409,0,1114.478001144409,0,0,,Click Response,ResponseA,3,object-86,Testing,,4, ,GOI,_,KE,PHAI,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_PHAI_BLOT.png,GOI_KE_PHAI_TU_02.png,GOI_KE_PHAI_TA_02.png,,GOI_KE_PHAI_TA_02.png,,,
25,1685177792078,27/05/2023 08:56:32,1685181392078,1,27/05/2023 10:56:32,128616,14,task-h78t,,29752096,637e81c7412aa8b5096fb176,8853986,,complete,,6471d0b6b221dca56b1dbd05,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,23,Testing,Testing,hvzr65,1,response,PAU_KE_DREE_TU_02.png,1392.6529999999912,1376.028999999995,1392.6529999999912,1392.6529999999912,1376.028999999995,1392.6529999999912,0,1392.6529999999912,0,0,,Click Response,ResponseB,4,object-85,Testing,,4, ,PAU,_,KE,DREE,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_DREE_BLOT.png,PAU_KE_DREE_TI_02.png,PAU_KE_DREE_TU_02.png,,PAU_KE_DREE_TI_02.png,,,
26,1685177793487,27/05/2023 08:56:33,1685181393487,1,27/05/2023 10:56:33,128616,14,task-h78t,,29752096,637e81c7412aa8b5096fb176,8853986,,complete,,6471d0b6b221dca56b1dbd05,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,24,Testing,Testing,hvzr65,1,response,PAU_KE_SNUR_TA_02.png,1425.7200000000157,1409.1350000000093,1425.7200000000157,1425.7200000000157,1409.1350000000093,1425.7200000000157,1,1425.7200000000157,0,0,,Click Response,ResponseA,3,object-86,Testing,,4, ,PAU,_,KE,SNUR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_SNUR_BLOT.png,PAU_KE_SNUR_TA_02.png,PAU_KE_SNUR_TI_02.png,,PAU_KE_SNUR_TA_02.png,,,
27,1685177794125,27/05/2023 08:56:34,1685181394125,1,27/05/2023 10:56:34,128616,14,task-h78t,,29752096,637e81c7412aa8b5096fb176,8853986,,complete,,6471d0b6b221dca56b1dbd05,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,25,Testing,Testing,hvzr65,1,response,GOI_KE_BLAR_TA_02.png,655.3570003814675,646.5999999999913,655.3570003814675,655.3570003814675,646.5999999999913,655.3570003814675,0,655.3570003814675,0,0,,Click Response,ResponseB,4,object-85,Testing,,5, ,GOI,_,KE,BLAR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_BLAR_BLOT.png,GOI_KE_BLAR_TI_02.png,GOI_KE_BLAR_TA_02.png,,GOI_KE_BLAR_TI_02.png,,,
28,1685177794863,27/05/2023 08:56:34,1685181394863,1,27/05/2023 10:56:34,128616,14,task-h78t,,29752096,637e81c7412aa8b5096fb176,8853986,,complete,,6471d0b6b221dca56b1dbd05,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,26,Testing,Testing,hvzr65,1,response,GOI_KO_SNUR_TU_02.png,746.0999999999913,729.523000000001,746.0999999999913,746.0999999999913,729.523000000001,746.0999999999913,1,746.0999999999913,0,0,,Click Response,ResponseB,4,object-85,Testing,,5, ,GOI,_,KO,SNUR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_SNUR_BLOT.png,GOI_KO_SNUR_TA_02.png,GOI_KO_SNUR_TU_02.png,,GOI_KO_SNUR_TU_02.png,,,
29,1685177795582,27/05/2023 08:56:35,1685181395582,1,27/05/2023 10:56:35,128616,14,task-h78t,,29752096,637e81c7412aa8b5096fb176,8853986,,complete,,6471d0b6b221dca56b1dbd05,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,27,Testing,Testing,hvzr65,1,response,PAU_KO_STOO_TI_02.png,736.1340000000055,729.4560000000056,736.1340000000055,736.1340000000055,729.4560000000056,736.1340000000055,0,736.1340000000055,0,0,,Click Response,ResponseB,4,object-85,Testing,,5, ,PAU,_,KO,STOO,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_STOO_BLOT.png,PAU_KO_STOO_TU_02.png,PAU_KO_STOO_TI_02.png,,PAU_KO_STOO_TU_02.png,,,
30,1685177796243,27/05/2023 08:56:36,1685181396243,1,27/05/2023 10:56:36,128616,14,task-h78t,,29752096,637e81c7412aa8b5096fb176,8853986,,complete,,6471d0b6b221dca56b1dbd05,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,28,Testing,Testing,hvzr65,1,response,PAU_KE_CHOR_TU_02.png,667.3780007629393,663.0320000000065,667.3780007629393,667.3780007629393,663.0320000000065,667.3780007629393,0,667.3780007629393,0,0,,Click Response,ResponseA,3,object-86,Testing,,5, ,PAU,_,KE,CHOR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_CHOR_BLOT.png,PAU_KE_CHOR_TU_02.png,PAU_KE_CHOR_TI_02.png,,PAU_KE_CHOR_TI_02.png,,,
31,1685177797226,27/05/2023 08:56:37,1685181397226,1,27/05/2023 10:56:37,128616,14,task-h78t,,29752096,637e81c7412aa8b5096fb176,8853986,,complete,,6471d0b6b221dca56b1dbd05,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,29,Testing,Testing,hvzr65,1,response,GOI_KE_DREE_TU_02.png,987.3460007629328,978.2309999999998,987.3460007629328,987.3460007629328,978.2309999999998,987.3460007629328,0,987.3460007629328,0,0,,Click Response,ResponseB,4,object-85,Testing,,5, ,GOI,_,KE,DREE,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_DREE_BLOT.png,GOI_KE_DREE_TA_02.png,GOI_KE_DREE_TU_02.png,,GOI_KE_DREE_TA_02.png,,,
32,1685177797814,27/05/2023 08:56:37,1685181397814,1,27/05/2023 10:56:37,128616,14,task-h78t,,29752096,637e81c7412aa8b5096fb176,8853986,,complete,,6471d0b6b221dca56b1dbd05,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,30,Testing,Testing,hvzr65,1,response,PAU_KE_PHAI_TI_02.png,596.9550000000017,580.3209999999963,596.9550000000017,596.9550000000017,580.3209999999963,596.9550000000017,0,596.9550000000017,0,0,,Click Response,ResponseA,3,object-86,Testing,,5, ,PAU,_,KE,PHAI,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_PHAI_BLOT.png,PAU_KE_PHAI_TI_02.png,PAU_KE_PHAI_TA_02.png,,PAU_KE_PHAI_TA_02.png,,,
33,1685177798308,27/05/2023 08:56:38,1685181398308,1,27/05/2023 10:56:38,128616,14,task-h78t,,29752096,637e81c7412aa8b5096fb176,8853986,,complete,,6471d0b6b221dca56b1dbd05,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,31,Testing,Testing,hvzr65,1,response,GOI_KE_CHOR_TU_02.png,511.19400038146705,497.349000000002,511.19400038146705,511.19400038146705,497.349000000002,511.19400038146705,0,511.19400038146705,0,0,,Click Response,ResponseA,3,object-86,Testing,,6, ,GOI,_,KE,CHOR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_CHOR_BLOT.png,GOI_KE_CHOR_TU_02.png,GOI_KE_CHOR_TA_02.png,,GOI_KE_CHOR_TA_02.png,,,
34,1685177798855,27/05/2023 08:56:38,1685181398855,1,27/05/2023 10:56:38,128616,14,task-h78t,,29752096,637e81c7412aa8b5096fb176,8853986,,complete,,6471d0b6b221dca56b1dbd05,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,32,Testing,Testing,hvzr65,1,response,GOI_KO_PHAI_TU_02.png,560.9450007629348,547.0910000000003,560.9450007629348,560.9450007629348,547.0910000000003,560.9450007629348,1,560.9450007629348,0,0,,Click Response,ResponseA,3,object-86,Testing,,6, ,GOI,_,KO,PHAI,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_PHAI_BLOT.png,GOI_KO_PHAI_TU_02.png,GOI_KO_PHAI_TA_02.png,,GOI_KO_PHAI_TU_02.png,,,
35,1685177799851,27/05/2023 08:56:39,1685181399851,1,27/05/2023 10:56:39,128616,14,task-h78t,,29752096,637e81c7412aa8b5096fb176,8853986,,complete,,6471d0b6b221dca56b1dbd05,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,33,Testing,Testing,hvzr65,1,response,PAU_KO_SNUR_TU_02.png,1009.3540007629344,994.6209999999992,1009.3540007629344,1009.3540007629344,994.6209999999992,1009.3540007629344,1,1009.3540007629344,0,0,,Click Response,ResponseB,4,object-85,Testing,,6, ,PAU,_,KO,SNUR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_SNUR_BLOT.png,PAU_KO_SNUR_TI_02.png,PAU_KO_SNUR_TU_02.png,,PAU_KO_SNUR_TU_02.png,,,
36,1685177800274,27/05/2023 08:56:40,1685181400274,1,27/05/2023 10:56:40,128616,14,task-h78t,,29752096,637e81c7412aa8b5096fb176,8853986,,complete,,6471d0b6b221dca56b1dbd05,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,34,Testing,Testing,hvzr65,1,response,GOI_KE_STOO_TI_02.png,438.0329999999958,431.12399999999616,438.0329999999958,438.0329999999958,431.12399999999616,438.0329999999958,1,438.0329999999958,0,0,,Click Response,ResponseB,4,object-85,Testing,,6, ,GOI,_,KE,STOO,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_STOO_BLOT.png,GOI_KE_STOO_TA_02.png,GOI_KE_STOO_TI_02.png,,GOI_KE_STOO_TI_02.png,,,
37,1685177800804,27/05/2023 08:56:40,1685181400804,1,27/05/2023 10:56:40,128616,14,task-h78t,,29752096,637e81c7412aa8b5096fb176,8853986,,complete,,6471d0b6b221dca56b1dbd05,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,35,Testing,Testing,hvzr65,1,response,PAU_KE_DREE_TA_02.png,536.8089996185299,530.5280000000057,536.8089996185299,536.8089996185299,530.5280000000057,536.8089996185299,1,536.8089996185299,0,0,,Click Response,ResponseA,3,object-86,Testing,,6, ,PAU,_,KE,DREE,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_DREE_BLOT.png,PAU_KE_DREE_TA_02.png,PAU_KE_DREE_TI_02.png,,PAU_KE_DREE_TA_02.png,,,
38,1685177802121,27/05/2023 08:56:42,1685181402121,1,27/05/2023 10:56:42,128616,14,task-h78t,,29752096,637e81c7412aa8b5096fb176,8853986,,complete,,6471d0b6b221dca56b1dbd05,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,36,Testing,Testing,hvzr65,1,response,PAU_KE_BLAR_TU_02.png,1323.4810003814637,1309.6729999999952,1323.4810003814637,1323.4810003814637,1309.6729999999952,1323.4810003814637,0,1323.4810003814637,0,0,,Click Response,ResponseB,4,object-85,Testing,,6, ,PAU,_,KE,BLAR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_BLAR_BLOT.png,PAU_KE_BLAR_TI_02.png,PAU_KE_BLAR_TU_02.png,,PAU_KE_BLAR_TI_02.png,,,
39,1685177802132,27/05/2023 08:56:42,1685181402132,1,27/05/2023 10:56:42,128616,14,task-h78t,,29752096,637e81c7412aa8b5096fb176,8853986,,complete,,6471d0b6b221dca56b1dbd05,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,,,,,,,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1685177734820,27/05/2023 08:55:34,1685181334820,1,27/05/2023 10:55:34,128616,14,task-h78t,,29752102,62eba3f3f2926f945ac33310,8853972,,complete,,6471d12607d29e0a876a433e,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x947,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1685177738801,27/05/2023 08:55:38,1685181338801,1,27/05/2023 10:55:38,128616,14,task-h78t,,29752102,62eba3f3f2926f945ac33310,8853972,,complete,,6471d12607d29e0a876a433e,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x947,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,1,Instructions,Instructions,g2b1f4,1,continue,,3997.8969999996275,3984.5769999999998,3997.8969999996275,3997.8969999996275,3984.5769999999998,3997.8969999996275,1,3997.8969999996275,0,0,,Click To Continue,Continue Button,2,object-79,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1685177752086,27/05/2023 08:55:52,1685181352086,1,27/05/2023 10:55:52,128616,14,task-h78t,,29752102,62eba3f3f2926f945ac33310,8853972,,complete,,6471d12607d29e0a876a433e,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x947,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,1,Testing,Testing,hvzr65,1,response,GOI_KO_DREE_TU_02.png,13299.019999999815,13287.488000000001,13299.019999999815,13299.019999999815,13287.488000000001,13299.019999999815,1,13299.019999999815,0,0,,Click Response,ResponseB,4,object-85,Testing,,1, ,GOI,_,KO,DREE,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_DREE_BLOT.png,GOI_KO_DREE_TA_02.png,GOI_KO_DREE_TU_02.png,,GOI_KO_DREE_TU_02.png,,,
4,1685177756590,27/05/2023 08:55:56,1685181356590,1,27/05/2023 10:55:56,128616,14,task-h78t,,29752102,62eba3f3f2926f945ac33310,8853972,,complete,,6471d12607d29e0a876a433e,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x947,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,2,Testing,Testing,hvzr65,1,response,PAU_KO_PHAI_TI_02.png,4514.831999999627,4501.401999999998,4514.831999999627,4514.831999999627,4501.401999999998,4514.831999999627,0,4514.831999999627,0,0,,Click Response,ResponseB,4,object-85,Testing,,1, ,PAU,_,KO,PHAI,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_PHAI_BLOT.png,PAU_KO_PHAI_TU_02.png,PAU_KO_PHAI_TI_02.png,,PAU_KO_PHAI_TU_02.png,,,
