Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-3q16,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ShowProgressBar,Spreadsheet: VERB,Spreadsheet: _,Spreadsheet: NUM,Spreadsheet: NOUN,Spreadsheet: _01,Spreadsheet: _02,Spreadsheet: _BLOT,Spreadsheet: AlienCountA,Spreadsheet: AlienCountB,Spreadsheet: TextResponseA,Spreadsheet: AlienTestCount03,Spreadsheet: Test01Option01,Spreadsheet: Test01Option02,Spreadsheet: Train02Picture01,Spreadsheet: Train02Picture02,Spreadsheet: TextTraining02,Spreadsheet: Test02Picture01,Spreadsheet: Test02Option01,Spreadsheet: Test02Option02,Spreadsheet: ,Spreadsheet: CorrectAnswer,Manipulation: Spreadsheet,Store: correct,Store: total
33,1685177573936,27/05/2023 08:52:53,1685181173936,1,27/05/2023 10:52:53,128616,14,task-ftob,,29751911,5f1587d28ee50f036977fe26,8853912,,complete,,6471ce5c502af47d39a2ef3f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 108.0.0.0,1440x900,710x825,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,31,Testing02,Testing,hvzr65,1,response,PAU_KE_SNUR_TU_02.png,14514.179999999993,14499.419999999984,14514.179999999993,14514.179999999993,14499.419999999984,14514.179999999993,1,14514.179999999993,0,0,,Click Response,ResponseB,4,object-85,Testing02,,6,,PAU,_,KE,SNUR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_SNUR_BLOT.png,PAU_KE_SNUR_TI_02.png,PAU_KE_SNUR_TU_02.png,,PAU_KE_SNUR_TU_02.png,,,
34,1685177611301,27/05/2023 08:53:31,1685181211301,1,27/05/2023 10:53:31,128616,14,task-ftob,,29751911,5f1587d28ee50f036977fe26,8853912,,complete,,6471ce5c502af47d39a2ef3f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 108.0.0.0,1440x900,710x825,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,32,Testing02,Testing,hvzr65,1,response,GOI_KE_PHAI_TA_02.png,37379.15999985696,37365.503000000026,37379.15999985696,37379.15999985696,37365.503000000026,37379.15999985696,0,37379.15999985696,0,0,,Click Response,ResponseB,4,object-85,Testing02,,6,,GOI,_,KE,PHAI,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_PHAI_BLOT.png,GOI_KE_PHAI_TU_02.png,GOI_KE_PHAI_TA_02.png,,GOI_KE_PHAI_TU_02.png,,,
35,1685177616112,27/05/2023 08:53:36,1685181216112,1,27/05/2023 10:53:36,128616,14,task-ftob,,29751911,5f1587d28ee50f036977fe26,8853912,,complete,,6471ce5c502af47d39a2ef3f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 108.0.0.0,1440x900,710x825,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,33,Testing02,Testing,hvzr65,1,response,GOI_KO_CHOR_TU_02.png,4824.856999904616,4817.473999999987,4824.856999904616,4824.856999904616,4817.473999999987,4824.856999904616,0,4824.856999904616,0,0,,Click Response,ResponseA,3,object-86,Testing02,,6,,GOI,_,KO,CHOR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_CHOR_BLOT.png,GOI_KO_CHOR_TU_02.png,GOI_KO_CHOR_TA_02.png,,GOI_KO_CHOR_TA_02.png,,,
36,1685177620870,27/05/2023 08:53:40,1685181220870,1,27/05/2023 10:53:40,128616,14,task-ftob,,29751911,5f1587d28ee50f036977fe26,8853912,,complete,,6471ce5c502af47d39a2ef3f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 108.0.0.0,1440x900,710x825,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,34,Testing02,Testing,hvzr65,1,response,PAU_KE_BLAR_TI_02.png,4765.782999999996,4749.809999999998,4765.782999999996,4765.782999999996,4749.809999999998,4765.782999999996,1,4765.782999999996,0,0,,Click Response,ResponseA,3,object-86,Testing02,,6,,PAU,_,KE,BLAR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_BLAR_BLOT.png,PAU_KE_BLAR_TI_02.png,PAU_KE_BLAR_TU_02.png,,PAU_KE_BLAR_TI_02.png,,,
37,1685177625252,27/05/2023 08:53:45,1685181225252,1,27/05/2023 10:53:45,128616,14,task-ftob,,29751911,5f1587d28ee50f036977fe26,8853912,,complete,,6471ce5c502af47d39a2ef3f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 108.0.0.0,1440x900,710x825,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,35,Testing02,Testing,hvzr65,1,response,GOI_KE_STOO_TA_02.png,4397.472999999998,4383.157999999996,4397.472999999998,4397.472999999998,4383.157999999996,4397.472999999998,0,4397.472999999998,0,0,,Click Response,ResponseA,3,object-86,Testing02,,6,,GOI,_,KE,STOO,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_STOO_BLOT.png,GOI_KE_STOO_TA_02.png,GOI_KE_STOO_TI_02.png,,GOI_KE_STOO_TI_02.png,,,
38,1685177657855,27/05/2023 08:54:17,1685181257855,1,27/05/2023 10:54:17,128616,14,task-ftob,,29751911,5f1587d28ee50f036977fe26,8853912,,complete,,6471ce5c502af47d39a2ef3f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 108.0.0.0,1440x900,710x825,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,36,Testing02,Testing,hvzr65,1,response,PAU_KO_DREE_TI_02.png,32615.700999999943,32599.034999999974,32615.700999999943,32615.700999999943,32599.034999999974,32615.700999999943,0,32615.700999999943,0,0,,Click Response,ResponseB,4,object-85,Testing02,,6,,PAU,_,KO,DREE,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_DREE_BLOT.png,PAU_KO_DREE_TA_02.png,PAU_KO_DREE_TI_02.png,,PAU_KO_DREE_TA_02.png,,,
39,1685177657864,27/05/2023 08:54:17,1685181257864,1,27/05/2023 10:54:17,128616,14,task-ftob,,29751911,5f1587d28ee50f036977fe26,8853912,,complete,,6471ce5c502af47d39a2ef3f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 108.0.0.0,1440x900,710x825,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,,,,,,,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1685177366295,27/05/2023 08:49:26,1685180966295,1,27/05/2023 10:49:26,128616,14,task-ftob,,29751941,60a0067f943f8d336ec80fa1,8853943,,complete,,6471cfd54803c728361f3d92,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1685177371435,27/05/2023 08:49:31,1685180971435,1,27/05/2023 10:49:31,128616,14,task-ftob,,29751941,60a0067f943f8d336ec80fa1,8853943,,complete,,6471cfd54803c728361f3d92,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,1,Instructions04,Instructions,g2b1f4,1,continue,,5148.485,5133.355,5148.485,5148.485,5133.355,5148.485,1,5148.485,0,0,,Click To Continue,Continue Button,2,object-79,Instructions04,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1685177379700,27/05/2023 08:49:39,1685180979700,1,27/05/2023 10:49:39,128616,14,task-ftob,,29751941,60a0067f943f8d336ec80fa1,8853943,,complete,,6471cfd54803c728361f3d92,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,1,Testing02,Testing,hvzr65,1,response,GOI_KO_BLAR_TA_02.png,8280.230000023843,8267.001,8280.230000023843,8280.230000023843,8267.001,8280.230000023843,1,8280.230000023843,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,GOI,_,KO,BLAR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_BLAR_BLOT.png,GOI_KO_BLAR_TA_02.png,GOI_KO_BLAR_TU_02.png,,GOI_KO_BLAR_TA_02.png,,,
4,1685177381809,27/05/2023 08:49:41,1685180981809,1,27/05/2023 10:49:41,128616,14,task-ftob,,29751941,60a0067f943f8d336ec80fa1,8853943,,complete,,6471cfd54803c728361f3d92,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,2,Testing02,Testing,hvzr65,1,response,GOI_KE_DREE_TU_02.png,2122.3290000476845,2116.6720000000023,2122.3290000476845,2122.3290000476845,2116.6720000000023,2122.3290000476845,1,2122.3290000476845,0,0,,Click Response,ResponseB,4,object-85,Testing02,,1,,GOI,_,KE,DREE,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_DREE_BLOT.png,GOI_KE_DREE_TA_02.png,GOI_KE_DREE_TU_02.png,,GOI_KE_DREE_TU_02.png,,,
5,1685177387691,27/05/2023 08:49:47,1685180987691,1,27/05/2023 10:49:47,128616,14,task-ftob,,29751941,60a0067f943f8d336ec80fa1,8853943,,complete,,6471cfd54803c728361f3d92,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,3,Testing02,Testing,hvzr65,1,response,PAU_KE_STOO_TU_02.png,5888.357000095366,5883.304,5888.357000095366,5888.357000095366,5883.304,5888.357000095366,0,5888.357000095366,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,PAU,_,KE,STOO,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_STOO_BLOT.png,PAU_KE_STOO_TU_02.png,PAU_KE_STOO_TI_02.png,,PAU_KE_STOO_TI_02.png,,,
6,1685177392839,27/05/2023 08:49:52,1685180992839,1,27/05/2023 10:49:52,128616,14,task-ftob,,29751941,60a0067f943f8d336ec80fa1,8853943,,complete,,6471cfd54803c728361f3d92,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,4,Testing02,Testing,hvzr65,1,response,PAU_KE_PHAI_TU_02.png,5152.353000047682,5150.174999999999,5152.353000047682,5152.353000047682,5150.174999999999,5152.353000047682,1,5152.353000047682,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,PAU,_,KE,PHAI,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_PHAI_BLOT.png,PAU_KE_PHAI_TU_02.png,PAU_KE_PHAI_TI_02.png,,PAU_KE_PHAI_TU_02.png,,,
7,1685177394362,27/05/2023 08:49:54,1685180994362,1,27/05/2023 10:49:54,128616,14,task-ftob,,29751941,60a0067f943f8d336ec80fa1,8853943,,complete,,6471cfd54803c728361f3d92,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,5,Testing02,Testing,hvzr65,1,response,PAU_KO_CHOR_TA_02.png,1525.078000023841,1516.387999999999,1525.078000023841,1525.078000023841,1516.387999999999,1525.078000023841,1,1525.078000023841,0,0,,Click Response,ResponseB,4,object-85,Testing02,,1,,PAU,_,KO,CHOR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_CHOR_BLOT.png,PAU_KO_CHOR_TI_02.png,PAU_KO_CHOR_TA_02.png,,PAU_KO_CHOR_TA_02.png,,,
8,1685177397925,27/05/2023 08:49:57,1685180997925,1,27/05/2023 10:49:57,128616,14,task-ftob,,29751941,60a0067f943f8d336ec80fa1,8853943,,complete,,6471cfd54803c728361f3d92,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,6,Testing02,Testing,hvzr65,1,response,GOI_KE_SNUR_TI_02.png,3572.290000047684,3566.8590000000004,3572.290000047684,3572.290000047684,3566.8590000000004,3572.290000047684,1,3572.290000047684,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,GOI,_,KE,SNUR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_SNUR_BLOT.png,GOI_KE_SNUR_TI_02.png,GOI_KE_SNUR_TA_02.png,,GOI_KE_SNUR_TI_02.png,,,
9,1685177399649,27/05/2023 08:49:59,1685180999649,1,27/05/2023 10:49:59,128616,14,task-ftob,,29751941,60a0067f943f8d336ec80fa1,8853943,,complete,,6471cfd54803c728361f3d92,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,7,Testing02,Testing,hvzr65,1,response,PAU_KO_BLAR_TA_02.png,1729.3310000238416,1716.8539999999994,1729.3310000238416,1729.3310000238416,1716.8539999999994,1729.3310000238416,1,1729.3310000238416,0,0,,Click Response,ResponseA,3,object-86,Testing02,,2,,PAU,_,KO,BLAR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_BLAR_BLOT.png,PAU_KO_BLAR_TA_02.png,PAU_KO_BLAR_TI_02.png,,PAU_KO_BLAR_TA_02.png,,,
10,1685177402120,27/05/2023 08:50:02,1685181002120,1,27/05/2023 10:50:02,128616,14,task-ftob,,29751941,60a0067f943f8d336ec80fa1,8853943,,complete,,6471cfd54803c728361f3d92,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,8,Testing02,Testing,hvzr65,1,response,GOI_KO_STOO_TA_02.png,2483.777000095368,2483.0869999999995,2483.777000095368,2483.777000095368,2483.0869999999995,2483.777000095368,1,2483.777000095368,0,0,,Click Response,ResponseB,4,object-85,Testing02,,2,,GOI,_,KO,STOO,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_STOO_BLOT.png,GOI_KO_STOO_TU_02.png,GOI_KO_STOO_TA_02.png,,GOI_KO_STOO_TA_02.png,,,
11,1685177406654,27/05/2023 08:50:06,1685181006654,1,27/05/2023 10:50:06,128616,14,task-ftob,,29751941,60a0067f943f8d336ec80fa1,8853943,,complete,,6471cfd54803c728361f3d92,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,9,Testing02,Testing,hvzr65,1,response,PAU_KE_DREE_TI_02.png,4533.546999999999,4516.864999999998,4533.546999999999,4533.546999999999,4516.864999999998,4533.546999999999,0,4533.546999999999,0,0,,Click Response,ResponseA,3,object-86,Testing02,,2,,PAU,_,KE,DREE,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_DREE_BLOT.png,PAU_KE_DREE_TI_02.png,PAU_KE_DREE_TU_02.png,,PAU_KE_DREE_TU_02.png,,,
12,1685177409109,27/05/2023 08:50:09,1685181009109,1,27/05/2023 10:50:09,128616,14,task-ftob,,29751941,60a0067f943f8d336ec80fa1,8853943,,complete,,6471cfd54803c728361f3d92,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,10,Testing02,Testing,hvzr65,1,response,GOI_KE_CHOR_TU_02.png,2472.1250000476866,2466.8470000000016,2472.1250000476866,2472.1250000476866,2466.8470000000016,2472.1250000476866,1,2472.1250000476866,0,0,,Click Response,ResponseA,3,object-86,Testing02,,2,,GOI,_,KE,CHOR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_CHOR_BLOT.png,GOI_KE_CHOR_TU_02.png,GOI_KE_CHOR_TA_02.png,,GOI_KE_CHOR_TU_02.png,,,
13,1685177411247,27/05/2023 08:50:11,1685181011247,1,27/05/2023 10:50:11,128616,14,task-ftob,,29751941,60a0067f943f8d336ec80fa1,8853943,,complete,,6471cfd54803c728361f3d92,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,11,Testing02,Testing,hvzr65,1,response,PAU_KE_SNUR_TU_02.png,2143.0780000000013,2133.2969999999987,2143.0780000000013,2143.0780000000013,2133.2969999999987,2143.0780000000013,0,2143.0780000000013,0,0,,Click Response,ResponseB,4,object-85,Testing02,,2,,PAU,_,KE,SNUR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_SNUR_BLOT.png,PAU_KE_SNUR_TI_02.png,PAU_KE_SNUR_TU_02.png,,PAU_KE_SNUR_TI_02.png,,,
14,1685177414447,27/05/2023 08:50:14,1685181014447,1,27/05/2023 10:50:14,128616,14,task-ftob,,29751941,60a0067f943f8d336ec80fa1,8853943,,complete,,6471cfd54803c728361f3d92,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,12,Testing02,Testing,hvzr65,1,response,GOI_KE_PHAI_TI_02.png,3210.2810000000027,3200.0160000000033,3210.2810000000027,3210.2810000000027,3200.0160000000033,3210.2810000000027,1,3210.2810000000027,0,0,,Click Response,ResponseB,4,object-85,Testing02,,2,,GOI,_,KE,PHAI,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_PHAI_BLOT.png,GOI_KE_PHAI_TA_02.png,GOI_KE_PHAI_TI_02.png,,GOI_KE_PHAI_TI_02.png,,,
15,1685177417400,27/05/2023 08:50:17,1685181017400,1,27/05/2023 10:50:17,128616,14,task-ftob,,29751941,60a0067f943f8d336ec80fa1,8853943,,complete,,6471cfd54803c728361f3d92,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,13,Testing02,Testing,hvzr65,1,response,GOI_KE_BLAR_TU_02.png,2962.665000095367,2949.9519999999975,2962.665000095367,2962.665000095367,2949.9519999999975,2962.665000095367,1,2962.665000095367,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,GOI,_,KE,BLAR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_BLAR_BLOT.png,GOI_KE_BLAR_TA_02.png,GOI_KE_BLAR_TU_02.png,,GOI_KE_BLAR_TU_02.png,,,
16,1685177422382,27/05/2023 08:50:22,1685181022382,1,27/05/2023 10:50:22,128616,14,task-ftob,,29751941,60a0067f943f8d336ec80fa1,8853943,,complete,,6471cfd54803c728361f3d92,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,14,Testing02,Testing,hvzr65,1,response,PAU_KE_PHAI_TU_02.png,4995.013000047686,4983.347000000002,4995.013000047686,4995.013000047686,4983.347000000002,4995.013000047686,0,4995.013000047686,0,0,,Click Response,ResponseA,3,object-86,Testing02,,3,,PAU,_,KE,PHAI,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_PHAI_BLOT.png,PAU_KE_PHAI_TU_02.png,PAU_KE_PHAI_TI_02.png,,PAU_KE_PHAI_TI_02.png,,,
17,1685177423992,27/05/2023 08:50:23,1685181023992,1,27/05/2023 10:50:23,128616,14,task-ftob,,29751941,60a0067f943f8d336ec80fa1,8853943,,complete,,6471cfd54803c728361f3d92,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,15,Testing02,Testing,hvzr65,1,response,PAU_KO_STOO_TA_02.png,1622.0660000238422,1616.714,1622.0660000238422,1622.0660000238422,1616.714,1622.0660000238422,1,1622.0660000238422,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,PAU,_,KO,STOO,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_STOO_BLOT.png,PAU_KO_STOO_TI_02.png,PAU_KO_STOO_TA_02.png,,PAU_KO_STOO_TA_02.png,,,
18,1685177425220,27/05/2023 08:50:25,1685181025220,1,27/05/2023 10:50:25,128616,14,task-ftob,,29751941,60a0067f943f8d336ec80fa1,8853943,,complete,,6471cfd54803c728361f3d92,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,16,Testing02,Testing,hvzr65,1,response,GOI_KO_SNUR_TA_02.png,1232.9520000476841,1216.8349999999991,1232.9520000476841,1232.9520000476841,1216.8349999999991,1232.9520000476841,1,1232.9520000476841,0,0,,Click Response,ResponseA,3,object-86,Testing02,,3,,GOI,_,KO,SNUR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_SNUR_BLOT.png,GOI_KO_SNUR_TA_02.png,GOI_KO_SNUR_TU_02.png,,GOI_KO_SNUR_TA_02.png,,,
19,1685177429477,27/05/2023 08:50:29,1685181029477,1,27/05/2023 10:50:29,128616,14,task-ftob,,29751941,60a0067f943f8d336ec80fa1,8853943,,complete,,6471cfd54803c728361f3d92,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,17,Testing02,Testing,hvzr65,1,response,PAU_KE_CHOR_TU_02.png,4273.317000095369,4266.5610000000015,4273.317000095369,4273.317000095369,4266.5610000000015,4273.317000095369,1,4273.317000095369,0,0,,Click Response,ResponseA,3,object-86,Testing02,,3,,PAU,_,KE,CHOR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_CHOR_BLOT.png,PAU_KE_CHOR_TU_02.png,PAU_KE_CHOR_TI_02.png,,PAU_KE_CHOR_TU_02.png,,,
20,1685177432830,27/05/2023 08:50:32,1685181032830,1,27/05/2023 10:50:32,128616,14,task-ftob,,29751941,60a0067f943f8d336ec80fa1,8853943,,complete,,6471cfd54803c728361f3d92,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,18,Testing02,Testing,hvzr65,1,response,GOI_KE_DREE_TI_02.png,3359.8559999999998,3350.076000000001,3359.8559999999998,3359.8559999999998,3350.076000000001,3359.8559999999998,1,3359.8559999999998,0,0,,Click Response,ResponseA,3,object-86,Testing02,,3,,GOI,_,KE,DREE,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_DREE_BLOT.png,GOI_KE_DREE_TI_02.png,GOI_KE_DREE_TA_02.png,,GOI_KE_DREE_TI_02.png,,,
21,1685177434921,27/05/2023 08:50:34,1685181034921,1,27/05/2023 10:50:34,128616,14,task-ftob,,29751941,60a0067f943f8d336ec80fa1,8853943,,complete,,6471cfd54803c728361f3d92,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,19,Testing02,Testing,hvzr65,1,response,PAU_KO_SNUR_TA_02.png,2099.9890000000014,2083.3570000000036,2099.9890000000014,2099.9890000000014,2083.3570000000036,2099.9890000000014,1,2099.9890000000014,0,0,,Click Response,ResponseA,3,object-86,Testing02,,4,,PAU,_,KO,SNUR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_SNUR_BLOT.png,PAU_KO_SNUR_TA_02.png,PAU_KO_SNUR_TI_02.png,,PAU_KO_SNUR_TA_02.png,,,
22,1685177436390,27/05/2023 08:50:36,1685181036390,1,27/05/2023 10:50:36,128616,14,task-ftob,,29751941,60a0067f943f8d336ec80fa1,8853943,,complete,,6471cfd54803c728361f3d92,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,20,Testing02,Testing,hvzr65,1,response,GOI_KO_PHAI_TA_02.png,1486.623000047679,1483.2599999999948,1486.623000047679,1486.623000047679,1483.2599999999948,1486.623000047679,1,1486.623000047679,0,0,,Click Response,ResponseB,4,object-85,Testing02,,4,,GOI,_,KO,PHAI,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_PHAI_BLOT.png,GOI_KO_PHAI_TU_02.png,GOI_KO_PHAI_TA_02.png,,GOI_KO_PHAI_TA_02.png,,,
23,1685177440837,27/05/2023 08:50:40,1685181040837,1,27/05/2023 10:50:40,128616,14,task-ftob,,29751941,60a0067f943f8d336ec80fa1,8853943,,complete,,6471cfd54803c728361f3d92,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,21,Testing02,Testing,hvzr65,1,response,GOI_KE_STOO_TU_02.png,4449.999000000011,4433.440000000002,4449.999000000011,4449.999000000011,4433.440000000002,4449.999000000011,1,4449.999000000011,0,0,,Click Response,ResponseA,3,object-86,Testing02,,4,,GOI,_,KE,STOO,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_STOO_BLOT.png,GOI_KE_STOO_TU_02.png,GOI_KE_STOO_TA_02.png,,GOI_KE_STOO_TU_02.png,,,
24,1685177444379,27/05/2023 08:50:44,1685181044379,1,27/05/2023 10:50:44,128616,14,task-ftob,,29751941,60a0067f943f8d336ec80fa1,8853943,,complete,,6471cfd54803c728361f3d92,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,22,Testing02,Testing,hvzr65,1,response,PAU_KE_DREE_TI_02.png,3558.423000047682,3549.998999999996,3558.423000047682,3558.423000047682,3549.998999999996,3558.423000047682,1,3558.423000047682,0,0,,Click Response,ResponseA,3,object-86,Testing02,,4,,PAU,_,KE,DREE,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_DREE_BLOT.png,PAU_KE_DREE_TI_02.png,PAU_KE_DREE_TU_02.png,,PAU_KE_DREE_TI_02.png,,,
25,1685177447129,27/05/2023 08:50:47,1685181047129,1,27/05/2023 10:50:47,128616,14,task-ftob,,29751941,60a0067f943f8d336ec80fa1,8853943,,complete,,6471cfd54803c728361f3d92,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,23,Testing02,Testing,hvzr65,1,response,GOI_KE_CHOR_TI_02.png,2758.724000000002,2750.0590000000084,2758.724000000002,2758.724000000002,2750.0590000000084,2758.724000000002,1,2758.724000000002,0,0,,Click Response,ResponseB,4,object-85,Testing02,,4,,GOI,_,KE,CHOR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_CHOR_BLOT.png,GOI_KE_CHOR_TA_02.png,GOI_KE_CHOR_TI_02.png,,GOI_KE_CHOR_TI_02.png,,,
