Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-3q16,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ShowProgressBar,Spreadsheet: VERB,Spreadsheet: _,Spreadsheet: NUM,Spreadsheet: NOUN,Spreadsheet: _01,Spreadsheet: _02,Spreadsheet: _BLOT,Spreadsheet: AlienCountA,Spreadsheet: AlienCountB,Spreadsheet: TextResponseA,Spreadsheet: AlienTestCount03,Spreadsheet: Test01Option01,Spreadsheet: Test01Option02,Spreadsheet: Train02Picture01,Spreadsheet: Train02Picture02,Spreadsheet: TextTraining02,Spreadsheet: Test02Picture01,Spreadsheet: Test02Option01,Spreadsheet: Test02Option02,Spreadsheet: ,Spreadsheet: TestCorrectAnswer,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
21,1685030638851,25/05/2023 16:03:58,1685034238851,1,25/05/2023 18:03:58,128616,14,task-zgkx,,29725676,5f1079a96859bd070a839b9d,8844159,,complete,,646f93c23477414a6fca259e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x789,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,2,Training,Training,34efq7,1,response,PAUKE CHORTU!,1549.938,6233.348999999998,6239.031000071525,1549.938,6233.348999999998,6239.031000071525,1,1549.938,4689.093000071525,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,PAU,_,KE,CHOR,_01.png,_02.png,,,,,,,,PAU_KE_CHOR_TU_01.png,PAU_KE_CHOR_TU_02.png,PAUKE CHORTU!,,,,,,,,,
22,1685030645561,25/05/2023 16:04:05,1685034245561,1,25/05/2023 18:04:05,128616,14,task-zgkx,,29725676,5f1079a96859bd070a839b9d,8844159,,complete,,646f93c23477414a6fca259e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x789,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,3,Training,Training,34efq7,1,response,GOIKO DREETI!,2066.5840000000026,6699.732,6714.982000023843,2066.5840000000026,6699.732,6714.982000023843,1,2066.5840000000026,4648.398000023841,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KO,DREE,_01.png,_02.png,,,,,,,,GOI_KO_DREE_TI_01.png,GOI_KO_DREE_TI_02.png,GOIKO DREETI!,,,,,,,,,
23,1685030650609,25/05/2023 16:04:10,1685034250609,1,25/05/2023 18:04:10,128616,14,task-zgkx,,29725676,5f1079a96859bd070a839b9d,8844159,,complete,,646f93c23477414a6fca259e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x789,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,4,Training,Training,34efq7,1,response,PAUKO STOOTI!,1483.2740000000013,5050.071,5062.950000071527,1483.2740000000013,5050.071,5062.950000071527,1,1483.2740000000013,3579.676000071526,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,PAU,_,KO,STOO,_01.png,_02.png,,,,,,,,PAU_KO_STOO_TI_01.png,PAU_KO_STOO_TI_02.png,PAUKO STOOTI!,,,,,,,,,
24,1685030656184,25/05/2023 16:04:16,1685034256184,1,25/05/2023 18:04:16,128616,14,task-zgkx,,29725676,5f1079a96859bd070a839b9d,8844159,,complete,,646f93c23477414a6fca259e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x789,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,5,Training,Training,34efq7,1,response,GOIKE BLARTA!,1633.268,5583.110000000004,5588.5790000000015,1633.268,5583.110000000004,5588.5790000000015,1,1633.268,3955.3110000000015,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KE,BLAR,_01.png,_02.png,,,,,,,,GOI_KE_BLAR_TA_01.png,GOI_KE_BLAR_TA_02.png,GOIKE BLARTA!,,,,,,,,,
25,1685030661525,25/05/2023 16:04:21,1685034261525,1,25/05/2023 18:04:21,128616,14,task-zgkx,,29725676,5f1079a96859bd070a839b9d,8844159,,complete,,646f93c23477414a6fca259e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x789,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,6,Training,Training,34efq7,1,response,PAUKE PHAITA!,1299.9479999999967,5333.384999999995,5346.269000071523,1299.9479999999967,5333.384999999995,5346.269000071523,1,1299.9479999999967,4046.321000071526,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,PAU,_,KE,PHAI,_01.png,_02.png,,,,,,,,PAU_KE_PHAI_TA_01.png,PAU_KE_PHAI_TA_02.png,PAUKE PHAITA!,,,,,,,,,
26,1685030666086,25/05/2023 16:04:26,1685034266086,1,25/05/2023 18:04:26,128616,14,task-zgkx,,29725676,5f1079a96859bd070a839b9d,8844159,,complete,,646f93c23477414a6fca259e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x789,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,7,Training,Training,34efq7,1,response,PAUKE BLARTU!,1133.2880000000005,4566.484000000004,4573.584000000003,1133.2880000000005,4566.484000000004,4573.584000000003,1,1133.2880000000005,3440.296000000002,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,PAU,_,KE,BLAR,_01.png,_02.png,,,,,,,,PAU_KE_BLAR_TU_01.png,PAU_KE_BLAR_TU_02.png,PAUKE BLARTU!,,,,,,,,,
27,1685030670364,25/05/2023 16:04:30,1685034270364,1,25/05/2023 18:04:30,128616,14,task-zgkx,,29725676,5f1079a96859bd070a839b9d,8844159,,complete,,646f93c23477414a6fca259e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x789,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,8,Training,Training,34efq7,1,response,PAUKE DREETA!,1416.6100000000006,4266.761999999995,4283.427999999993,1416.6100000000006,4266.761999999995,4283.427999999993,1,1416.6100000000006,2866.817999999992,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,PAU,_,KE,DREE,_01.png,_02.png,,,,,,,,PAU_KE_DREE_TA_01.png,PAU_KE_DREE_TA_02.png,PAUKE DREETA!,,,,,,,,,
28,1685030675508,25/05/2023 16:04:35,1685034275508,1,25/05/2023 18:04:35,128616,14,task-zgkx,,29725676,5f1079a96859bd070a839b9d,8844159,,complete,,646f93c23477414a6fca259e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x789,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,9,Training,Training,34efq7,1,response,GOIKE STOOTA!,1416.6100000000006,5149.794000000002,5162.438000023845,1416.6100000000006,5149.794000000002,5162.438000023845,1,1416.6100000000006,3745.8280000238447,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,GOI,_,KE,STOO,_01.png,_02.png,,,,,,,,GOI_KE_STOO_TA_01.png,GOI_KE_STOO_TA_02.png,GOIKE STOOTA!,,,,,,,,,
29,1685030679734,25/05/2023 16:04:39,1685034279734,1,25/05/2023 18:04:39,128616,14,task-zgkx,,29725676,5f1079a96859bd070a839b9d,8844159,,complete,,646f93c23477414a6fca259e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x789,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,10,Training,Training,34efq7,1,response,PAUKO SNURTI!,983.2940000000017,4233.4330000000045,4238.44399997616,983.2940000000017,4233.4330000000045,4238.44399997616,1,983.2940000000017,3255.149999976158,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,PAU,_,KO,SNUR,_01.png,_02.png,,,,,,,,PAU_KO_SNUR_TI_01.png,PAU_KO_SNUR_TI_02.png,PAUKO SNURTI!,,,,,,,,,
30,1685030684956,25/05/2023 16:04:44,1685034284956,1,25/05/2023 18:04:44,128616,14,task-zgkx,,29725676,5f1079a96859bd070a839b9d,8844159,,complete,,646f93c23477414a6fca259e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x789,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,11,Training,Training,34efq7,1,response,GOIKE PHAITU!,1983.2539999999935,5216.457999999999,5227.010999976155,1983.2539999999935,5216.457999999999,5227.010999976155,1,1983.2539999999935,3243.7569999761618,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,GOI,_,KE,PHAI,_01.png,_02.png,,,,,,,,GOI_KE_PHAI_TU_01.png,GOI_KE_PHAI_TU_02.png,GOIKE PHAITU!,,,,,,,,,
