Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-3q16,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ShowProgressBar,Spreadsheet: VERB,Spreadsheet: _,Spreadsheet: NUM,Spreadsheet: NOUN,Spreadsheet: _01,Spreadsheet: _02,Spreadsheet: _BLOT,Spreadsheet: AlienCountA,Spreadsheet: AlienCountB,Spreadsheet: TextResponseA,Spreadsheet: AlienTestCount03,Spreadsheet: Test01Option01,Spreadsheet: Test01Option02,Spreadsheet: Train02Picture01,Spreadsheet: Train02Picture02,Spreadsheet: TextTraining02,Spreadsheet: Test02Picture01,Spreadsheet: Test02Option01,Spreadsheet: Test02Option02,Spreadsheet: ,Spreadsheet: CorrectAnswer,Spreadsheet: TestCorrectAnswer,Manipulation: Spreadsheet,Store: correct,Store: total
16,1685176756474,27/05/2023 08:39:16,1685180356474,1,27/05/2023 10:39:16,128616,14,task-gbr3,,29751702,572b912c3ab9df000dba9eef,8853926,,complete,,6471ced519c6f3c7cac62caa,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x720,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,14,Testing02,Testing 02,hvzr65,1,response,CHOR_TA_02.png,1687.242999618531,1681.7030000000013,1687.242999618531,1687.242999618531,1681.7030000000013,1687.242999618531,0,1687.242999618531,0,0,,Click Response,ResponseA,3,object-86,Testing02,,3,,,_,TU,CHOR,_01.png,_02.png,,,,,CHOR_TU_01.png,CHOR_TA_02.png,CHOR_TU_02.png,,,,,,,,,CHOR_TU_02.png,,,
17,1685176758194,27/05/2023 08:39:18,1685180358194,1,27/05/2023 10:39:18,128616,14,task-gbr3,,29751702,572b912c3ab9df000dba9eef,8853926,,complete,,6471ced519c6f3c7cac62caa,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x720,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,15,Testing02,Testing 02,hvzr65,1,response,DREE_TU_02.png,1725.7399994277948,1714.9720000000016,1725.7399994277948,1725.7399994277948,1714.9720000000016,1725.7399994277948,0,1725.7399994277948,0,0,,Click Response,ResponseA,3,object-86,Testing02,,3,,,_,TI,DREE,_01.png,_02.png,,,,,DREE_TI_01.png,DREE_TU_02.png,DREE_TI_02.png,,,,,,,,,DREE_TI_02.png,,,
18,1685176760261,27/05/2023 08:39:20,1685180360261,1,27/05/2023 10:39:20,128616,14,task-gbr3,,29751702,572b912c3ab9df000dba9eef,8853926,,complete,,6471ced519c6f3c7cac62caa,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x720,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,16,Testing02,Testing 02,hvzr65,1,response,STOO_TA_02.png,2077.367999809263,2064.653999999995,2077.367999809263,2077.367999809263,2064.653999999995,2077.367999809263,1,2077.367999809263,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,,_,TA,STOO,_01.png,_02.png,,,,,STOO_TA_01.png,STOO_TI_02.png,STOO_TA_02.png,,,,,,,,,STOO_TA_02.png,,,
19,1685176763564,27/05/2023 08:39:23,1685180363564,1,27/05/2023 10:39:23,128616,14,task-gbr3,,29751702,572b912c3ab9df000dba9eef,8853926,,complete,,6471ced519c6f3c7cac62caa,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x720,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,17,Testing02,Testing 02,hvzr65,1,response,BLAR_TI_02.png,3313.408000000003,3296.760000000002,3313.408000000003,3313.408000000003,3296.760000000002,3313.408000000003,1,3313.408000000003,0,0,,Click Response,ResponseA,3,object-86,Testing02,,3,,,_,TI,BLAR,_01.png,_02.png,,,,,BLAR_TI_01.png,BLAR_TI_02.png,BLAR_TA_02.png,,,,,,,,,BLAR_TI_02.png,,,
20,1685176765044,27/05/2023 08:39:25,1685180365044,1,27/05/2023 10:39:25,128616,14,task-gbr3,,29751702,572b912c3ab9df000dba9eef,8853926,,complete,,6471ced519c6f3c7cac62caa,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x720,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,18,Testing02,Testing 02,hvzr65,1,response,SNUR_TU_02.png,1498.2540000000008,1481.8539999999994,1498.2540000000008,1498.2540000000008,1481.8539999999994,1498.2540000000008,1,1498.2540000000008,0,0,,Click Response,ResponseA,3,object-86,Testing02,,3,,,_,TU,SNUR,_01.png,_02.png,,,,,SNUR_TU_01.png,SNUR_TU_02.png,SNUR_TI_02.png,,,,,,,,,SNUR_TU_02.png,,,
21,1685176766616,27/05/2023 08:39:26,1685180366616,1,27/05/2023 10:39:26,128616,14,task-gbr3,,29751702,572b912c3ab9df000dba9eef,8853926,,complete,,6471ced519c6f3c7cac62caa,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x720,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,1,Scoring,Score,lbqwfd,1,continue,,1589.0999998092666,1581.8179999999993,1589.0999998092666,1589.0999998092666,1581.8179999999993,1589.0999998092666,1,1589.0999998092666,0,0,,Click To Continue,Continue Button,2,object-91,Scoring,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1685176766630,27/05/2023 08:39:26,1685180366630,1,27/05/2023 10:39:26,128616,14,task-gbr3,,29751702,572b912c3ab9df000dba9eef,8853926,,complete,,6471ced519c6f3c7cac62caa,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x720,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,,,,,,,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1685176770401,27/05/2023 08:39:30,1685180370401,1,27/05/2023 10:39:30,128616,14,task-gbr3,,29751724,63469dea28db787106cf354c,8853927,,complete,,6471cf1009178fcff020000f,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x975,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1685176780251,27/05/2023 08:39:40,1685180380251,1,27/05/2023 10:39:40,128616,14,task-gbr3,,29751724,63469dea28db787106cf354c,8853927,,complete,,6471cf1009178fcff020000f,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x975,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,1,Instructions02,Instructions02,g2b1f4,1,continue,,9860.11400000298,9854.003,9860.11400000298,9860.11400000298,9854.003,9860.11400000298,1,9860.11400000298,0,0,,Click To Continue,Continue Button,2,object-79,Instructions02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1685176783203,27/05/2023 08:39:43,1685180383203,1,27/05/2023 10:39:43,128616,14,task-gbr3,,29751724,63469dea28db787106cf354c,8853927,,complete,,6471cf1009178fcff020000f,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x975,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,1,Testing02,Testing 02,hvzr65,1,response,PHAI_TI_02.png,2957.5109999940396,2951.2379999999994,2957.5109999940396,2957.5109999940396,2951.2379999999994,2957.5109999940396,1,2957.5109999940396,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,,_,TI,PHAI,_01.png,_02.png,,,,,PHAI_TI_01.png,PHAI_TI_02.png,PHAI_TA_02.png,,,,,,,,,PHAI_TI_02.png,,,
4,1685176792238,27/05/2023 08:39:52,1685180392238,1,27/05/2023 10:39:52,128616,14,task-gbr3,,29751724,63469dea28db787106cf354c,8853927,,complete,,6471cf1009178fcff020000f,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x975,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,2,Testing02,Testing 02,hvzr65,1,response,DREE_TA_02.png,9041.180999999999,9034.237,9041.180999999999,9041.180999999999,9034.237,9041.180999999999,1,9041.180999999999,0,0,,Click Response,ResponseB,4,object-85,Testing02,,1,,,_,TA,DREE,_01.png,_02.png,,,,,DREE_TA_01.png,DREE_TI_02.png,DREE_TA_02.png,,,,,,,,,DREE_TA_02.png,,,
5,1685176795650,27/05/2023 08:39:55,1685180395650,1,27/05/2023 10:39:55,128616,14,task-gbr3,,29751724,63469dea28db787106cf354c,8853927,,complete,,6471cf1009178fcff020000f,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x975,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,3,Testing02,Testing 02,hvzr65,1,response,BLAR_TU_02.png,3419.7359999970213,3416.8559999999998,3419.7359999970213,3419.7359999970213,3416.8559999999998,3419.7359999970213,1,3419.7359999970213,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,,_,TU,BLAR,_01.png,_02.png,,,,,BLAR_TU_01.png,BLAR_TU_02.png,BLAR_TI_02.png,,,,,,,,,BLAR_TU_02.png,,,
6,1685176797878,27/05/2023 08:39:57,1685180397878,1,27/05/2023 10:39:57,128616,14,task-gbr3,,29751724,63469dea28db787106cf354c,8853927,,complete,,6471cf1009178fcff020000f,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x975,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,4,Testing02,Testing 02,hvzr65,1,response,SNUR_TA_02.png,2230.479999991061,2229.1860000000015,2230.479999991061,2230.479999991061,2229.1860000000015,2230.479999991061,1,2230.479999991061,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,,_,TA,SNUR,_01.png,_02.png,,,,,SNUR_TA_01.png,SNUR_TA_02.png,SNUR_TU_02.png,,,,,,,,,SNUR_TA_02.png,,,
7,1685176804370,27/05/2023 08:40:04,1685180404370,1,27/05/2023 10:40:04,128616,14,task-gbr3,,29751724,63469dea28db787106cf354c,8853927,,complete,,6471cf1009178fcff020000f,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x975,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,5,Testing02,Testing 02,hvzr65,1,response,CHOR_TI_02.png,6492.757000000005,6485.813000000002,6492.757000000005,6492.757000000005,6485.813000000002,6492.757000000005,1,6492.757000000005,0,0,,Click Response,ResponseB,4,object-85,Testing02,,1,,,_,TI,CHOR,_01.png,_02.png,,,,,CHOR_TI_01.png,CHOR_TU_02.png,CHOR_TI_02.png,,,,,,,,,CHOR_TI_02.png,,,
8,1685176809210,27/05/2023 08:40:09,1685180409210,1,27/05/2023 10:40:09,128616,14,task-gbr3,,29751724,63469dea28db787106cf354c,8853927,,complete,,6471cf1009178fcff020000f,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x975,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,6,Testing02,Testing 02,hvzr65,1,response,STOO_TU_02.png,4847.2810000029785,4840.487999999998,4847.2810000029785,4847.2810000029785,4840.487999999998,4847.2810000029785,1,4847.2810000029785,0,0,,Click Response,ResponseB,4,object-85,Testing02,,1,,,_,TU,STOO,_01.png,_02.png,,,,,STOO_TU_01.png,STOO_TA_02.png,STOO_TU_02.png,,,,,,,,,STOO_TU_02.png,,,
9,1685176811746,27/05/2023 08:40:11,1685180411746,1,27/05/2023 10:40:11,128616,14,task-gbr3,,29751724,63469dea28db787106cf354c,8853927,,complete,,6471cf1009178fcff020000f,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x975,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,7,Testing02,Testing 02,hvzr65,1,response,STOO_TI_02.png,2542.5930000000008,2541.540000000001,2542.5930000000008,2542.5930000000008,2541.540000000001,2542.5930000000008,1,2542.5930000000008,0,0,,Click Response,ResponseA,3,object-86,Testing02,,2,,,_,TI,STOO,_01.png,_02.png,,,,,STOO_TI_01.png,STOO_TI_02.png,STOO_TU_02.png,,,,,,,,,STOO_TI_02.png,,,
10,1685176815447,27/05/2023 08:40:15,1685180415447,1,27/05/2023 10:40:15,128616,14,task-gbr3,,29751724,63469dea28db787106cf354c,8853927,,complete,,6471cf1009178fcff020000f,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x975,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,8,Testing02,Testing 02,hvzr65,1,response,BLAR_TA_02.png,3702.3529999970197,3701.241000000002,3702.3529999970197,3702.3529999970197,3701.241000000002,3702.3529999970197,1,3702.3529999970197,0,0,,Click Response,ResponseB,4,object-85,Testing02,,2,,,_,TA,BLAR,_01.png,_02.png,,,,,BLAR_TA_01.png,BLAR_TU_02.png,BLAR_TA_02.png,,,,,,,,,BLAR_TA_02.png,,,
11,1685176819071,27/05/2023 08:40:19,1685180419071,1,27/05/2023 10:40:19,128616,14,task-gbr3,,29751724,63469dea28db787106cf354c,8853927,,complete,,6471cf1009178fcff020000f,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x975,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,9,Testing02,Testing 02,hvzr65,1,response,SNUR_TA_02.png,3624.8740000000034,3617.9300000000003,3624.8740000000034,3624.8740000000034,3617.9300000000003,3624.8740000000034,0,3624.8740000000034,0,0,,Click Response,ResponseA,3,object-86,Testing02,,2,,,_,TI,SNUR,_01.png,_02.png,,,,,SNUR_TI_01.png,SNUR_TA_02.png,SNUR_TI_02.png,,,,,,,,,SNUR_TI_02.png,,,
12,1685176823128,27/05/2023 08:40:23,1685180423128,1,27/05/2023 10:40:23,128616,14,task-gbr3,,29751724,63469dea28db787106cf354c,8853927,,complete,,6471cf1009178fcff020000f,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x975,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,10,Testing02,Testing 02,hvzr65,1,response,CHOR_TA_02.png,4064.281999991057,4062.502999999997,4064.281999991057,4064.281999991057,4062.502999999997,4064.281999991057,1,4064.281999991057,0,0,,Click Response,ResponseA,3,object-86,Testing02,,2,,,_,TA,CHOR,_01.png,_02.png,,,,,CHOR_TA_01.png,CHOR_TA_02.png,CHOR_TI_02.png,,,,,,,,,CHOR_TA_02.png,,,
13,1685176824829,27/05/2023 08:40:24,1685180424829,1,27/05/2023 10:40:24,128616,14,task-gbr3,,29751724,63469dea28db787106cf354c,8853927,,complete,,6471cf1009178fcff020000f,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x975,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,11,Testing02,Testing 02,hvzr65,1,response,DREE_TU_02.png,1703.1789999970206,1701.4860000000044,1703.1789999970206,1703.1789999970206,1701.4860000000044,1703.1789999970206,1,1703.1789999970206,0,0,,Click Response,ResponseA,3,object-86,Testing02,,2,,,_,TU,DREE,_01.png,_02.png,,,,,DREE_TU_01.png,DREE_TU_02.png,DREE_TA_02.png,,,,,,,,,DREE_TU_02.png,,,
14,1685176826723,27/05/2023 08:40:26,1685180426723,1,27/05/2023 10:40:26,128616,14,task-gbr3,,29751724,63469dea28db787106cf354c,8853927,,complete,,6471cf1009178fcff020000f,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x975,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,12,Testing02,Testing 02,hvzr65,1,response,PHAI_TU_02.png,1895.6929999970162,1888.804999999993,1895.6929999970162,1895.6929999970162,1888.804999999993,1895.6929999970162,1,1895.6929999970162,0,0,,Click Response,ResponseB,4,object-85,Testing02,,2,,,_,TU,PHAI,_01.png,_02.png,,,,,PHAI_TU_01.png,PHAI_TI_02.png,PHAI_TU_02.png,,,,,,,,,PHAI_TU_02.png,,,
15,1685176828148,27/05/2023 08:40:28,1685180428148,1,27/05/2023 10:40:28,128616,14,task-gbr3,,29751724,63469dea28db787106cf354c,8853927,,complete,,6471cf1009178fcff020000f,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x975,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,13,Testing02,Testing 02,hvzr65,1,response,CHOR_TU_02.png,1430.6880000000092,1423.744000000006,1430.6880000000092,1430.6880000000092,1423.744000000006,1430.6880000000092,1,1430.6880000000092,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,,_,TU,CHOR,_01.png,_02.png,,,,,CHOR_TU_01.png,CHOR_TA_02.png,CHOR_TU_02.png,,,,,,,,,CHOR_TU_02.png,,,
16,1685176830703,27/05/2023 08:40:30,1685180430703,1,27/05/2023 10:40:30,128616,14,task-gbr3,,29751724,63469dea28db787106cf354c,8853927,,complete,,6471cf1009178fcff020000f,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x975,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,14,Testing02,Testing 02,hvzr65,1,response,PHAI_TA_02.png,2562.2680000000037,2555.3240000000005,2562.2680000000037,2562.2680000000037,2555.3240000000005,2562.2680000000037,1,2562.2680000000037,0,0,,Click Response,ResponseA,3,object-86,Testing02,,3,,,_,TA,PHAI,_01.png,_02.png,,,,,PHAI_TA_01.png,PHAI_TA_02.png,PHAI_TU_02.png,,,,,,,,,PHAI_TA_02.png,,,
17,1685176834430,27/05/2023 08:40:34,1685180434430,1,27/05/2023 10:40:34,128616,14,task-gbr3,,29751724,63469dea28db787106cf354c,8853927,,complete,,6471cf1009178fcff020000f,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x975,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,15,Testing02,Testing 02,hvzr65,1,response,STOO_TA_02.png,3734.519999999997,3729.065999999999,3734.519999999997,3734.519999999997,3729.065999999999,3734.519999999997,1,3734.519999999997,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,,_,TA,STOO,_01.png,_02.png,,,,,STOO_TA_01.png,STOO_TI_02.png,STOO_TA_02.png,,,,,,,,,STOO_TA_02.png,,,
18,1685176844587,27/05/2023 08:40:44,1685180444587,1,27/05/2023 10:40:44,128616,14,task-gbr3,,29751724,63469dea28db787106cf354c,8853927,,complete,,6471cf1009178fcff020000f,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x975,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,16,Testing02,Testing 02,hvzr65,1,response,DREE_TI_02.png,10162.453999999998,10159.241999999998,10162.453999999998,10162.453999999998,10159.241999999998,10162.453999999998,1,10162.453999999998,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,,_,TI,DREE,_01.png,_02.png,,,,,DREE_TI_01.png,DREE_TU_02.png,DREE_TI_02.png,,,,,,,,,DREE_TI_02.png,,,
19,1685176847033,27/05/2023 08:40:47,1685180447033,1,27/05/2023 10:40:47,128616,14,task-gbr3,,29751724,63469dea28db787106cf354c,8853927,,complete,,6471cf1009178fcff020000f,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x975,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,17,Testing02,Testing 02,hvzr65,1,response,BLAR_TI_02.png,2449.2119999999995,2444.751999999993,2449.2119999999995,2449.2119999999995,2444.751999999993,2449.2119999999995,1,2449.2119999999995,0,0,,Click Response,ResponseA,3,object-86,Testing02,,3,,,_,TI,BLAR,_01.png,_02.png,,,,,BLAR_TI_01.png,BLAR_TI_02.png,BLAR_TA_02.png,,,,,,,,,BLAR_TI_02.png,,,
20,1685176848839,27/05/2023 08:40:48,1685180448839,1,27/05/2023 10:40:48,128616,14,task-gbr3,,29751724,63469dea28db787106cf354c,8853927,,complete,,6471cf1009178fcff020000f,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x975,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,18,Testing02,Testing 02,hvzr65,1,response,SNUR_TU_02.png,1810.059999994046,1805.6050000000105,1810.059999994046,1810.059999994046,1805.6050000000105,1810.059999994046,1,1810.059999994046,0,0,,Click Response,ResponseA,3,object-86,Testing02,,3,,,_,TU,SNUR,_01.png,_02.png,,,,,SNUR_TU_01.png,SNUR_TU_02.png,SNUR_TI_02.png,,,,,,,,,SNUR_TU_02.png,,,
21,1685176850729,27/05/2023 08:40:50,1685180450729,1,27/05/2023 10:40:50,128616,14,task-gbr3,,29751724,63469dea28db787106cf354c,8853927,,complete,,6471cf1009178fcff020000f,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x975,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,1,Scoring,Score,lbqwfd,1,continue,,1895.0550000029762,1888.6989999999932,1895.0550000029762,1895.0550000029762,1888.6989999999932,1895.0550000029762,1,1895.0550000029762,0,0,,Click To Continue,Continue Button,2,object-91,Scoring,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1685176850730,27/05/2023 08:40:50,1685180450730,1,27/05/2023 10:40:50,128616,14,task-gbr3,,29751724,63469dea28db787106cf354c,8853927,,complete,,6471cf1009178fcff020000f,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x975,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,,,,,,,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1685176785302,27/05/2023 08:39:45,1685180385302,1,27/05/2023 10:39:45,128616,14,task-gbr3,,29751728,61375004fe13dda230e418bd,8853931,,complete,,6471cf320386644e6a1fc41b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1280x800,1260x644,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1685176791157,27/05/2023 08:39:51,1685180391157,1,27/05/2023 10:39:51,128616,14,task-gbr3,,29751728,61375004fe13dda230e418bd,8853931,,complete,,6471cf320386644e6a1fc41b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1280x800,1260x644,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,1,Instructions02,Instructions02,g2b1f4,1,continue,,5888.662,5879.954,5888.662,5888.662,5879.954,5888.662,1,5888.662,0,0,,Click To Continue,Continue Button,2,object-79,Instructions02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1685176796359,27/05/2023 08:39:56,1685180396359,1,27/05/2023 10:39:56,128616,14,task-gbr3,,29751728,61375004fe13dda230e418bd,8853931,,complete,,6471cf320386644e6a1fc41b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1280x800,1260x644,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,1,Testing02,Testing 02,hvzr65,1,response,STOO_TU_02.png,5211.80799999404,5202.288000000002,5211.80799999404,5211.80799999404,5202.288000000002,5211.80799999404,1,5211.80799999404,0,0,,Click Response,ResponseB,4,object-85,Testing02,,1,,,_,TU,STOO,_01.png,_02.png,,,,,STOO_TU_01.png,STOO_TA_02.png,STOO_TU_02.png,,,,,,,,,STOO_TU_02.png,,,
4,1685176799956,27/05/2023 08:39:59,1685180399956,1,27/05/2023 10:39:59,128616,14,task-gbr3,,29751728,61375004fe13dda230e418bd,8853931,,complete,,6471cf320386644e6a1fc41b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1280x800,1260x644,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,2,Testing02,Testing 02,hvzr65,1,response,DREE_TA_02.png,3604.658999999996,3587.984999999997,3604.658999999996,3604.658999999996,3587.984999999997,3604.658999999996,1,3604.658999999996,0,0,,Click Response,ResponseB,4,object-85,Testing02,,1,,,_,TA,DREE,_01.png,_02.png,,,,,DREE_TA_01.png,DREE_TI_02.png,DREE_TA_02.png,,,,,,,,,DREE_TA_02.png,,,
5,1685176803477,27/05/2023 08:40:03,1685180403477,1,27/05/2023 10:40:03,128616,14,task-gbr3,,29751728,61375004fe13dda230e418bd,8853931,,complete,,6471cf320386644e6a1fc41b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1280x800,1260x644,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,3,Testing02,Testing 02,hvzr65,1,response,SNUR_TA_02.png,3539.534999994041,3534.8880000000026,3539.534999994041,3539.534999994041,3534.8880000000026,3539.534999994041,1,3539.534999994041,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,,_,TA,SNUR,_01.png,_02.png,,,,,SNUR_TA_01.png,SNUR_TA_02.png,SNUR_TU_02.png,,,,,,,,,SNUR_TA_02.png,,,
6,1685176805850,27/05/2023 08:40:05,1685180405850,1,27/05/2023 10:40:05,128616,14,task-gbr3,,29751728,61375004fe13dda230e418bd,8853931,,complete,,6471cf320386644e6a1fc41b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1280x800,1260x644,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,4,Testing02,Testing 02,hvzr65,1,response,BLAR_TI_02.png,2377.3470000119196,2367.7079999999987,2377.3470000119196,2377.3470000119196,2367.7079999999987,2377.3470000119196,0,2377.3470000119196,0,0,,Click Response,ResponseB,4,object-85,Testing02,,1,,,_,TU,BLAR,_01.png,_02.png,,,,,BLAR_TU_01.png,BLAR_TU_02.png,BLAR_TI_02.png,,,,,,,,,BLAR_TU_02.png,,,
7,1685176809603,27/05/2023 08:40:09,1685180409603,1,27/05/2023 10:40:09,128616,14,task-gbr3,,29751728,61375004fe13dda230e418bd,8853931,,complete,,6471cf320386644e6a1fc41b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1280x800,1260x644,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,5,Testing02,Testing 02,hvzr65,1,response,CHOR_TU_02.png,3762.4389999940395,3751.6500000000015,3762.4389999940395,3762.4389999940395,3751.6500000000015,3762.4389999940395,0,3762.4389999940395,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,,_,TI,CHOR,_01.png,_02.png,,,,,CHOR_TI_01.png,CHOR_TU_02.png,CHOR_TI_02.png,,,,,,,,,CHOR_TI_02.png,,,
8,1685176811314,27/05/2023 08:40:11,1685180411314,1,27/05/2023 10:40:11,128616,14,task-gbr3,,29751728,61375004fe13dda230e418bd,8853931,,complete,,6471cf320386644e6a1fc41b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1280x800,1260x644,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,6,Testing02,Testing 02,hvzr65,1,response,PHAI_TI_02.png,1722.589000005959,1709.5069999999978,1722.589000005959,1722.589000005959,1709.5069999999978,1722.589000005959,1,1722.589000005959,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,,_,TI,PHAI,_01.png,_02.png,,,,,PHAI_TI_01.png,PHAI_TI_02.png,PHAI_TA_02.png,,,,,,,,,PHAI_TI_02.png,,,
